信号时间,信号类型,方向,信号价,张力,加速度,量能比率,价格vsEMA%,V7.0.5过滤结果,过滤原因,开仓价,平仓价,持仓周期,盈亏%,是否盈利
2025-10-11 16:00:00,BULLISH_SINGULARITY,long,111178.31,-0.8108935148762021,0.1000459788748027,0.4994960738710856,-4.921251874566858,通过,通过V7.0.5,111178.31,115792.84,12.0,4.150566778717899,是
2025-10-11 20:00:00,BULLISH_SINGULARITY,long,110644.4,-0.7804251521884239,0.0921523517443423,0.636878998415674,-4.890720350133526,通过,通过V7.0.5,110644.4,115792.84,11.0,4.653141053681888,是
2025-10-12 00:00:00,BULLISH_SINGULARITY,long,110676.0,-0.760613996794238,0.0853118960872154,0.7517249172673295,-4.420838396534811,通过,通过V7.0.5,110676.0,115792.84,10.0,4.623260688857563,是
2025-10-12 04:00:00,BULLISH_SINGULARITY,long,111525.2,-0.738994409383716,0.077694330453327,0.4244549640511518,-3.348044043086487,通过,通过V7.0.5,111525.2,115792.84,9.0,3.826614971324866,是
2025-10-12 08:00:00,BULLISH_SINGULARITY,long,111848.36,-0.70935152898148,0.0727664847375291,0.4351508726136527,-2.7839269844823793,通过,通过V7.0.5,111848.36,115792.84,8.0,3.526631950615991,是
2025-10-12 16:00:00,BULLISH_SINGULARITY,long,114342.28,-0.5838088629594316,0.057255151788044,0.9431674584410836,-0.41961596820873975,通过,通过V7.0.5,114342.28,115792.84,6.0,1.2686121004408848,是
2025-10-12 20:00:00,BULLISH_SINGULARITY,long,114958.8,-0.4743549610162679,0.0448121781438318,0.8933645906755225,0.1061254376625061,通过,通过V7.0.5,114958.8,115792.84,5.0,0.7255120965076128,是
2025-10-14 04:00:00,BEARISH_SINGULARITY,short,111724.41,0.3837534893151854,-0.0518228549553347,1.2572069854416188,-2.4033028540879244,通过,通过V7.0.5,111724.41,105633.75,18.0,5.451503391246374,是
2025-10-14 08:00:00,BEARISH_SINGULARITY,short,111313.98,0.3614174731652726,-0.0477651310035879,1.1267612355125112,-2.5053916125309343,通过,通过V7.0.5,111313.98,105633.75,17.0,5.102890041304781,是
2025-10-15 16:00:00,BEARISH_SINGULARITY,short,111271.73,0.4297820636288065,-0.02041737060043,0.6845568670096801,-1.5058182488318375,通过,通过V7.0.5,111271.73,105633.75,9.0,5.0668575027996745,是
2025-10-15 20:00:00,BEARISH_SINGULARITY,short,110763.28,0.5093442891269465,-0.0283309893803268,0.5337401703158565,-1.7729099578123741,通过,通过V7.0.5,110763.28,105633.75,8.0,4.631074486057111,是
2025-10-16 00:00:00,BEARISH_SINGULARITY,short,111329.48,0.6041714305593175,-0.0389602693242103,0.6285609449878707,-1.151157849737742,通过,通过V7.0.5,111329.48,105633.75,7.0,5.116102221981093,是
2025-10-16 04:00:00,BEARISH_SINGULARITY,short,110584.2,0.6663942061016785,-0.0494786214714479,0.7442672541105334,-1.6430687880453887,通过,通过V7.0.5,110584.2,105633.75,6.0,4.476634094201519,是
2025-10-16 08:00:00,BEARISH_SINGULARITY,short,111404.72,0.7366026082921666,-0.062159356865172,1.2519072423131905,-0.8270143864911308,通过,通过V7.0.5,111404.72,105633.75,5.0,5.180184466151884,是
2025-10-16 12:00:00,BEARISH_SINGULARITY,short,108549.21,0.7665790035672789,-0.0704657463396816,1.8503868433506052,-3.0579566203056965,通过,通过V7.0.5,108549.21,105633.75,4.0,2.6858417486410135,是
2025-10-16 16:00:00,BEARISH_SINGULARITY,short,108197.66,0.7526674189288631,-0.0733591446106339,1.7773268113938387,-3.060609263389728,通过,通过V7.0.5,108197.66,105633.75,3.0,2.3696538353971826,是
2025-10-16 20:00:00,BEARISH_SINGULARITY,short,108194.28,0.7042657426134887,-0.069953525200349,0.5031505085765907,-2.779973827555619,通过,通过V7.0.5,108194.28,105633.75,2.0,2.366603853734226,是
2025-10-17 00:00:00,BEARISH_SINGULARITY,short,109176.74,0.690185698954993,-0.06765081190483,0.5454268128901983,-1.7195902738486892,通过,通过V7.0.5,109176.74,105633.75,1.0,3.2451875738367026,是
2025-10-17 04:00:00,BEARISH_SINGULARITY,short,105633.75,0.6551103425138806,-0.0617073905378139,1.685740458102449,-4.462314865902274,通过,通过V7.0.5,105633.75,105683.72,1.0,-0.047304956985812927,否
2025-10-17 08:00:00,BEARISH_SINGULARITY,short,105683.72,0.5832107950349553,-0.0527006316749446,2.6340680275935764,-4.013325818822744,通过,通过V7.0.5,105683.72,106431.68,3.0,-0.7077343605997137,否
2025-10-17 12:00:00,BEARISH_SINGULARITY,short,106803.53,0.5292008899858973,-0.043814074777972,1.4645416646776606,-2.718663795093284,通过,通过V7.0.5,106803.53,106431.68,2.0,0.3481626496802173,是
2025-10-17 16:00:00,BEARISH_SINGULARITY,short,106454.72,0.4982713634244897,-0.0367269385335699,0.7403591429583637,-2.75516398206753,通过,通过V7.0.5,106454.72,106431.68,1.0,0.021643004650247682,是
2025-10-17 20:00:00,BEARISH_SINGULARITY,short,106431.68,0.49095158796742,-0.0322937590817379,0.3605870581070626,-2.518468525104233,通过,通过V7.0.5,106431.68,106665.0,2.0,-0.21922044263513177,否
2025-10-18 00:00:00,BEARISH_SINGULARITY,short,107070.4,0.4995706540964485,-0.0347178791801181,0.5579015895941808,-1.7525483879322905,通过,通过V7.0.5,107070.4,106665.0,1.0,0.3786293877672953,是
2025-10-18 04:00:00,BEARISH_SINGULARITY,short,106665.0,0.5153408248525874,-0.0397696644827768,0.6174394660159471,-1.9261019920377254,通过,通过V7.0.5,106665.0,106786.0,6.0,-0.11343927248863264,否
2025-10-18 08:00:00,BEARISH_SINGULARITY,short,107208.6,0.5602094015851565,-0.0481685423751324,0.4908105721726823,-1.2922036919403193,通过,通过V7.0.5,107208.6,106786.0,5.0,0.3941847948765358,是
2025-10-18 12:00:00,BEARISH_SINGULARITY,short,106948.75,0.6020516664675726,-0.0588125745898761,0.305918337001447,-1.3876211521064634,通过,通过V7.0.5,106948.75,106786.0,4.0,0.1521756916279994,是
2025-10-18 16:00:00,BEARISH_SINGULARITY,short,107080.14,0.6456972663336857,-0.0691941054068366,0.2015730930897279,-1.1472399706408232,通过,通过V7.0.5,107080.14,106786.0,3.0,0.27469146005972667,是
2025-10-18 20:00:00,BEARISH_SINGULARITY,short,107185.01,0.697209995046165,-0.0781929005687787,0.190228348932123,-0.9513385451313006,通过,通过V7.0.5,107185.01,106786.0,2.0,0.3722628751912182,是
2025-10-19 00:00:00,BEARISH_SINGULARITY,short,107275.78,0.7593394842984679,-0.0868035931032172,0.2569182839865265,-0.7854926484139723,通过,通过V7.0.5,107275.78,106786.0,1.0,0.4565615836118822,是
2025-10-19 04:00:00,BEARISH_SINGULARITY,short,106786.0,0.7789157479337384,-0.0913800377871504,0.307167135715347,-1.1218418484143784,通过,通过V7.0.5,106786.0,107555.05,19.0,-0.7201786751072266,否
2025-10-19 08:00:00,BEARISH_SINGULARITY,short,107783.47,0.763691959855655,-0.0921804266749053,1.2111382825971575,-0.17939175545586675,通过,通过V7.0.5,107783.47,107555.05,18.0,0.211924889781335,是
2025-10-19 12:00:00,BEARISH_SINGULARITY,short,108486.7,0.7475262114797756,-0.0894560790776122,0.8649022915716255,0.4267515960774907,通过,通过V7.0.5,108486.7,107555.05,17.0,0.8587688629113008,是
2025-10-19 16:00:00,BEARISH_SINGULARITY,short,108908.43,0.7601951966741639,-0.0866850015149199,0.5983789883136338,0.7387507616874506,通过,通过V7.0.5,108908.43,107555.05,16.0,1.2426769902017596,是
2025-10-19 20:00:00,BEARISH_SINGULARITY,short,108642.78,0.776651947808593,-0.0808684154261448,0.5460874204873566,0.445863854630624,通过,通过V7.0.5,108642.78,107555.05,15.0,1.0011986070312229,是
2025-10-20 00:00:00,BEARISH_SINGULARITY,short,110145.44,0.8051311136876981,-0.0779627102781288,1.0455365694406515,1.6574775380648392,通过,通过V7.0.5,110145.44,107555.05,14.0,2.351790505353648,是
2025-10-20 04:00:00,BEARISH_SINGULARITY,short,111169.92,0.847561876374259,-0.0835227759428315,1.0995272271616228,2.3492799875810273,通过,通过V7.0.5,111169.92,107555.05,13.0,3.251661960357618,是
2025-10-20 08:00:00,BEARISH_SINGULARITY,short,111016.75,0.8911757829517468,-0.092012648125587,0.9432642124307166,1.993759212975743,通过,通过V7.0.5,111016.75,107555.05,12.0,3.1181781127622608,是
2025-10-20 12:00:00,BEARISH_SINGULARITY,short,111144.55,0.9471754994990474,-0.1018362630551237,0.8816218236144319,1.9062753000477002,通过,通过V7.0.5,111144.55,107555.05,11.0,3.229578058483299,是
2025-10-20 16:00:00,BEARISH_SINGULARITY,short,110803.22,0.9943324881289094,-0.1114737940906918,1.281484694638985,1.4393878484707139,通过,通过V7.0.5,110803.22,107555.05,10.0,2.9314761791218684,是
2025-10-20 20:00:00,BEARISH_SINGULARITY,short,110532.09,1.0473424555762867,-0.1221047836217504,0.5303053419799716,1.0765046169710395,通过,通过V7.0.5,110532.09,107555.05,9.0,2.6933716715209073,是
2025-10-21 00:00:00,BEARISH_SINGULARITY,short,109059.22,1.0755584459032352,-0.1284377986693904,0.9620624732692544,-0.2446809010390571,通过,通过V7.0.5,109059.22,107555.05,8.0,1.379223141335504,是
2025-10-21 04:00:00,BEARISH_SINGULARITY,short,108086.37,1.03594449332416,-0.1253010303850135,1.85582841376656,-1.0275957718673723,通过,通过V7.0.5,108086.37,107555.05,7.0,0.49156984363522654,是
2025-10-21 08:00:00,BEARISH_SINGULARITY,short,108580.01,0.8458172473205453,-0.1035649692538062,1.118598662311113,-0.521048534167739,通过,通过V7.0.5,108580.01,107555.05,6.0,0.9439674945692047,是
2025-10-21 12:00:00,BEARISH_SINGULARITY,short,113422.61,0.7199190683685799,-0.0874028149674401,3.307540779786577,3.5295685121396034,通过,通过V7.0.5,113422.61,107555.05,5.0,5.17318372412696,是
2025-10-21 16:00:00,BEARISH_SINGULARITY,short,111780.39,0.6628542964588156,-0.0811218395212252,3.1162015490698027,1.8336522128381223,通过,通过V7.0.5,111780.39,107555.05,4.0,3.780036909873008,是
2025-10-21 20:00:00,BEARISH_SINGULARITY,short,108297.67,0.5542879525616616,-0.0708817534276,1.675823047480676,-1.213167490812123,通过,通过V7.0.5,108297.67,107555.05,3.0,0.6857211240094042,是
2025-10-22 00:00:00,BEARISH_SINGULARITY,short,108216.02,0.4273188580587018,-0.0542403762229392,1.2510702060105623,-1.1664442945669125,通过,通过V7.0.5,108216.02,107555.05,2.0,0.610787571008434,是
2025-10-25 12:00:00,BULLISH_SINGULARITY,long,111385.18,-0.4940561544651324,0.0358168080032636,0.4374737906767873,0.9117939753908286,通过,通过V7.0.5,111385.18,115554.6,10.0,3.7432448374191374,是
2025-10-25 16:00:00,BULLISH_SINGULARITY,long,111623.45,-0.5489718742485907,0.0564976745507966,0.3549927572383025,1.0191690753026583,通过,通过V7.0.5,111623.45,115554.6,9.0,3.521795823368664,是
2025-10-25 20:00:00,BULLISH_SINGULARITY,long,111646.27,-0.5580744784193863,0.0750678211711047,0.2411298176031565,0.9398598286369134,通过,通过V7.0.5,111646.27,115554.6,8.0,3.500636429680993,是
2025-10-26 00:00:00,BULLISH_SINGULARITY,long,111260.46,-0.5482925430701895,0.0907750928993703,0.4673277578538588,0.5344563188040257,通过,通过V7.0.5,111260.46,115554.6,7.0,3.8595382402697234,是
2025-10-26 04:00:00,BULLISH_SINGULARITY,long,111723.98,-0.4856211271711869,0.1032422698869818,0.3272045784490843,0.8617189637715246,通过,通过V7.0.5,111723.98,115554.6,6.0,3.4286462046912494,是
2025-10-27 04:00:00,BEARISH_SINGULARITY,short,115554.6,0.5635786734067567,-0.0261097873077355,2.5116524763777908,2.7953354212535064,通过,通过V7.0.5,115554.6,106536.39,21.0,7.8042847277391,是
2025-10-27 08:00:00,BEARISH_SINGULARITY,short,115362.02,0.6471977151611932,-0.0574967000869222,1.6168692007404466,2.3681947387800344,通过,通过V7.0.5,115362.02,106536.39,20.0,7.650377481254232,是
2025-10-27 12:00:00,BEARISH_SINGULARITY,short,114969.68,0.6960858661834098,-0.078207018595902,1.8888132966414477,1.8241513003147285,通过,通过V7.0.5,114969.68,106536.39,19.0,7.335229601404469,是
2025-10-27 16:00:00,BEARISH_SINGULARITY,short,114942.64,0.7068940261194882,-0.094977830561045,0.9437499183136332,1.6259674346345339,通过,通过V7.0.5,114942.64,106536.39,18.0,7.313430420599352,是
2025-10-27 20:00:00,BEARISH_SINGULARITY,short,114107.65,0.6744007146266308,-0.1010926654869251,1.003641973378769,0.8024923886922951,通过,通过V7.0.5,114107.65,106536.39,17.0,6.63519054156316,是
2025-10-28 00:00:00,BEARISH_SINGULARITY,short,113908.24,0.5454039269054655,-0.099998408053635,0.9648749571734409,0.5663452714793538,通过,通过V7.0.5,113908.24,106536.39,16.0,6.471744274163138,是
2025-10-28 04:00:00,BEARISH_SINGULARITY,short,114188.37,0.3513465707660994,-0.0867750380629698,0.9589838377304196,0.7356022321412874,通过,通过V7.0.5,114188.37,106536.39,15.0,6.701190322622169,是
2025-10-29 00:00:00,BULLISH_SINGULARITY,long,112523.49,-0.5317131044882326,0.0476636930820534,0.7824450007836176,-0.7878362826509133,通过,通过V7.0.5,112523.49,113577.9,1.0,0.9370576756906392,是
2025-10-29 04:00:00,BULLISH_SINGULARITY,long,113577.9,-0.6187223732627701,0.067123571002485,0.7468266972334671,0.1283131116713864,通过,通过V7.0.5,113577.9,113132.36,1.0,-0.39227701868056514,否
2025-10-29 08:00:00,BULLISH_SINGULARITY,long,113132.36,-0.6545116681169261,0.0772091040541701,0.71045731656746,-0.23934017619380274,通过,通过V7.0.5,113132.36,111509.74,1.0,-1.4342669064801576,否
2025-10-29 20:00:00,BULLISH_SINGULARITY,long,110021.29,-0.7488821773457242,0.0861511200160883,0.8362479646610524,-2.37323599002445,通过,通过V7.0.5,110021.29,111366.72,2.0,1.2228814986626748,是
2025-10-30 00:00:00,BULLISH_SINGULARITY,long,110751.47,-0.813600360585873,0.0902694459546554,0.7284757617128346,-1.563568413331913,通过,通过V7.0.5,110751.47,111366.72,1.0,0.5555231005060249,是
2025-10-30 08:00:00,BULLISH_SINGULARITY,long,109717.29,-0.8991081571405254,0.081567501423564,0.8911687385598726,-2.165708622877658,通过,通过V7.0.5,109717.29,111196.99,18.0,1.348647966058961,是
2025-10-30 20:00:00,BULLISH_SINGULARITY,long,108322.88,-1.3100644967334554,0.1146984020971043,0.9489162882590424,-2.3703449777881893,通过,通过V7.0.5,108322.88,111196.99,15.0,2.6532806365561923,是
2025-10-31 08:00:00,BULLISH_SINGULARITY,long,110415.61,-1.573483517026893,0.1592333568138066,0.6909683603076989,-0.200683466244956,通过,通过V7.0.5,110415.61,111196.99,12.0,0.7076716779448166,是
2025-10-31 20:00:00,BULLISH_SINGULARITY,long,109608.01,-1.3493742553822017,0.1427948836548183,0.3565324683151745,-0.7497378995306675,通过,通过V7.0.5,109608.01,111196.99,9.0,1.4496933207710008,是
2025-11-01 00:00:00,BULLISH_SINGULARITY,long,110226.37,-1.189347817842085,0.1268904044306391,0.363758529496377,-0.17176548217532017,通过,通过V7.0.5,110226.37,111196.99,8.0,0.8805696858201989,是
2025-11-01 04:00:00,BULLISH_SINGULARITY,long,110071.4,-0.982166168205454,0.1081862089142744,0.3578896858238109,-0.28247507173786585,通过,通过V7.0.5,110071.4,111196.99,7.0,1.0225998760804453,是
2025-11-01 08:00:00,BULLISH_SINGULARITY,long,110137.59,-0.7761346188129552,0.0862976810758562,0.3211719998604731,-0.20136236458810083,通过,通过V7.0.5,110137.59,111196.99,6.0,0.9618877623888528,是
2025-11-01 12:00:00,BULLISH_SINGULARITY,long,110310.65,-0.5680605599599166,0.0644936202031474,0.4379618913606324,-0.0403070759926184,通过,通过V7.0.5,110310.65,111196.99,5.0,0.803494494865193,是
2025-11-01 16:00:00,BULLISH_SINGULARITY,long,110299.99,-0.3954129938649354,0.0430032462187638,0.361501136733048,-0.045210207698584706,通过,通过V7.0.5,110299.99,111196.99,4.0,0.8132367011094018,是
2025-11-05 04:00:00,BULLISH_SINGULARITY,long,101993.02,-0.5655567054124931,0.0576097980534551,0.8713904498771712,-3.374574099568871,通过,通过V7.0.5,101993.02,106461.45,30.0,4.381113531102415,是
2025-11-05 08:00:00,BULLISH_SINGULARITY,long,102070.61,-0.6183198288935928,0.0663689777538433,0.6521208305330114,-2.9960994177766502,通过,通过V7.0.5,102070.61,106461.45,29.0,4.3017671786227165,是
2025-11-05 20:00:00,BULLISH_SINGULARITY,long,103885.16,-0.4588140887374688,0.0529772121474642,0.4646376668442248,-0.9433760697332415,通过,通过V7.0.5,103885.16,106461.45,26.0,2.47994034951671,是
2025-11-07 04:00:00,BEARISH_SINGULARITY,short,102010.0,0.4377364619830858,-0.0307974567151348,0.5228239330819034,-1.3456810908817765,通过,通过V7.0.5,102010.0,100411.89,1.0,1.5666209195176948,是
2025-11-07 08:00:00,BEARISH_SINGULARITY,short,100411.89,0.4208447950904195,-0.0345147219112082,1.1031211520720758,-2.623088763740093,通过,通过V7.0.5,100411.89,100797.95,1.0,-0.3844763802374377,否
2025-11-07 12:00:00,BEARISH_SINGULARITY,short,100797.95,0.3789886917903661,-0.0281926665565665,1.4355931402027775,-2.038902417210143,通过,通过V7.0.5,100797.95,101662.05,9.0,-0.8572594978370154,否
2025-11-07 16:00:00,BEARISH_SINGULARITY,short,103395.25,0.3643733489927186,-0.0258317958227414,1.1227131983826366,0.43887747677726674,通过,通过V7.0.5,103395.25,101297.31,30.0,2.029048723224715,是
2025-11-07 20:00:00,BEARISH_SINGULARITY,short,103339.08,0.3890507978691494,-0.0298433565337603,0.5048012502792113,0.34758503106400807,通过,通过V7.0.5,103339.08,101297.31,29.0,1.9757965718293642,是
2025-11-08 00:00:00,BEARISH_SINGULARITY,short,102592.76,0.452377796932306,-0.0378224146954587,0.4520034792430314,-0.34133567489657124,通过,通过V7.0.5,102592.76,101297.31,28.0,1.262710935937387,是
2025-11-08 04:00:00,BEARISH_SINGULARITY,short,102352.96,0.5285223698471574,-0.0509137827118385,0.4249808848278083,-0.5198687630953264,通过,通过V7.0.5,102352.96,101297.31,27.0,1.0313819942286073,是
2025-11-08 08:00:00,BEARISH_SINGULARITY,short,101857.1,0.6184230428594395,-0.0644529655402308,0.4229561428328855,-0.9072660862255636,通过,通过V7.0.5,101857.1,101297.31,26.0,0.5495836814517674,是
2025-11-08 12:00:00,BEARISH_SINGULARITY,short,101711.45,0.7116227882368346,-0.0764980335947912,0.7180056095202474,-0.9500110123080148,通过,通过V7.0.5,101711.45,101297.31,25.0,0.40717146397971854,是
2025-11-08 16:00:00,BEARISH_SINGULARITY,short,101989.65,0.78650640133168,-0.0866544092182244,0.5056640581704214,-0.6148129460543353,通过,通过V7.0.5,101989.65,98682.14,30.0,3.242985930435093,是
2025-11-08 20:00:00,BEARISH_SINGULARITY,short,102312.94,0.8500460951394818,-0.095184468094005,0.2358989710044194,-0.27130576528983985,通过,通过V7.0.5,102312.94,98682.14,29.0,3.5487202303051824,是
2025-11-09 00:00:00,BEARISH_SINGULARITY,short,101662.05,0.8892657770131208,-0.0973376407175341,0.5741873713393693,-0.8202005268441683,通过,通过V7.0.5,101662.05,98682.14,28.0,2.931192121347153,是
2025-11-09 04:00:00,BEARISH_SINGULARITY,short,101944.59,0.8976916593417478,-0.094269815572531,0.2996789214006263,-0.49295209381616895,通过,通过V7.0.5,101944.59,97151.98,30.0,4.70119110783613,是
2025-11-09 08:00:00,BEARISH_SINGULARITY,short,102239.41,0.8645597807665872,-0.0841050844294322,0.5101730691411793,-0.1856765755913353,通过,通过V7.0.5,102239.41,96167.44,30.0,5.938972065664308,是
2025-11-09 12:00:00,BEARISH_SINGULARITY,short,103762.17,0.8379705066673881,-0.0716887271255121,1.2793195830384492,1.1756061086734748,通过,通过V7.0.5,103762.17,96167.44,29.0,7.319363116634893,是
2025-11-09 16:00:00,BEARISH_SINGULARITY,short,104805.57,0.8574827502303841,-0.065274647608194,0.7690908382758446,1.980004253006295,通过,通过V7.0.5,104805.57,95778.29,30.0,8.61335900372472,是
2025-11-09 20:00:00,BEARISH_SINGULARITY,short,104722.96,0.8767014928406581,-0.0633856415520846,1.0617095575204112,1.7156012955949076,通过,通过V7.0.5,104722.96,94594.0,30.0,9.672148304440597,是
2025-11-10 00:00:00,BEARISH_SINGULARITY,short,106027.97,0.9348336347931884,-0.0700397387824621,1.8325127151913252,2.6913804356280955,通过,通过V7.0.5,106027.97,94594.0,29.0,10.783918620718666,是
2025-11-10 04:00:00,BEARISH_SINGULARITY,short,106461.45,1.0641097410885472,-0.0858018440413919,0.7671736984164703,2.806596544315936,通过,通过V7.0.5,106461.45,94594.0,28.0,11.147180505243915,是
2025-11-10 08:00:00,BEARISH_SINGULARITY,short,106176.5,1.2352109998388758,-0.1128597140155864,0.6893652031060056,2.2848320238277453,通过,通过V7.0.5,106176.5,94594.0,27.0,10.908722739965999,是
2025-11-10 12:00:00,BEARISH_SINGULARITY,short,105079.99,1.3467653899018257,-0.138200727466469,1.610948873066641,1.110212082270009,通过,通过V7.0.5,105079.99,94594.0,26.0,9.979055003716697,是
2025-11-10 16:00:00,BEARISH_SINGULARITY,short,105817.99,1.407664437392826,-0.1590542430351416,0.8206073555022515,1.6441162334626762,通过,通过V7.0.5,105817.99,94594.0,25.0,10.606882629314736,是
2025-11-10 20:00:00,BEARISH_SINGULARITY,short,106011.13,1.3916534791418875,-0.1715961476673603,0.8701676886267541,1.6525072831229801,通过,通过V7.0.5,106011.13,94594.0,24.0,10.769746535104384,是
2025-11-11 00:00:00,BEARISH_SINGULARITY,short,106456.0,1.3615265738259832,-0.1794638839864605,1.6641939269156418,1.8773609844497454,通过,通过V7.0.5,106456.0,94594.0,23.0,11.142631697602766,是
2025-11-11 04:00:00,BEARISH_SINGULARITY,short,104783.98,1.24074297061142,-0.1717612282339804,1.1116501905944831,0.2507826718053397,通过,通过V7.0.5,104783.98,94594.0,22.0,9.724749909289566,是
2025-11-11 08:00:00,BEARISH_SINGULARITY,short,105311.9,1.1080871458309391,-0.1574571160793507,0.6110541370051449,0.6833846708458835,通过,通过V7.0.5,105311.9,94594.0,21.0,10.177292404751975,是
2025-11-11 12:00:00,BEARISH_SINGULARITY,short,103455.99,0.9220776203725278,-0.1311250382039788,2.687223482891502,-0.9880830255968978,通过,通过V7.0.5,103455.99,94573.46,30.0,8.58580542315626,是
2025-11-11 16:00:00,BEARISH_SINGULARITY,short,103126.39,0.71356061754066,-0.0951870372423481,0.7653258608764207,-1.180845428307992,通过,通过V7.0.5,103126.39,94020.0,30.0,8.83031976587176,是
2025-11-11 20:00:00,BEARISH_SINGULARITY,short,103058.99,0.5000697906683597,-0.0557790445978401,0.8274818654927114,-1.128156079378812,通过,通过V7.0.5,103058.99,94020.0,29.0,8.770695307609753,是
2025-11-14 20:00:00,BULLISH_SINGULARITY,long,94594.0,-0.5349142812520392,0.1026769750755011,0.9443282652090031,-5.129130515566972,通过,通过V7.0.5,94594.0,96417.12,1.0,1.9273104002367967,是
2025-11-15 00:00:00,BULLISH_SINGULARITY,long,96417.12,-0.5830565602164893,0.10056606268188,0.7881659511245503,-2.9957415519349144,通过,通过V7.0.5,96417.12,96333.86,1.0,-0.08635395871604003,否
2025-11-15 04:00:00,BULLISH_SINGULARITY,long,96333.86,-0.5695396354511432,0.0898206965373195,0.4589262660143857,-2.794417689511832,通过,通过V7.0.5,96333.86,96260.0,2.0,-0.07667086110740355,否
2025-11-15 08:00:00,BULLISH_SINGULARITY,long,95696.87,-0.5406427003397817,0.0739298706978444,0.4227347070105922,-3.12003552572119,通过,通过V7.0.5,95696.87,96260.0,1.0,0.5884518480071549,是
2025-11-15 12:00:00,BULLISH_SINGULARITY,long,96260.0,-0.4815885752046997,0.0518417679635491,0.360175863593099,-2.312708267439658,通过,通过V7.0.5,96260.0,96099.99,4.0,-0.16622688551838224,否
2025-11-15 16:00:00,BULLISH_SINGULARITY,long,96012.01,-0.4332730294149426,0.0257246378646062,0.3460650137606526,-2.325829393678316,通过,通过V7.0.5,96012.01,96099.99,3.0,0.09163436949191094,是
2025-11-16 12:00:00,LOW_OSCILLATION,long,94573.46,-0.5188932433712748,-0.0080016045715345,0.5144444084564758,-2.697275029048208,通过,通过V7.0.5,94573.46,95653.77,4.0,1.1422972153075477,是
2025-11-16 16:00:00,LOW_OSCILLATION,long,94020.0,-0.5689232746216395,0.0004733228104925,1.724554899295272,-2.964816172568695,通过,通过V7.0.5,94020.0,95653.77,3.0,1.7376834716017913,是
2025-11-17 00:00:00,BULLISH_SINGULARITY,long,95496.77,-0.7613328296449674,0.0310866910670712,0.8559347347418327,-1.0734631251294615,通过,通过V7.0.5,95496.77,95653.77,1.0,0.164403466211475,是
2025-11-17 04:00:00,BULLISH_SINGULARITY,long,95653.77,-0.8338684622554619,0.0442054185512893,0.8147971061565912,-0.8247947516868073,通过,通过V7.0.5,95653.77,95565.38,1.0,-0.09240618534951567,否
2025-11-17 08:00:00,BULLISH_SINGULARITY,long,95565.38,-0.8351658708634958,0.0496634827900962,0.743920034867855,-0.8298832133732073,通过,通过V7.0.5,95565.38,93959.67,1.0,-1.6802214358379637,否
2025-11-18 16:00:00,BULLISH_SINGULARITY,long,93195.61,-0.8977068392011436,0.0794953742546216,0.9240605538533992,-0.8812743156700605,通过,通过V7.0.5,93195.61,92960.83,1.0,-0.2519217375153174,否
2025-11-18 20:00:00,BULLISH_SINGULARITY,long,92960.83,-0.8674365838475835,0.0857670368062937,0.4433106043970308,-1.02436730457413,通过,通过V7.0.5,92960.83,92440.32,7.0,-0.5599240023997147,否
2025-11-19 00:00:00,BULLISH_SINGULARITY,long,91874.52,-0.8205629292535005,0.0900466656754236,0.5676510278135175,-1.9773606356944227,通过,通过V7.0.5,91874.52,92440.32,6.0,0.6158399521434266,是
2025-11-19 08:00:00,BULLISH_SINGULARITY,long,91410.22,-0.5747006870980291,0.084789721753855,0.4525627588735169,-2.074287650078936,通过,通过V7.0.5,91410.22,92440.32,4.0,1.1268980645709046,是
2025-11-20 12:00:00,BEARISH_SINGULARITY,short,89869.88,0.5756264075183853,-0.0474477909280258,1.0232145861052302,-2.527697090165747,通过,通过V7.0.5,89869.88,82309.66,5.0,8.412406915420384,是
2025-11-22 16:00:00,BEARISH_SINGULARITY,short,84609.76,0.3924795902945873,-0.0223453170419141,0.1856669033538673,-2.2734327767285176,通过,通过V7.0.5,84609.76,84739.74,1.0,-0.1536229390084672,否
2025-11-22 20:00:00,BEARISH_SINGULARITY,short,84739.74,0.4923652234492678,-0.0472118030129103,0.2394108111931307,-1.9249757522971196,通过,通过V7.0.5,84739.74,85782.19,2.0,-1.2301784263203983,否
2025-11-23 00:00:00,BEARISH_SINGULARITY,short,86308.54,0.5872380089443301,-0.0709110455975043,0.586983418150157,-0.09889856213391773,通过,通过V7.0.5,86308.54,85782.19,1.0,0.6098469514140679,是
2025-11-23 04:00:00,BEARISH_SINGULARITY,short,85782.19,0.666297148792744,-0.0870655883478409,0.4377166771934445,-0.641132645426209,通过,通过V7.0.5,85782.19,86264.72,7.0,-0.5625060400066714,否
2025-11-23 08:00:00,BEARISH_SINGULARITY,short,86331.28,0.7316734543485985,-0.0958800507862898,0.3180593185749097,-0.004649248813802839,通过,通过V7.0.5,86331.28,86264.72,6.0,0.07709835878721788,是
2025-11-23 12:00:00,BEARISH_SINGULARITY,short,87087.44,0.7977883974887496,-0.0997999745690892,0.5302296527157068,0.787567760984613,通过,通过V7.0.5,87087.44,86264.72,5.0,0.9447056889030164,是
2025-11-23 16:00:00,BEARISH_SINGULARITY,short,87325.01,0.8714400369390081,-0.1019729180295198,0.5647737687815152,0.9603476820197401,通过,通过V7.0.5,87325.01,86264.72,4.0,1.214188237711045,是
