时间,收盘价,信号类型,方向,置信度,张力,加速度,DXY燃料,量能比率,EMA偏离%,V705通过,过滤原因
2025-09-18 20:00:00,117073.53,LOW_OSCILLATION,做多,0.6,-0.9438772145066825,-0.0020730591330268815,-0.39462516107266726,0.6529802063964203,0.45768341710064564,True,
2025-09-19 00:00:00,116977.58,LOW_OSCILLATION,做多,0.6,-0.9483565856335706,0.0023875758435947625,0.3133477898420416,0.6380706630574847,0.339482175650435,True,
2025-09-19 04:00:00,116909.97,LOW_OSCILLATION,做多,0.6,-0.9535443985300253,0.0002415964000961725,0.3133477898420416,0.7289035824244772,0.2546118715392091,True,
2025-09-19 08:00:00,116394.72,LOW_OSCILLATION,做多,0.6,-0.9594261256476336,-0.0038292634650598386,0.3133477898420416,0.5842007910564682,-0.16943241247902807,True,
2025-09-19 12:00:00,115884.03,LOW_OSCILLATION,做多,0.6,-0.9659857823709057,1.9667308752025804e-05,0.3133477898420416,1.2265204390978877,-0.549912163850387,True,
2025-09-19 16:00:00,115125.12,LOW_OSCILLATION,做多,0.6,-0.9732059566927626,-0.0021613046094781053,0.3133477898420416,0.6513305603654788,-1.0880432129976123,True,
2025-09-20 16:00:00,115702.0,LOW_OSCILLATION,做多,0.6,-1.0292515540169347,-0.003253770202980296,0.3133477898420416,0.5044640704480461,-0.3583479682838474,True,
2025-09-21 00:00:00,115669.41,LOW_OSCILLATION,做多,0.6,-1.0522131629859433,1.2765967936954957e-06,0.3133477898420416,0.6424170944329632,-0.31773894389115914,True,
2025-09-21 04:00:00,115815.97,LOW_OSCILLATION,做多,0.6,-1.0643767129503137,0.0014072668463802392,0.3133477898420416,0.5966227853286702,-0.17323523079255082,True,
2025-09-21 08:00:00,115603.45,LOW_OSCILLATION,做多,0.6,-1.0769563750168931,-0.0031020393837645948,0.3133477898420416,0.6357014781627034,-0.3225805354237407,True,
2025-09-21 12:00:00,115531.61,LOW_OSCILLATION,做多,0.6,-1.0899216571470467,0.001213545357249675,0.3133477898420416,0.5680222694109844,-0.3480297095659098,True,
2025-09-21 16:00:00,115480.05,LOW_OSCILLATION,做多,0.6,-1.1032411699163889,0.00017514995357730478,0.3133477898420416,0.6718564819010923,-0.35525444088115654,True,
2025-09-21 20:00:00,115232.29,LOW_OSCILLATION,做多,0.6,-1.1168826827375424,-0.001699194020470609,0.3133477898420416,0.5109191134419921,-0.5151250009967249,True,
2025-09-22 00:00:00,114649.89,LOW_OSCILLATION,做多,0.6,-1.1308131815064733,-0.0029086600971776943,0.07371356207951425,2.7205224229994545,-0.9218828823602895,True,
2025-09-22 08:00:00,112876.97,BULLISH_SINGULARITY,做多,0.6007371356207951,-1.1594055179087435,0.021750019152395602,0.07371356207951425,2.0164187055356657,-1.9916469505641128,True,
2025-09-22 12:00:00,112815.5,LOW_OSCILLATION,做多,0.6,-1.173997946432254,-0.0037171670344122746,0.07371356207951425,2.0677606388937946,-1.8538667343919055,True,
2025-09-22 16:00:00,112122.9,LOW_OSCILLATION,做多,0.6,-1.188740666272352,-0.005594652109314397,0.07371356207951425,1.6289635615146874,-2.2276760295588827,True,
2025-09-23 00:00:00,112339.99,LOW_OSCILLATION,做多,0.6,-1.2185324684436811,-0.007470660152874121,0.18196618353269628,1.4455716549672275,-1.6978484531021836,True,
2025-09-23 04:00:00,113090.13,LOW_OSCILLATION,做多,0.6,-1.2335083256199995,0.009438147627749255,0.18196618353269628,1.436615502240488,-0.9431951222517441,True,
2025-09-23 08:00:00,112975.99,LOW_OSCILLATION,做多,0.6,-1.248488153626162,-0.007686691943715205,0.18196618353269628,1.0089783330540523,-0.944760466944076,True,
2025-09-23 12:00:00,112882.19,LOW_OSCILLATION,做多,0.6,-1.2634346634168707,0.00017901857185362129,0.18196618353269628,1.0489449086748215,-0.9301025201720831,True,
2025-09-24 00:00:00,111683.09,LOW_OSCILLATION,做多,0.6,-1.3076995068537998,-0.005895391881049537,-0.6118787027623548,1.385471877090645,-1.4976347240299426,True,
2025-09-24 08:00:00,113029.46,LOW_OSCILLATION,做多,0.6,-1.3363553742277638,-0.004101753410295551,-0.6118787027623548,0.7126533968600118,-0.22020607234225284,True,
2025-09-24 12:00:00,113346.41,LOW_OSCILLATION,做多,0.6,-1.3503150141545468,-0.0011566559411130151,-0.6118787027623548,1.1088233476032336,0.05391175605970695,True,
2025-09-24 16:00:00,113420.01,LOW_OSCILLATION,做多,0.6,-1.3639797558400992,-0.0021547993533039735,-0.6118787027623548,0.5701617640986058,0.10754632352620681,True,
2025-09-24 20:00:00,113307.0,LOW_OSCILLATION,做多,0.6,-1.3773129423591164,-0.0016457218721071198,-0.6118787027623548,0.5105047385958748,0.007057690315715352,True,
2025-09-25 00:00:00,112546.21,LOW_OSCILLATION,做多,0.6,-1.3902782901125388,-0.005718028025383894,0.15503794925239064,1.2435187607406708,-0.6015325048450009,True,
2025-09-25 04:00:00,111766.72,LOW_OSCILLATION,做多,0.6,-1.402839952550978,-0.00021154207065676722,0.15503794925239064,1.1394473566140795,-1.1685439198058856,True,
2025-09-25 08:00:00,111348.0,LOW_OSCILLATION,做多,0.6,-1.4149625830888395,0.0031795805338052626,0.15503794925239064,0.9035166338853362,-1.3942942303635388,True,
2025-09-25 12:00:00,111580.77,LOW_OSCILLATION,做多,0.6,-1.4266113971013261,0.0058368477029761626,0.15503794925239064,1.9693185870677123,-1.0762212342274622,True,
2025-09-26 00:00:00,109580.01,LOW_OSCILLATION,做多,0.6,-1.4583767956111229,0.0087142787590033,0.3837365672677548,0.9379071356260549,-2.0674091589798342,True,
2025-09-26 04:00:00,109320.02,LOW_OSCILLATION,做多,0.6,-1.4677958461971954,-0.007744618950424439,0.3837365672677548,1.191828774249875,-2.085306604156376,True,
2025-09-26 08:00:00,109133.5,LOW_OSCILLATION,做多,0.6,-1.4765776790617182,0.0006664209045603702,0.3837365672677548,1.037841770116892,-2.0422367056414577,True,
2025-09-26 12:00:00,109027.78,LOW_OSCILLATION,做多,0.6,-1.4846921188334878,0.0007374615739260249,0.3837365672677548,1.239853120667752,-1.937537877111693,True,
2025-09-26 16:00:00,109172.2,LOW_OSCILLATION,做多,0.6,-1.492109951770625,0.002293338328376916,0.3837365672677548,0.7963718266804782,-1.638306719767783,True,
2025-09-27 08:00:00,109310.21,LOW_OSCILLATION,做多,0.6,-1.5142674045540259,0.00037833844858356806,0.3837365672677548,0.5615855078118447,-1.0654579926068721,True,
2025-09-28 12:00:00,110037.93,LOW_OSCILLATION,做多,0.6,-1.520481333662525,0.0074313598815529585,0.3837365672677548,0.6990785585706247,0.011133508353938651,True,
2025-09-28 16:00:00,110337.6,LOW_OSCILLATION,做多,0.6,-1.517675155847025,-0.0033927492915884158,0.3837365672677548,0.6479395687693905,0.2564282279687422,True,
2025-09-29 04:00:00,111865.95,LOW_OSCILLATION,做多,0.6,-1.5034029669628601,0.0028075252508424882,0.18143578345137074,1.1658785597962793,1.1926612474797784,True,
2025-09-29 08:00:00,112100.0,LOW_OSCILLATION,做多,0.6,-1.4966617069084278,0.002016783151401533,0.18143578345137074,1.362145489135249,1.268932506163926,True,
2025-09-30 04:00:00,113699.23,LOW_OSCILLATION,做多,0.6,-1.4478086387874443,-0.00648408570053802,-0.28409285767988823,1.3930374742413105,1.4885944846420518,True,
2025-09-30 08:00:00,113055.01,LOW_OSCILLATION,做多,0.6,-1.4349943117209043,0.00025445120684691215,-0.28409285767988823,1.6287028316353922,0.8258357279552845,True,
2025-09-30 12:00:00,113106.16,LOW_OSCILLATION,做多,0.6,-1.4211679573649785,0.0061184360477034285,-0.28409285767988823,1.5284525719064226,0.787803477444631,True,
2025-10-01 00:00:00,114176.92,LOW_OSCILLATION,做多,0.6,-1.3736668374872072,0.003842244855344346,0.0052288705599092666,1.0056236723616,1.2814262044638451,True,
2025-10-01 04:00:00,114539.02,LOW_OSCILLATION,做多,0.6,-1.3558502504214063,0.002049156386481217,0.0052288705599092666,0.9469262567596733,1.4477883511702683,True,
2025-10-03 04:00:00,119640.21,LOW_OSCILLATION,做多,0.6,-1.0704160923935309,-0.002353769470439849,0.4916139186254188,0.773482447233619,1.9223071624673955,True,
2025-10-05 12:00:00,122803.17,LOW_OSCILLATION,做多,0.6,-0.6088555162181498,0.004657297307530742,0.4916139186254188,0.6967672597738956,1.131232817964615,True,
2025-10-05 16:00:00,122591.79,LOW_OSCILLATION,做多,0.6,-0.5726841522972524,0.003636275273595128,0.4916139186254188,0.7339238342870849,0.8652100590202574,True,
2025-10-06 00:00:00,123839.09,LOW_OSCILLATION,做多,0.6,-0.49968288657996623,-0.00437478723420544,-0.42592691282905243,1.0169755936496172,1.5686426290161783,True,
2025-10-06 04:00:00,123390.47,LOW_OSCILLATION,做多,0.6,-0.46293012906004627,-0.006511924884587059,-0.42592691282905243,0.744024892438189,1.0851064521109022,True,
2025-10-06 20:00:00,124658.54,LOW_OSCILLATION,做多,0.6,-0.31514602135768044,-0.009284926226445726,-0.42592691282905243,0.7248137989961472,1.363739209093396,True,
2025-10-09 20:00:00,121662.4,HIGH_OSCILLATION,做空,0.6,0.3075827076095355,0.007488812659733248,-0.02372965503196372,0.7029685281033357,-0.4878627792796837,True,
2025-10-10 04:00:00,120932.05,HIGH_OSCILLATION,做空,0.6,0.3668999460979803,0.004454424135652918,0.2334909150241095,0.7913243256902585,-0.8967016055365403,True,
2025-10-12 12:00:00,113198.2,HIGH_OSCILLATION,做空,0.6,0.6928563602827597,0.009170841649456514,0.2334909150241095,1.3191831453181384,-1.4595175937466176,True,
2025-10-12 16:00:00,114342.28,HIGH_OSCILLATION,做空,0.6,0.7094653931034747,-0.0019616082297750394,0.2334909150241095,0.9431674584410835,-0.41961596820873975,True,
2025-10-12 20:00:00,114958.8,HIGH_OSCILLATION,做空,0.6,0.7251305334326562,-0.004714993202580787,0.2334909150241095,0.8933645906755225,0.1061254376625061,True,
2025-10-13 00:00:00,114821.12,HIGH_OSCILLATION,做空,0.6,0.7398477591238094,-0.0065895277495233865,0.2334909150241095,0.5960744735979285,-0.012455395441365444,True,
2025-10-14 00:00:00,113500.0,HIGH_OSCILLATION,做空,0.6,0.8082035744582522,-0.009052614259125649,-0.028467979943317376,0.5104137725254604,-1.1024291025729847,True,
2025-10-15 20:00:00,110763.28,HIGH_OSCILLATION,做空,0.6,0.8480897183689733,-0.00884497260130122,0.3079657901673157,0.5337401703158565,-1.7729099578123741,True,
2025-10-16 00:00:00,111329.48,HIGH_OSCILLATION,做空,0.6,0.8466825833305952,0.009681246943206639,-0.10743735688723755,0.6285609449878709,-1.151157849737742,True,
2025-10-17 00:00:00,109176.74,HIGH_OSCILLATION,做空,0.6,0.8231260295619259,0.009111756133612382,-0.18303279344962253,0.5454268128901983,-1.7195902738486892,True,
2025-10-18 00:00:00,107070.4,HIGH_OSCILLATION,做空,0.6,0.7777141028584384,0.006217650735680747,-0.18303279344962253,0.5579015895941807,-1.7525483879322905,True,
2025-10-18 04:00:00,106665.0,HIGH_OSCILLATION,做空,0.6,0.7684576285721564,-0.009787514566851225,-0.18303279344962253,0.6174394660159469,-1.9261019920377254,True,
2025-10-19 12:00:00,108486.7,HIGH_OSCILLATION,做空,0.6,0.682792717078258,-0.002816361348286357,-0.18303279344962253,0.8649022915716255,0.4267515960774907,True,
2025-10-19 16:00:00,108908.43,HIGH_OSCILLATION,做空,0.6,0.6711339622278776,-0.0026370808857710216,-0.18303279344962253,0.5983789883136338,0.7387507616874506,True,
2025-10-19 20:00:00,108642.78,HIGH_OSCILLATION,做空,0.6,0.6593770097408034,-0.0063265940804263805,-0.18303279344962253,0.5460874204873566,0.445863854630624,True,
2025-10-20 04:00:00,111169.92,HIGH_OSCILLATION,做空,0.6,0.6357047779495231,-0.004530043102400483,0.09974437141164622,1.0995272271616228,2.3492799875810273,True,
2025-10-20 12:00:00,111144.55,HIGH_OSCILLATION,做空,0.6,0.6120475792204373,0.0025289783952237594,0.09974437141164622,0.8816218236144319,1.9062753000477002,True,
2025-10-20 16:00:00,110803.22,HIGH_OSCILLATION,做空,0.6,0.6003087811101668,-0.004222223406384668,0.09974437141164622,1.281484694638985,1.4393878484707139,True,
2025-10-20 20:00:00,110532.09,HIGH_OSCILLATION,做空,0.6,0.588674255504515,0.0006240952198658199,0.09974437141164622,0.5303053419799716,1.0765046169710395,True,
2025-10-21 04:00:00,108086.37,HIGH_OSCILLATION,做空,0.6,0.5658493101478207,0.004404887627239652,-0.28498484188529394,1.8558284137665602,-1.0275957718673723,True,
2025-10-21 16:00:00,111780.39,BEARISH_SINGULARITY,做空,0.7,0.5332037684180363,-0.05907814065777145,-0.28498484188529394,3.1162015490698027,1.8336522128381223,True,
2025-10-22 04:00:00,108321.63,HIGH_OSCILLATION,做空,0.6,0.5032119746466139,0.0017298588578453463,0.21242001087763998,0.963122890173186,-0.9690744511856271,True,
2025-10-22 08:00:00,107555.05,HIGH_OSCILLATION,做空,0.6,0.4939427978131678,-0.008052805951472999,0.21242001087763998,0.9600653005783495,-1.513273279960759,True,
2025-10-22 20:00:00,107567.44,HIGH_OSCILLATION,做空,0.6,0.46871042460096934,0.0022294241179171225,0.21242001087763998,0.8780256883803086,-1.2005524138020032,True,
2025-10-23 04:00:00,109269.9,HIGH_OSCILLATION,做空,0.6,0.45429635655913936,0.0006949082338890081,-0.04146466675383334,0.7307686115047828,0.3678712773217445,True,
2025-10-23 12:00:00,109908.28,HIGH_OSCILLATION,做空,0.6,0.44203630274406513,0.006136144481884081,-0.04146466675383334,0.9568345271847232,0.8319225069279573,True,
2025-10-23 16:00:00,110200.0,HIGH_OSCILLATION,做空,0.6,0.43677049644431465,-0.0033354134166838616,-0.04146466675383334,0.8112582238841877,0.9937919979078872,True,
2025-10-24 04:00:00,111054.61,HIGH_OSCILLATION,做空,0.6,0.42467734131280666,0.0022516100690427436,0.06354941513044274,0.6172299136215862,1.4293953003340445,True,
2025-10-24 12:00:00,110046.91,HIGH_OSCILLATION,做空,0.6,0.41988754763879016,-0.009283295844546983,0.06354941513044274,1.2598958617286775,0.33588758600357543,True,
2025-10-26 08:00:00,113286.09,HIGH_OSCILLATION,做空,0.6,0.4456106812359164,0.009815788324972055,0.06354941513044274,1.447025760407173,2.0511394762448907,True,
2025-10-26 16:00:00,113585.99,HIGH_OSCILLATION,做空,0.6,0.46031446106294877,-0.004567798892132233,0.06354941513044274,0.6693447145369077,1.8836497692110283,True,
2025-10-26 20:00:00,114559.4,HIGH_OSCILLATION,做空,0.6,0.468850488609521,0.00952833654430918,0.06354941513044274,1.9412893438740373,2.48769173641461,True,
2025-10-27 00:00:00,114958.51,HIGH_OSCILLATION,做空,0.6,0.4781751963874381,-0.005085937389051207,0.099309174300762,1.6447264023499306,2.5668629850077567,True,
2025-10-27 04:00:00,115554.6,HIGH_OSCILLATION,做空,0.6,0.48828656390918923,0.0017013925532130335,0.099309174300762,2.5116524763777908,2.7953354212535064,True,
2025-10-27 08:00:00,115362.02,HIGH_OSCILLATION,做空,0.6,0.49918141288954837,-0.006851833530291332,0.099309174300762,1.6168692007404466,2.3681947387800344,True,
2025-10-27 12:00:00,114969.68,HIGH_OSCILLATION,做空,0.6,0.5108554189111284,-0.001734374522346174,0.099309174300762,1.8888132966414475,1.8241513003147285,True,
2025-10-27 16:00:00,114942.64,HIGH_OSCILLATION,做空,0.6,0.523303124708239,0.0031657535521363456,0.099309174300762,0.9437499183136332,1.6259674346345339,True,
2025-10-27 20:00:00,114107.65,HIGH_OSCILLATION,做空,0.6,0.5365179550318314,-0.0070292135242734245,0.099309174300762,1.003641973378769,0.8024923886922951,True,
2025-10-28 00:00:00,113908.24,HIGH_OSCILLATION,做空,0.6,0.5504922330560184,0.005516845659872497,0.019526128813946473,0.9648749571734407,0.5663452714793538,True,
2025-10-28 04:00:00,114188.37,HIGH_OSCILLATION,做空,0.6,0.5652171982844193,0.004206820498665631,0.019526128813946473,0.9589838377304196,0.7356022321412874,True,
2025-10-28 08:00:00,114357.73,HIGH_OSCILLATION,做空,0.6,0.5806830259124779,-0.0009760968876002831,0.019526128813946473,0.5366878896049646,0.8000486199417691,True,
2025-10-28 12:00:00,114641.38,HIGH_OSCILLATION,做空,0.6,0.596878847599849,0.0009972112201163134,0.019526128813946473,1.646662629639849,0.9491146005685118,True,
2025-10-28 20:00:00,112898.45,HIGH_OSCILLATION,做空,0.6,0.631411916232781,0.0013365694773377805,0.019526128813946473,1.2253731283745704,-0.5397159234546008,True,
2025-10-29 00:00:00,112523.49,HIGH_OSCILLATION,做空,0.6,0.6497224145424447,0.003641051649828779,-0.04889048868128533,0.7824450007836176,-0.7878362826509133,True,
2025-10-30 04:00:00,111366.72,HIGH_OSCILLATION,做空,0.6,0.795897649432123,-0.0010814844888228673,-0.6961170127471943,1.9653716394073666,-0.92079136106748,True,
2025-10-31 00:00:00,109227.86,HIGH_OSCILLATION,做空,0.6,0.9171220681962705,-0.008414356568363522,0.5210861421828454,1.2098961013741778,-1.4087202478880712,True,
2025-10-31 04:00:00,109449.31,HIGH_OSCILLATION,做空,0.6,0.9427677677898082,-0.006327054527675829,0.5210861421828454,1.022805026137814,-1.0949684545087364,True,
2025-10-31 08:00:00,110415.61,HIGH_OSCILLATION,做空,0.6,0.9688249403839199,0.006801331404988767,0.5210861421828454,0.6909683603076989,-0.200683466244956,True,
2025-10-31 16:00:00,109828.78,HIGH_OSCILLATION,做空,0.6,1.0220740135777209,-0.0014683803682742586,0.5210861421828454,1.0015252159046524,-0.6282542055439821,True,
2025-11-02 04:00:00,110895.53,HIGH_OSCILLATION,做空,0.6,1.2752396390313299,0.008061114729912076,0.5210861421828454,1.4722048956392404,0.48830272482309384,True,
2025-11-02 08:00:00,111196.99,HIGH_OSCILLATION,做空,0.6,1.304196475215784,-0.004935154746536929,0.5210861421828454,0.8059788294682005,0.6884511946759001,True,
2025-11-02 20:00:00,110540.68,HIGH_OSCILLATION,做空,0.6,1.3913416030141819,0.00269051809348574,0.5210861421828454,0.6254367641824289,0.12773613392609792,True,
2025-11-03 08:00:00,107787.42,HIGH_OSCILLATION,做空,0.6,1.4783166254788653,0.007317234419132771,0.029475883313957438,1.4421609088513918,-1.7491270523800875,True,
2025-11-06 00:00:00,103636.03,HIGH_OSCILLATION,做空,0.6,1.909643921621877,-0.0012162015664395984,0.14203141727305646,0.6393836247605954,-1.0696604549037052,True,
2025-11-07 00:00:00,101916.29,HIGH_OSCILLATION,做空,0.6,2.044007448137905,0.006048602963098456,0.11860028279793888,0.6748723877459898,-1.5757270570134583,True,
2025-11-07 04:00:00,102010.0,HIGH_OSCILLATION,做空,0.6,2.0643897255352592,-0.0047072814440910025,0.11860028279793888,0.5228239330819034,-1.3456810908817765,True,
2025-11-07 20:00:00,103339.08,BEARISH_SINGULARITY,做空,0.7011860028279794,2.1395583615083793,-0.026310644248720864,0.11860028279793888,0.5048012502792113,0.34758503106400807,True,
2025-11-08 12:00:00,101711.45,HIGH_OSCILLATION,做空,0.6,2.2038721057798707,0.003414663803761861,0.11860028279793888,0.7180056095202474,-0.9500110123080148,True,
2025-11-08 16:00:00,101989.65,HIGH_OSCILLATION,做空,0.6,2.218161854159638,0.0041651331151358285,0.11860028279793888,0.5056640581704214,-0.6148129460543353,True,
2025-11-09 00:00:00,101662.05,HIGH_OSCILLATION,做空,0.6,2.2445223605895968,-0.009531587840296838,0.11860028279793888,0.5741873713393693,-0.8202005268441683,True,
2025-11-09 08:00:00,102239.41,HIGH_OSCILLATION,做空,0.6,2.2678659639205385,0.00011275500272738296,0.11860028279793888,0.5101730691411793,-0.1856765755913353,True,
2025-11-09 16:00:00,104805.57,HIGH_OSCILLATION,做空,0.6,2.2881328684587925,-0.004838372984992068,0.11860028279793888,0.7690908382758446,1.980004253006295,True,
2025-11-10 04:00:00,106461.45,HIGH_OSCILLATION,做空,0.6,2.312661780843071,-0.008373190983036027,-0.16774496556955318,0.7671736984164703,2.806596544315936,True,
2025-11-10 08:00:00,106176.5,HIGH_OSCILLATION,做空,0.6,2.3192545557945357,-0.00676491086869368,-0.16774496556955318,0.6893652031060056,2.2848320238277453,True,
2025-11-10 12:00:00,105079.99,HIGH_OSCILLATION,做空,0.6,2.325050172407747,-0.0076506824442743645,-0.16774496556955318,1.610948873066641,1.110212082270009,True,
2025-11-10 20:00:00,106011.13,HIGH_OSCILLATION,做空,0.6,2.334241757665445,-0.005198011577719832,-0.16774496556955318,0.8701676886267541,1.6525072831229801,True,
2025-11-11 00:00:00,106456.0,HIGH_OSCILLATION,做空,0.6,2.337635309934494,0.0023712366714541723,-0.16774496556955318,1.6641939269156418,1.8773609844497454,True,
2025-11-11 12:00:00,103455.99,BEARISH_SINGULARITY,做空,0.7,2.3430062109520224,-0.022661159405563087,-0.16774496556955318,2.687223482891502,-0.9880830255968978,True,
2025-11-11 20:00:00,103058.99,HIGH_OSCILLATION,做空,0.6,2.342590690055757,0.0025323288128010447,-0.16774496556955318,0.8274818654927114,-1.128156079378812,True,
2025-11-12 00:00:00,103310.0,HIGH_OSCILLATION,做空,0.6,2.3411909136791382,0.003089162329144449,0.12906798048048512,0.79983642224826,-0.8035143364019023,True,
2025-11-12 04:00:00,103112.66,HIGH_OSCILLATION,做空,0.6,2.3390008762562933,-0.004345768645789765,0.12906798048048512,0.6364297277180043,-0.8992761419699674,True,
2025-11-12 12:00:00,102173.51,BEARISH_SINGULARITY,做空,0.7012906798048049,2.3322666899711924,-0.045617635905590516,0.12906798048048512,1.412153527428062,-1.7123735336236365,True,
2025-11-13 00:00:00,102130.21,HIGH_OSCILLATION,做空,0.6,2.3163569915356037,0.0011560881188473183,0.019352282011696934,0.9606693110621363,-1.2038863315382389,True,
2025-11-13 04:00:00,103475.66,HIGH_OSCILLATION,做空,0.6,2.309529011744719,0.00849290931821119,0.019352282011696934,1.1497402339903557,0.08833338994770114,True,
2025-11-13 12:00:00,101382.64,HIGH_OSCILLATION,做空,0.6,2.293628161410079,-0.009884825048095998,0.019352282011696934,1.6601936900748446,-1.7182572428613696,True,
2025-11-16 08:00:00,95627.13,HIGH_OSCILLATION,做空,0.6,2.0478337223090297,-0.007790001088622538,-0.3772198347292073,0.5131124979554361,-1.891750067175709,True,
2025-11-17 08:00:00,95565.38,HIGH_OSCILLATION,做空,0.6,1.9205460047594867,-0.0025680965156099065,0.03097304540254581,0.743920034867855,-0.8298832133732073,True,
2025-11-18 12:00:00,92910.1,HIGH_OSCILLATION,做空,0.6,1.7515605028392245,0.004101769469487518,0.04870721058488314,1.3668987737041747,-1.2765116663915697,True,
2025-11-19 00:00:00,91874.52,HIGH_OSCILLATION,做空,0.6,1.6735948381101238,-0.00916645711807153,-0.15553056646789723,0.5676510278135175,-1.9773606356944227,True,
2025-11-20 00:00:00,92440.32,BEARISH_SINGULARITY,做空,0.7007543707103474,1.5099326778528446,-0.02037320603828259,0.07543707103474445,0.6451346279105891,-0.08450700597128563,True,
2025-11-20 08:00:00,91934.0,HIGH_OSCILLATION,做空,0.6,1.4535522677356496,-0.002883401439106232,0.07543707103474445,0.541882763908292,-0.5535660913792232,True,
2025-11-23 12:00:00,87087.44,HIGH_OSCILLATION,做空,0.6,0.9008221913989582,0.00235783931872878,0.022767490520035735,0.5302296527157068,0.787567760984613,True,
2025-11-23 16:00:00,87325.01,HIGH_OSCILLATION,做空,0.6,0.8720167951313371,-0.006030870445708656,0.022767490520035735,0.5647737687815152,0.9603476820197401,True,
2025-11-23 20:00:00,86830.0,HIGH_OSCILLATION,做空,0.6,0.8433465184886726,-0.008396541593125985,0.022767490520035735,0.5505684973105135,0.35095817232700965,True,
2025-11-24 08:00:00,86264.72,HIGH_OSCILLATION,做空,0.6,0.7582930517540092,-0.004341836419201428,0.09278329464794102,0.6287741123801397,-0.4094265646055206,True,
2025-11-24 20:00:00,88300.01,BEARISH_SINGULARITY,做空,0.7009278329464793,0.6749783607130898,-0.02006087529943819,0.09278329464794102,0.8296394971472524,1.580239997718784,True,
2025-11-25 00:00:00,87822.12,HIGH_OSCILLATION,做空,0.6,0.6476591950050145,-0.0051032658485993,0.26759098363106726,0.7666442905798085,0.9314211791374195,True,
2025-11-25 04:00:00,87384.81,HIGH_OSCILLATION,做空,0.6,0.6205893064882743,0.0004326199746360823,0.26759098363106726,0.9457601363491657,0.38783377341520825,True,
2025-11-25 08:00:00,87361.71,HIGH_OSCILLATION,做空,0.6,0.5937823003734752,0.0047151491899181525,0.26759098363106726,1.053131692561778,0.3267748237750891,True,
2025-11-25 12:00:00,86988.94,HIGH_OSCILLATION,做空,0.6,0.5672516103010832,-0.004002624335522712,0.26759098363106726,1.4557053445062424,-0.09167638103429043,True,
2025-11-25 16:00:00,86882.85,HIGH_OSCILLATION,做空,0.6,0.5410104906220545,0.0030473920100813376,0.26759098363106726,0.9611819749803725,-0.19322641428521217,True,
2025-11-25 20:00:00,87369.96,HIGH_OSCILLATION,做空,0.6,0.5150720084739502,0.006826095307911426,0.26759098363106726,0.7461841484748045,0.33133646349251694,True,
2025-11-26 00:00:00,87119.92,HIGH_OSCILLATION,做空,0.6,0.48944903565272413,-0.00846836818411898,0.08494456475804475,0.6584954006199814,0.03999142252643399,True,
2025-11-26 12:00:00,86978.0,HIGH_OSCILLATION,做空,0.6,0.41459878462998573,0.008191670657397628,0.08494456475804475,1.243760289236652,-0.18828964626552458,True,
2025-11-26 20:00:00,90484.02,BEARISH_SINGULARITY,做空,0.7008494456475804,0.36650258396036894,-0.02839962768353966,0.08494456475804475,1.0124223214326677,3.1710153846204383,True,
2025-11-27 00:00:00,91091.68,HIGH_OSCILLATION,做空,0.6,0.34303096103722247,0.0008611094189779258,0.08494456475804475,1.5276845203338374,3.483071369307087,True,
2025-11-27 04:00:00,91408.34,HIGH_OSCILLATION,做空,0.6,0.31995875592294454,-0.00323938298793907,0.08494456475804475,0.6596477282635257,3.4641474993468915,True,
2025-12-23 04:00:00,87574.79,LOW_OSCILLATION,做多,0.6,-0.35178137678859084,-0.0016639792090102131,0.09001000374783524,1.3120876895738125,-0.9024941406161434,True,
2025-12-23 08:00:00,87856.65,LOW_OSCILLATION,做多,0.6,-0.3650644959781247,0.009969215005604961,0.09001000374783524,0.9277276007928297,-0.5282657779939187,True,
2025-12-23 12:00:00,87443.45,LOW_OSCILLATION,做多,0.6,-0.37809869650362593,-0.007921621961943612,0.09001000374783524,2.035266008587535,-0.9020826468146526,True,
2025-12-23 16:00:00,87752.87,LOW_OSCILLATION,做多,0.6,-0.39085917352357946,0.008241631277649233,0.09001000374783524,1.7949081649775216,-0.4991687908505276,True,
2025-12-23 20:00:00,87486.0,LOW_OSCILLATION,做多,0.6,-0.40332133672879383,-0.006579669559009133,0.09001000374783524,1.2713990188632958,-0.7259618049895202,True,
2025-12-24 00:00:00,87336.23,LOW_OSCILLATION,做多,0.6,-0.4154608541871887,0.0013292230437613108,-0.009268999715108606,0.8427486536725008,-0.81127937424171,True,
2025-12-24 04:00:00,86911.53,LOW_OSCILLATION,做多,0.6,-0.4272536961006924,-0.0031508847578333183,-0.009268999715108606,0.6981193581133937,-1.1718580900869557,True,
2025-12-24 08:00:00,87203.94,LOW_OSCILLATION,做多,0.6,-0.4386761783979054,0.008227271595904922,-0.009268999715108606,0.6115861685342917,-0.7600241405532258,True,
2025-12-24 12:00:00,87049.99,LOW_OSCILLATION,做多,0.6,-0.4497050060858015,-0.005129857670610489,-0.009268999715108606,1.1302906509664423,-0.8469080947304277,True,
2025-12-24 16:00:00,87566.06,LOW_OSCILLATION,做多,0.6,-0.46031731628358574,0.00769383450107107,-0.009268999715108606,0.8516462700161755,-0.23446869960056452,True,
2025-12-25 08:00:00,87519.44,LOW_OSCILLATION,做多,0.6,-0.49816162245374507,-0.0035898080898571823,-0.009268999715108606,0.6414929072623978,-0.26456900898653235,True,
