入场时间,出场时间,方向,入场价,出场价,盈亏%,出场原因,张力,加速度
2025-02-08 00:00:00,2025-02-12 12:00:00,LONG,96699.23,94281.74925,-2.5000000000000027,止损,-0.9069344283203097,0.009577083886089799
2025-02-08 04:00:00,2025-02-15 04:00:00,LONG,96209.92,97346.26,1.1811048174658045,时间止损,-0.8756149569264384,0.008725414312619195
2025-02-08 08:00:00,2025-02-15 08:00:00,LONG,96120.0,97615.59,1.5559612983770252,时间止损,-0.8212858384959207,0.007895441413949378
2025-02-08 12:00:00,2025-02-15 12:00:00,LONG,95843.74,97633.22,1.867080729529123,时间止损,-0.7850860314295224,0.007071777178802807
2025-02-08 16:00:00,2025-02-12 12:00:00,LONG,96579.99,94165.49025,-2.5000000000000027,止损,-0.7581052316009983,0.006360094415493234
2025-02-08 20:00:00,2025-02-15 20:00:00,LONG,96444.74,97569.66,1.1663881306538835,时间止损,-0.7375792995723717,0.005726576033035946
2025-02-09 00:00:00,2025-02-09 20:00:00,LONG,97300.0,94867.5,-2.5,止损,-0.7257479097338496,0.005233005492675913
2025-02-09 04:00:00,2025-02-12 12:00:00,LONG,97057.83,94631.38425,-2.4999999999999987,止损,-0.7239713649254956,0.004831535509169815
2025-02-09 08:00:00,2025-02-12 12:00:00,LONG,96554.01,94140.15974999999,-2.500000000000003,止损,-0.7215505514997262,0.004529316953966744
2025-02-09 12:00:00,2025-02-16 12:00:00,LONG,96488.15,96911.01,0.43825070747029626,时间止损,-0.7211324303826808,0.0043457482563084016
2025-02-09 16:00:00,2025-02-16 16:00:00,LONG,96064.74,97058.47,1.0344378176633755,时间止损,-0.7219892951408469,0.0042585756320668855
2025-02-09 20:00:00,2025-02-16 20:00:00,LONG,96462.75,96118.12,-0.3572674426138635,时间止损,-0.7303061162357606,0.004305820293907137
2025-02-10 00:00:00,2025-02-12 12:00:00,LONG,96814.98,94394.60549999999,-2.5000000000000058,止损,-0.7435416300300097,0.004473377475605833
2025-02-10 04:00:00,2025-02-11 16:00:00,LONG,97429.83,94994.08425,-2.5000000000000018,止损,-0.7599149423045599,0.0047543377619782
2025-02-10 08:00:00,2025-02-11 16:00:00,LONG,97661.16,95219.63100000001,-2.499999999999995,止损,-0.7824764061640008,0.005111572531054431
2025-02-10 12:00:00,2025-02-12 12:00:00,LONG,97218.69,94788.22275,-2.5000000000000013,止损,-0.7960214690395425,0.005503966269533533
2025-02-10 16:00:00,2025-02-11 16:00:00,LONG,97376.0,94941.59999999999,-2.500000000000009,止损,-0.8073029296857164,0.005934772466828275
2025-02-10 20:00:00,2025-02-11 16:00:00,LONG,97430.82,94995.04950000001,-2.4999999999999982,止损,-0.8182276330357364,0.0063816289747726795
2025-02-11 00:00:00,2025-02-11 16:00:00,LONG,97607.3,95167.11750000001,-2.499999999999995,止损,-0.8314001836026171,0.0068435006197802295
2025-02-11 04:00:00,2025-02-11 16:00:00,LONG,98268.97,95812.24575,-2.499999999999999,止损,-0.8434320707635015,0.007333757759460213
2025-02-11 08:00:00,2025-02-11 16:00:00,LONG,98151.52,95697.732,-2.5000000000000004,止损,-0.852822172655103,0.007791442218355815
2025-02-11 12:00:00,2025-02-12 12:00:00,LONG,97007.53,94582.34174999999,-2.5000000000000067,止损,-0.8399790070070985,0.008158096427895445
2025-02-11 16:00:00,2025-02-18 16:00:00,LONG,95040.82,94104.14,-0.9855554697444819,时间止损,-0.8090315411302296,0.008372482668505321
2025-02-11 20:00:00,2025-02-18 20:00:00,LONG,95778.2,95671.74,-0.1111526422505245,时间止损,-0.7859500043171442,0.008574000610291121
2025-02-12 00:00:00,2025-02-19 00:00:00,LONG,95299.27,95710.26,0.43126248501168024,时间止损,-0.7543615101165078,0.008706394552791319
2025-02-12 04:00:00,2025-02-18 16:00:00,LONG,96069.58,93667.8405,-2.499999999999996,止损,-0.7225793036703138,0.00881526630986429
2025-02-12 08:00:00,2025-02-18 16:00:00,LONG,96094.65,93692.28374999999,-2.5000000000000067,止损,-0.6865756711782405,0.00884918596944917
2025-02-12 12:00:00,2025-02-18 16:00:00,LONG,95816.18,93420.77549999999,-2.5000000000000044,止损,-0.6620984582435163,0.008808997888525516
2025-02-25 00:00:00,2025-02-25 08:00:00,SHORT,92153.93,87546.23349999999,5.000000000000006,止盈,0.6566569580103732,-0.0024323381506518027
2025-02-25 04:00:00,2025-02-26 16:00:00,SHORT,89320.01,84854.00949999999,5.000000000000011,止盈,0.7020016410334372,-0.0026324509626132198
2025-02-25 08:00:00,2025-02-26 16:00:00,SHORT,89239.39,84777.4205,5.000000000000007,止盈,0.7368229232356112,-0.002721132385477998
2025-02-25 12:00:00,2025-02-25 20:00:00,SHORT,87231.26,89412.04149999999,-2.499999999999997,止损,0.7532018730083642,-0.0027385234952491677
2025-02-25 16:00:00,2025-02-26 16:00:00,SHORT,87947.25,83549.8875,5.000000000000003,止盈,0.7519843959957979,-0.0025699303293403863
2025-02-25 20:00:00,2025-02-26 16:00:00,SHORT,88680.4,84246.37999999999,5.000000000000005,止盈,0.7316366197619554,-0.0022379198248849708
2025-02-26 00:00:00,2025-02-26 16:00:00,SHORT,88900.0,84455.0,5.0,止盈,0.7009567452231567,-0.0017913386305814516
2025-02-26 04:00:00,2025-02-26 16:00:00,SHORT,88720.02,84284.019,5.000000000000004,止盈,0.6608047469617574,-0.0012657958422515048
2025-03-22 12:00:00,2025-03-24 00:00:00,SHORT,84109.09,86211.81725,-2.4999999999999956,止损,0.6667682030166643,-0.004717682597392581
2025-03-22 16:00:00,2025-03-24 00:00:00,SHORT,84171.59,86275.87975,-2.4999999999999956,止损,0.7043335013631334,-0.005460149720851293
2025-03-22 20:00:00,2025-03-23 20:00:00,SHORT,83840.59,85936.60474999998,-2.4999999999999853,止损,0.7395316624634698,-0.006195545272809855
2025-03-23 00:00:00,2025-03-24 00:00:00,SHORT,84224.39,86329.99974999999,-2.4999999999999867,止损,0.7673803782015037,-0.006861493516481132
2025-03-23 04:00:00,2025-03-24 00:00:00,SHORT,84279.82,86386.8155,-2.499999999999988,止损,0.7898587222755357,-0.007471210389325744
2025-03-23 08:00:00,2025-03-24 04:00:00,SHORT,84679.99,86796.98975,-2.499999999999986,止损,0.8043458696413202,-0.007994036165675178
2025-03-23 12:00:00,2025-03-24 08:00:00,SHORT,85189.41,87319.14525,-2.4999999999999973,止损,0.809240735678023,-0.00841988561924989
2025-03-23 16:00:00,2025-03-24 04:00:00,SHORT,85011.19,87136.46974999999,-2.4999999999999845,止损,0.8123841000396183,-0.008787320117578878
2025-03-23 20:00:00,2025-03-24 12:00:00,SHORT,86082.5,88234.56249999999,-2.499999999999983,止损,0.8085762393173496,-0.009024236775879046
2025-03-24 00:00:00,2025-03-24 12:00:00,SHORT,86532.07,88695.37175,-2.4999999999999982,止损,0.8074167834061702,-0.009197422501968422
2025-03-24 04:00:00,2025-03-29 08:00:00,SHORT,86874.52,82530.794,5.000000000000011,止盈,0.8009884542559376,-0.009328432426633504
2025-03-24 08:00:00,2025-03-29 08:00:00,SHORT,87689.52,83305.044,5.000000000000011,止盈,0.7926754902697217,-0.009389182046528832
2025-03-24 12:00:00,2025-03-28 16:00:00,SHORT,88350.01,83932.50949999999,5.000000000000011,止盈,0.7782502584519445,-0.009404563019866807
2025-03-24 16:00:00,2025-03-28 16:00:00,SHORT,88222.0,83810.9,5.000000000000006,止盈,0.7722469904770736,-0.009425149486527284
2025-03-24 20:00:00,2025-03-29 08:00:00,SHORT,87498.16,83123.252,5.0000000000000115,止盈,0.7768967991881763,-0.009494792881356795
2025-03-25 00:00:00,2025-03-29 08:00:00,SHORT,86520.88,82194.836,5.00000000000001,止盈,0.8099864675663279,-0.009627359181583639
2025-03-25 04:00:00,2025-03-29 08:00:00,SHORT,86436.82,82114.979,5.0,止盈,0.841007753532021,-0.009798506237258975
2025-03-25 08:00:00,2025-03-29 08:00:00,SHORT,87370.43,83001.90849999999,5.000000000000003,止盈,0.8686366015679434,-0.00992558708989899
2025-03-26 08:00:00,2025-03-29 08:00:00,SHORT,87954.96,83557.212,5.000000000000007,止盈,0.8493374935603533,-0.009959349851791588
2025-03-26 12:00:00,2025-03-29 08:00:00,SHORT,86752.52,82414.894,5.000000000000004,止盈,0.8477659604209229,-0.009870609358015536
2025-03-26 16:00:00,2025-03-29 08:00:00,SHORT,86567.19,82238.8305,5.000000000000006,止盈,0.8463177044981106,-0.009743668661978733
2025-03-26 20:00:00,2025-03-29 08:00:00,SHORT,86909.17,82563.71149999999,5.000000000000009,止盈,0.8448403153205316,-0.00955877102390601
2025-03-27 00:00:00,2025-03-29 08:00:00,SHORT,87670.18,83286.67099999999,5.000000000000006,止盈,0.8358280134004298,-0.009319016033752625
2025-03-27 04:00:00,2025-03-29 08:00:00,SHORT,87399.99,83029.9905,5.000000000000006,止盈,0.828928183845899,-0.009091681573384358
2025-03-27 08:00:00,2025-03-29 08:00:00,SHORT,86943.52,82596.344,5.000000000000007,止盈,0.82277179212069,-0.008887555740623498
2025-03-27 12:00:00,2025-03-29 08:00:00,SHORT,86974.07,82625.3665,5.000000000000003,止盈,0.8152173473305233,-0.008673124940509203
2025-03-27 16:00:00,2025-03-29 08:00:00,SHORT,87060.41,82707.3895,4.999999999999998,止盈,0.809236230269237,-0.008452267231815136
2025-03-27 20:00:00,2025-03-29 08:00:00,SHORT,87232.01,82870.4095,5.000000000000001,止盈,0.8053638785769249,-0.00823694060288116
2025-03-28 00:00:00,2025-03-29 08:00:00,SHORT,86787.16,82447.802,5.000000000000009,止盈,0.8015892803032362,-0.008071440803873897
2025-03-28 04:00:00,2025-04-02 20:00:00,SHORT,85212.99,87343.31475,-2.4999999999999996,止损,0.8029443612734065,-0.007993977912771899
2025-03-28 08:00:00,2025-04-02 20:00:00,SHORT,85255.26,87386.64149999998,-2.4999999999999867,止损,0.7970519658074576,-0.007889282058972658
2025-03-28 12:00:00,2025-04-02 12:00:00,SHORT,84051.16,86152.439,-2.499999999999994,止损,0.8010705881608364,-0.007814838848311134
2025-03-28 16:00:00,2025-04-02 12:00:00,SHORT,83790.73,85885.49824999999,-2.4999999999999925,止损,0.808752668332954,-0.007731282145856722
2025-03-28 20:00:00,2025-04-02 12:00:00,SHORT,84424.38,86534.9895,-2.49999999999999,止损,0.8071680610068547,-0.007607981107225936
2025-03-29 00:00:00,2025-04-02 12:00:00,SHORT,84166.3,86270.45749999999,-2.499999999999984,止损,0.8003216150424043,-0.007487220422696228
2025-03-29 04:00:00,2025-04-02 12:00:00,SHORT,83731.82,85825.1155,-2.4999999999999916,止损,0.7952610215437329,-0.007366463539584145
2025-03-29 08:00:00,2025-04-01 08:00:00,SHORT,82293.56,84350.89899999999,-2.499999999999991,止损,0.7901804209140612,-0.007286767153567131
2025-03-29 12:00:00,2025-04-01 08:00:00,SHORT,82414.23,84474.58574999998,-2.499999999999986,止损,0.7751637024448886,-0.007142706152766021
2025-03-29 16:00:00,2025-04-01 12:00:00,SHORT,82758.4,84827.35999999999,-2.4999999999999902,止损,0.7578912317154304,-0.006929635286488156
2025-03-29 20:00:00,2025-04-01 12:00:00,SHORT,82648.54,84714.75349999999,-2.499999999999998,止损,0.7385556040810688,-0.006689437673849663
2025-03-30 00:00:00,2025-04-01 12:00:00,SHORT,83088.81,85166.03025,-2.4999999999999982,止损,0.711848149383284,-0.006400856704340208
2025-03-30 04:00:00,2025-04-01 12:00:00,SHORT,83076.59,85153.50475,-2.4999999999999956,止损,0.6842245584970218,-0.006093107695039901
2025-03-30 08:00:00,2025-04-01 12:00:00,SHORT,83111.76,85189.55399999999,-2.4999999999999933,止损,0.654334272292482,-0.005770488011849428
2025-04-08 12:00:00,2025-04-08 16:00:00,LONG,78497.99,76535.54025,-2.4999999999999996,止损,-0.6985454616043997,0.005151614223708689
2025-04-08 16:00:00,2025-04-09 00:00:00,LONG,76854.05,74932.69875,-2.5000000000000093,止损,-0.7647646406664651,0.006201410010538311
2025-04-08 20:00:00,2025-04-09 16:00:00,LONG,76322.42,80138.541,4.999999999999999,止盈,-0.8310681326422389,0.007271260625364762
2025-04-09 00:00:00,2025-04-09 16:00:00,LONG,75073.33,78826.99650000001,5.000000000000009,止盈,-0.8943718071990027,0.008331027956551385
2025-04-09 04:00:00,2025-04-09 16:00:00,LONG,77694.12,81578.826,5.000000000000007,止盈,-0.9699665308725622,0.009535888038849083
2025-04-15 16:00:00,2025-04-21 00:00:00,SHORT,83998.52,86098.483,-2.4999999999999867,止损,0.652110099916197,-0.008702661491397479
2025-04-15 20:00:00,2025-04-21 00:00:00,SHORT,83643.99,85735.08975,-2.4999999999999925,止损,0.6874412278145207,-0.009228466601407304
2025-04-16 00:00:00,2025-04-21 00:00:00,SHORT,83695.66,85788.0515,-2.4999999999999973,止损,0.7023918960242073,-0.009600272946671207
2025-04-16 04:00:00,2025-04-16 16:00:00,SHORT,83363.17,85447.24925,-2.4999999999999942,止损,0.7216011899845218,-0.009832783191502714
2025-04-16 08:00:00,2025-04-21 00:00:00,SHORT,84048.11,86149.31275,-2.499999999999996,止损,0.7227117823118606,-0.00990803561819198
2025-04-16 12:00:00,2025-04-21 00:00:00,SHORT,84846.58,86967.7445,-2.4999999999999987,止损,0.719750120433537,-0.00984869441623848
2025-04-16 16:00:00,2025-04-21 00:00:00,SHORT,84334.01,86442.36024999998,-2.4999999999999867,止损,0.7093751216120604,-0.009787138079717095
2025-04-16 20:00:00,2025-04-21 00:00:00,SHORT,84030.38,86131.13949999999,-2.4999999999999827,止损,0.6873020006300042,-0.009680683612199315
2025-04-17 00:00:00,2025-04-21 00:00:00,SHORT,83994.23,86094.08574999998,-2.499999999999986,止损,0.6530779614810669,-0.00949199577458737
2025-04-25 08:00:00,2025-05-01 12:00:00,SHORT,94635.67,97001.56175,-2.499999999999995,止损,0.6530237353540626,-0.004718388013338681
2025-04-25 12:00:00,2025-05-02 12:00:00,SHORT,95061.22,97437.7505,-2.4999999999999933,止损,0.7202377971277355,-0.0057965372234039525
2025-04-25 16:00:00,2025-05-02 12:00:00,SHORT,95291.0,97673.275,-2.499999999999994,止损,0.7882705111458663,-0.006797291426807628
2025-04-25 20:00:00,2025-05-01 12:00:00,SHORT,94638.68,97004.64699999998,-2.4999999999999893,止损,0.8526353393933304,-0.007815091149855458
2025-04-26 00:00:00,2025-05-01 12:00:00,SHORT,94739.99,97108.48975,-2.499999999999987,止损,0.9183586469307743,-0.008718180829556443
2025-04-26 04:00:00,2025-05-01 12:00:00,SHORT,94570.31,96934.56774999999,-2.4999999999999893,止损,0.9760613058307025,-0.009593751705542553
2025-04-28 12:00:00,2025-05-01 08:00:00,SHORT,93833.51,96179.34774999999,-2.499999999999991,止损,0.9515587117223738,-0.009872402646000533
2025-04-28 16:00:00,2025-05-01 12:00:00,SHORT,94787.2,97156.87999999999,-2.499999999999993,止损,0.9011435790448771,-0.009092006672090536
2025-04-28 20:00:00,2025-05-01 12:00:00,SHORT,95011.18,97386.45949999998,-2.4999999999999893,止损,0.8559930340680979,-0.008290623718318124
2025-04-29 00:00:00,2025-05-01 12:00:00,SHORT,94658.76,97025.22899999999,-2.4999999999999973,止损,0.8082861034855248,-0.007525883184004711
2025-04-29 04:00:00,2025-05-01 12:00:00,SHORT,94917.61,97290.55024999999,-2.499999999999984,止损,0.7577188897211352,-0.006759477545797976
2025-04-29 08:00:00,2025-05-02 12:00:00,SHORT,95129.74,97507.9835,-2.4999999999999964,止损,0.7006309226617315,-0.0059978609851670805
2025-04-29 12:00:00,2025-05-01 12:00:00,SHORT,94843.1,97214.17749999999,-2.499999999999984,止损,0.6606346474785624,-0.005280434882662499
2025-05-18 04:00:00,2025-05-21 12:00:00,LONG,103919.39,109115.3595,5.000000000000006,止盈,-0.6609023495925787,0.005355133241048304
2025-05-18 08:00:00,2025-05-21 12:00:00,LONG,103800.54,108990.567,5.000000000000003,止盈,-0.6747867030871091,0.005173786444939044
2025-05-18 12:00:00,2025-05-19 04:00:00,LONG,105518.0,102880.05,-2.4999999999999973,止损,-0.7013670721493045,0.0051517680532698895
2025-05-18 16:00:00,2025-05-21 12:00:00,LONG,103883.97,109078.1685,4.999999999999999,止盈,-0.7213174528053001,0.005132435687136616
2025-05-18 20:00:00,2025-05-19 00:00:00,LONG,106454.26,103792.90349999999,-2.5000000000000084,止损,-0.7580850854628197,0.005331886202863845
2025-05-19 00:00:00,2025-05-21 12:00:00,LONG,103605.88,108786.17400000001,5.000000000000009,止盈,-0.7811333269211612,0.005484301098650279
2025-05-19 04:00:00,2025-05-21 12:00:00,LONG,103226.29,108387.6045,5.000000000000008,止盈,-0.8057515253324323,0.005750001507501934
2025-05-19 08:00:00,2025-05-21 12:00:00,LONG,102963.41,108111.58050000001,5.000000000000007,止盈,-0.8332301891840415,0.006143128372739226
2025-05-19 12:00:00,2025-05-21 20:00:00,LONG,104786.41,110025.7305,5.000000000000002,止盈,-0.8728389563283774,0.006752859857251159
2025-05-19 16:00:00,2025-05-21 20:00:00,LONG,105517.7,110793.585,5.000000000000009,止盈,-0.915977720356239,0.007488499927682524
2025-05-19 20:00:00,2025-05-22 00:00:00,LONG,105573.74,110852.42700000001,5.000000000000005,止盈,-0.956886479964044,0.008294453154325865
2025-05-20 00:00:00,2025-05-22 00:00:00,LONG,105761.92,111050.016,5.000000000000005,止盈,-0.9899629530634507,0.009145504636247748
2025-05-20 04:00:00,2025-05-21 20:00:00,LONG,105021.71,110272.79550000001,5.000000000000001,止盈,-1.0171571939919286,0.009995886647103935
2025-05-25 00:00:00,2025-06-01 00:00:00,SHORT,108095.75,104381.03,3.4365088359163067,时间止损,0.7029276649840813,-0.0056214960163250005
2025-05-25 04:00:00,2025-05-26 12:00:00,SHORT,107681.81,110373.85525,-2.499999999999996,止损,0.7998539780683509,-0.007375382471239811
2025-05-25 08:00:00,2025-05-26 04:00:00,SHORT,107260.0,109941.49999999999,-2.4999999999999862,止损,0.8761061919310789,-0.008870485177931764
2025-05-26 08:00:00,2025-05-30 16:00:00,SHORT,109772.72,104284.084,4.999999999999999,止盈,0.6820982563220275,-0.009643191641240723
2025-06-10 08:00:00,2025-06-12 12:00:00,LONG,109541.28,106802.74799999999,-2.500000000000006,止损,-0.6521352632911116,0.003965085481586805
2025-06-10 12:00:00,2025-06-12 20:00:00,LONG,109015.42,106290.0345,-2.5000000000000036,止损,-0.6520955331931488,0.00429707527095835
2025-06-20 16:00:00,2025-06-23 20:00:00,SHORT,103307.22,105889.90049999999,-2.499999999999988,止损,0.6534275605911568,-0.005122969197270177
2025-06-20 20:00:00,2025-06-23 20:00:00,SHORT,103297.99,105880.43974999999,-2.499999999999986,止损,0.6939019211240298,-0.005829317056110561
2025-06-21 00:00:00,2025-06-22 20:00:00,SHORT,103495.87,98321.0765,5.0,止盈,0.7219565491733858,-0.0064292774110454864
2025-06-21 04:00:00,2025-06-22 20:00:00,SHORT,103458.5,98285.575,5.000000000000003,止盈,0.746797860786171,-0.006946040019822908
2025-06-21 08:00:00,2025-06-22 16:00:00,SHORT,103874.64,98680.908,5.0000000000000036,止盈,0.7586094265363738,-0.0073495972222814565
2025-06-21 12:00:00,2025-06-22 20:00:00,SHORT,103560.9,98382.855,4.999999999999999,止盈,0.7613038742109991,-0.007660192784319952
2025-06-21 16:00:00,2025-06-23 20:00:00,SHORT,102245.1,104801.2275,-2.499999999999988,止损,0.7634049131293457,-0.007910495608780543
2025-06-21 20:00:00,2025-06-23 20:00:00,SHORT,102120.01,104673.01024999999,-2.4999999999999973,止损,0.7565585446216653,-0.008046726680553618
2025-06-22 00:00:00,2025-06-23 20:00:00,SHORT,102375.4,104934.78499999999,-2.499999999999995,止损,0.743078713045688,-0.00807565864173132
2025-06-22 04:00:00,2025-06-23 20:00:00,SHORT,102424.61,104985.22524999999,-2.4999999999999885,止损,0.721546087902761,-0.008007149466834895
2025-06-22 08:00:00,2025-06-23 20:00:00,SHORT,102739.48,105307.96699999999,-2.499999999999994,止损,0.694017232814501,-0.007851976719321252
2025-06-22 12:00:00,2025-06-23 00:00:00,SHORT,98906.21,101378.86525,-2.499999999999996,止损,0.6718178867836722,-0.007700374373875163
2025-06-29 12:00:00,2025-07-03 12:00:00,SHORT,107750.72,110444.488,-2.4999999999999964,止损,0.8339680496086437,-0.009897061167106536
2025-06-29 16:00:00,2025-07-03 08:00:00,SHORT,107406.81,110091.98025,-2.499999999999996,止损,0.8200157103196518,-0.00884320609741629
2025-06-29 20:00:00,2025-07-06 20:00:00,SHORT,108356.93,109203.84,-0.7815928339793344,时间止损,0.7846485121377426,-0.007700582523736288
2025-06-30 00:00:00,2025-07-07 00:00:00,SHORT,108503.74,109389.47,-0.816312875482445,时间止损,0.7541705445901535,-0.006572890210804427
2025-06-30 04:00:00,2025-07-03 12:00:00,SHORT,107614.08,110304.43199999999,-2.499999999999986,止损,0.7379176236989011,-0.0055656211791786925
2025-06-30 08:00:00,2025-07-03 12:00:00,SHORT,107654.2,110345.555,-2.4999999999999964,止损,0.7132717319295414,-0.0046125053824045414
2025-06-30 12:00:00,2025-07-03 08:00:00,SHORT,107580.46,110269.9715,-2.4999999999999933,止损,0.6945679685308273,-0.0037466191142129235
2025-06-30 16:00:00,2025-07-03 12:00:00,SHORT,107745.97,110439.61924999999,-2.499999999999989,止损,0.6749888466065395,-0.002971754589804365
2025-06-30 20:00:00,2025-07-03 08:00:00,SHORT,107146.5,109825.16249999999,-2.499999999999992,止损,0.6658276678951581,-0.0023594110989391126
2025-07-01 00:00:00,2025-07-03 08:00:00,SHORT,107192.38,109872.1895,-2.499999999999989,止损,0.6595684371011103,-0.0018747598691175593
2025-07-01 04:00:00,2025-07-03 08:00:00,SHORT,107178.99,109858.46475,-2.4999999999999942,止损,0.6539083651803953,-0.0015288997493096979
2025-07-01 08:00:00,2025-07-02 16:00:00,SHORT,106605.8,109270.94499999999,-2.4999999999999902,止损,0.661852000708788,-0.0013716154711251871
2025-07-01 12:00:00,2025-07-02 12:00:00,SHORT,105955.18,108604.05949999999,-2.499999999999996,止损,0.6888760803377867,-0.0014233910382398518
2025-07-01 16:00:00,2025-07-02 12:00:00,SHORT,105398.53,108033.49324999998,-2.499999999999987,止损,0.7304985988281798,-0.0016849426121046118
2025-07-01 20:00:00,2025-07-02 12:00:00,SHORT,105681.14,108323.16849999999,-2.4999999999999867,止损,0.7664917806160443,-0.0020807677620808818
2025-07-02 00:00:00,2025-07-02 16:00:00,SHORT,106194.7,108849.56749999999,-2.4999999999999933,止损,0.8103525335606832,-0.0026056207833452527
2025-07-02 04:00:00,2025-07-03 08:00:00,SHORT,107080.0,109756.99999999999,-2.4999999999999862,止损,0.8444754789031795,-0.0032324988289192946
2025-07-02 08:00:00,2025-07-03 08:00:00,SHORT,107479.99,110166.98975,-2.499999999999989,止损,0.8709574074567873,-0.0039735891030050485
2025-07-02 12:00:00,2025-07-09 12:00:00,SHORT,108737.74,109071.32,-0.30677481433769155,时间止损,0.8901552207336048,-0.0047604846311730675
2025-07-02 16:00:00,2025-07-09 16:00:00,SHORT,109676.14,111750.0,-1.8908944096683205,时间止损,0.896330856229926,-0.005603716290179417
2025-07-02 20:00:00,2025-07-09 16:00:00,SHORT,108849.6,111570.84,-2.4999999999999916,止损,0.9176149198134055,-0.006613405597956423
2025-07-03 00:00:00,2025-07-09 16:00:00,SHORT,108628.21,111343.91524999999,-2.499999999999986,止损,0.9463458707200295,-0.0077217723542357675
2025-07-03 04:00:00,2025-07-10 04:00:00,SHORT,109280.0,111230.0,-1.7844070278184478,时间止损,0.9693426340858406,-0.008844107304206816
2025-07-03 08:00:00,2025-07-10 08:00:00,SHORT,109599.19,111019.99,-1.296359945725879,时间止损,0.9882854773865827,-0.009983243714111856
2025-07-15 16:00:00,2025-07-16 12:00:00,SHORT,116416.07,119326.47175,-2.499999999999991,止损,0.6773396035950547,-0.005560558680741179
2025-07-15 20:00:00,2025-07-17 20:00:00,SHORT,117758.09,120702.04224999998,-2.4999999999999893,止损,0.7088428272799903,-0.005730458687163931
2025-07-16 00:00:00,2025-07-17 20:00:00,SHORT,117482.67,120419.73674999998,-2.499999999999986,止损,0.7382436817759919,-0.005870240011084382
2025-07-16 04:00:00,2025-07-23 04:00:00,SHORT,118189.25,118350.35,-0.13630681301387887,时间止损,0.7545010064501606,-0.005932743288759257
2025-07-16 08:00:00,2025-07-23 08:00:00,SHORT,118769.06,118538.46,0.19415831025352165,时间止损,0.7604495272765995,-0.005919034013553204
2025-07-16 12:00:00,2025-07-23 12:00:00,SHORT,119095.76,118567.39,0.4436513944744929,时间止损,0.756225401837592,-0.005847346670349474
2025-07-16 16:00:00,2025-07-23 16:00:00,SHORT,119230.16,118393.64,0.7016010043096512,时间止损,0.7456247668650726,-0.005718009126124413
2025-07-16 20:00:00,2025-07-23 20:00:00,SHORT,118630.43,118755.99,-0.10584130901322049,时间止损,0.7364670961059637,-0.005569616208443762
2025-07-17 00:00:00,2025-07-24 00:00:00,SHORT,118128.8,118488.92,-0.3048536851301252,时间止损,0.7249756441911608,-0.00539971434065567
2025-07-17 04:00:00,2025-07-24 04:00:00,SHORT,118311.75,118416.21,-0.08829216033065727,时间止损,0.7059416511047861,-0.005164999820323701
2025-07-17 08:00:00,2025-07-17 20:00:00,SHORT,117995.0,120944.87499999999,-2.4999999999999876,止损,0.682337158138849,-0.004890027924513429
2025-07-17 12:00:00,2025-07-24 12:00:00,SHORT,118881.99,119092.65,-0.17720093682818477,时间止损,0.654099079186263,-0.004515543348382556
2025-07-26 12:00:00,2025-08-01 00:00:00,LONG,118130.1,115176.8475,-2.5000000000000018,止损,-0.7089823248474117,0.005095494307531534
2025-07-26 16:00:00,2025-08-01 00:00:00,LONG,118232.11,115276.30725,-2.500000000000002,止损,-0.7689515200987396,0.00601708211044516
2025-07-26 20:00:00,2025-08-01 00:00:00,LONG,117919.99,114971.99025,-2.500000000000002,止损,-0.8236220473141712,0.006917972696741326
2025-07-27 00:00:00,2025-08-01 00:00:00,LONG,118182.83,115228.25925,-2.499999999999999,止损,-0.878820759291246,0.00782117633912549
2025-07-27 04:00:00,2025-08-01 00:00:00,LONG,118095.95,115143.55124999999,-2.500000000000006,止损,-0.9289008420408386,0.008697703799142253
2025-07-27 08:00:00,2025-08-01 00:00:00,LONG,118072.71,115120.89225,-2.5000000000000013,止损,-0.9753036975244388,0.009542537008319085
2025-07-31 00:00:00,2025-07-31 20:00:00,LONG,118466.14,115504.4865,-2.5,止损,-0.8361782059815566,0.009658265277944666
2025-07-31 04:00:00,2025-07-31 20:00:00,LONG,118665.97,115699.32075,-2.5000000000000018,止损,-0.8373066215333228,0.00933141461702669
2025-07-31 08:00:00,2025-08-01 00:00:00,LONG,118371.25,115411.96875,-2.5,止损,-0.839521682416685,0.00902242852285684
2025-07-31 12:00:00,2025-08-01 00:00:00,LONG,118306.18,115348.52549999999,-2.5000000000000036,止损,-0.8499334362841733,0.008767014523432537
2025-07-31 16:00:00,2025-08-01 16:00:00,LONG,116785.79,113866.14524999999,-2.500000000000006,止损,-0.8490251181792472,0.008484890693515879
2025-07-31 20:00:00,2025-08-01 20:00:00,LONG,115764.08,112869.978,-2.499999999999999,止损,-0.8474192975363816,0.008232881005705406
2025-08-01 00:00:00,2025-08-01 20:00:00,LONG,115648.03,112756.82925,-2.500000000000003,止损,-0.8478242602545849,0.008072223101833087
2025-08-01 04:00:00,2025-08-02 16:00:00,LONG,115081.77,112204.72575,-2.5000000000000053,止损,-0.8501946602547943,0.007981980816159417
2025-08-01 08:00:00,2025-08-02 16:00:00,LONG,115305.65,112423.00875,-2.5000000000000004,止损,-0.8572107654247582,0.008010156072321362
2025-08-01 12:00:00,2025-08-02 16:00:00,LONG,115357.82,112473.8745,-2.5000000000000013,止损,-0.8719547186043304,0.008141877582517498
