entry_time,exit_time,entry_price,exit_price,pnl_pct,pnl_usd,exit_reason,hold_bars,hold_hours
2025-08-20 00:00:00,2025-08-22 16:00:00,113525.91,116655.79,2.7569741568246315,135.34870784123157,张力释放(0.375),15,60
2026-01-04 04:00:00,2026-01-04 16:00:00,91532.0,91138.07,-0.43037407682558343,-24.018703841279173,张力释放(0.268),2,8
