时间,收盘价,信号类型,方向,置信度,张力,加速度,DXY燃料,量能比率,EMA偏离%,V705通过,过滤原因
2025-09-10 00:00:00,111545.88,LOW_OSCILLATION,做多,0.6,-1.5510439241133371,-0.0022045418466245044,0.07408631444996597,0.9547074521227571,0.004427719970734798,True,
2025-09-10 04:00:00,112553.65,LOW_OSCILLATION,做多,0.6,-1.5350770883794225,0.009039150506215192,0.07408631444996597,1.3468015247284346,0.8207467705774187,True,
2025-09-10 20:00:00,113960.0,LOW_OSCILLATION,做多,0.6,-1.4674774373764838,0.005848706233835871,0.07408631444996597,0.6629625759035128,1.5278574380494954,True,
2025-09-11 00:00:00,114400.01,LOW_OSCILLATION,做多,0.6,-1.449834683822689,0.0004670204761222435,0.11100232078213425,0.6802382363434548,1.7338511859736723,True,
2025-09-11 04:00:00,114083.58,LOW_OSCILLATION,做多,0.6,-1.4319718371620436,-0.0066270878728051175,0.11100232078213425,0.8137197408781234,1.3123113077378785,True,
2025-09-11 08:00:00,113999.99,LOW_OSCILLATION,做多,0.6,-1.4139276989554916,0.0020332878386434094,0.11100232078213425,0.6323459420062114,1.1188473869705233,True,
2025-09-11 12:00:00,114180.31,LOW_OSCILLATION,做多,0.6,-1.3957411192053801,0.0023144629477853855,0.11100232078213425,1.9915731964016123,1.1555954147119292,True,
2025-09-11 16:00:00,114419.99,LOW_OSCILLATION,做多,0.6,-1.37745092663367,0.0005173814821847875,0.11100232078213425,0.5708771215329732,1.2360449524900299,True,
2025-09-11 20:00:00,115482.69,LOW_OSCILLATION,做多,0.6,-1.3590958591245705,0.007188576743293332,0.11100232078213425,0.8229457282382253,1.964957253293591,True,
2025-09-12 04:00:00,115086.7,LOW_OSCILLATION,做多,0.6,-1.3223451814180576,0.001565956537370776,-0.22676144490919067,0.6282090157014464,1.3101705885074824,True,
2025-09-12 08:00:00,114913.45,LOW_OSCILLATION,做多,0.6,-1.3040259715053886,-0.0005727004755510137,-0.22676144490919067,0.7566711680962775,1.0462527713168979,True,
2025-09-12 12:00:00,115121.18,LOW_OSCILLATION,做多,0.6,-1.2857945511901223,0.0033130951314701987,-0.22676144490919067,0.8022637892019527,1.1105755946412812,True,
2025-09-13 00:00:00,115957.0,LOW_OSCILLATION,做多,0.6,-1.2319970180991984,0.004546704689301466,-0.22676144490919067,0.8924269102460839,1.3075581838473578,True,
2025-09-13 04:00:00,115778.71,LOW_OSCILLATION,做多,0.6,-1.2144839973042747,-0.0009134006665508406,-0.22676144490919067,0.4262905693784213,1.0409560798501225,False,量能过低
2025-09-13 08:00:00,115974.11,LOW_OSCILLATION,做多,0.6,-1.1972394137864302,0.0032252550553266385,-0.22676144490919067,0.4975662848722725,1.0948405716687402,False,量能过低
2025-09-13 12:00:00,115768.68,LOW_OSCILLATION,做多,0.6,-1.1802973930470346,-0.003459045963255019,-0.22676144490919067,0.568754822874369,0.8278289797855579,True,
2025-09-13 16:00:00,115797.12,LOW_OSCILLATION,做多,0.6,-1.1636912494076348,0.0020170059197345833,-0.22676144490919067,0.6722445669006868,0.770772845100914,True,
2025-09-13 20:00:00,115918.29,LOW_OSCILLATION,做多,0.6,-1.1474534275475576,0.0008007367831275275,-0.22676144490919067,0.3671873554312763,0.7921088226183024,False,量能过低
2025-09-14 00:00:00,115679.98,LOW_OSCILLATION,做多,0.6,-1.131615445672736,-0.0031022437630566545,-0.22676144490919067,0.443320873143805,0.5288969114494928,False,量能过低
2025-09-14 04:00:00,115805.39,LOW_OSCILLATION,做多,0.6,-1.1162078404128213,0.0031399562106936936,-0.22676144490919067,0.46834315537853566,0.5767804358821184,False,量能过低
2025-09-14 08:00:00,115794.91,LOW_OSCILLATION,做多,0.6,-1.1012601135406033,-0.0011746081803865904,-0.22676144490919067,0.43875814530915586,0.5133364145386076,False,量能过低
2025-09-14 12:00:00,115224.01,LOW_OSCILLATION,做多,0.6,-1.0868006806043704,-0.004839771872571244,-0.22676144490919067,1.0609374327488086,0.016085196209466565,True,
2025-09-14 16:00:00,115634.99,LOW_OSCILLATION,做多,0.6,-1.0728568215603957,0.008497059854970582,-0.22676144490919067,0.46049826273370315,0.3371951458045154,False,量能过低
2025-09-14 20:00:00,115268.01,LOW_OSCILLATION,做多,0.6,-1.0594546334891604,-0.0067403982125243175,-0.22676144490919067,0.6912055273636672,0.016976950116545077,True,
2025-09-15 00:00:00,115445.45,LOW_OSCILLATION,做多,0.6,-1.0466189854750907,0.004712975870292717,0.4945614820355309,0.7681881284608394,0.1546348098860692,True,
2025-09-15 04:00:00,115806.62,LOW_OSCILLATION,做多,0.6,-1.0343734757257668,0.0015891215666500073,0.4945614820355309,1.5453277794725973,0.4232106744085395,True,
2025-09-15 08:00:00,115070.0,LOW_OSCILLATION,做多,0.6,-1.0227403910025066,-0.009489266821999659,0.4945614820355309,2.0552677972332734,-0.19506952818629017,True,
2025-09-15 12:00:00,114842.9,LOW_OSCILLATION,做多,0.6,-1.0117406684300736,0.004387194968163359,0.4945614820355309,1.6924527953443598,-0.3548377622569739,True,
2025-09-15 16:00:00,115307.78,LOW_OSCILLATION,做多,0.6,-1.001393859749037,0.00602154595266366,0.4945614820355309,1.0606765540828944,0.04389912928077102,True,
2025-09-15 20:00:00,115349.71,LOW_OSCILLATION,做多,0.6,-0.9917180980699236,-0.003684329173699286,0.4945614820355309,0.532588859767354,0.07262750300547785,True,
2025-09-16 00:00:00,115307.25,LOW_OSCILLATION,做多,0.6,-0.9827300671838498,-0.0007317335018502997,-0.05511248091290819,0.5545085900488917,0.0323811995677597,True,
2025-09-16 04:00:00,115840.0,LOW_OSCILLATION,做多,0.6,-0.974444973479777,0.004988362575276274,-0.05511248091290819,1.2276279890296211,0.4472459168857121,True,
2025-09-16 08:00:00,115287.83,LOW_OSCILLATION,做多,0.6,-0.9668765205139027,-0.00938692546565235,-0.05511248091290819,0.8956717299500698,-0.028547945195436727,True,
2025-09-16 16:00:00,116800.12,LOW_OSCILLATION,做多,0.6,-0.9539367031606057,0.0023542953743245654,-0.05511248091290819,1.7732914871818524,1.1150842805814936,True,
2025-09-16 20:00:00,116788.96,LOW_OSCILLATION,做多,0.6,-0.9485850407587019,-0.0078107733386196,-0.05511248091290819,0.7463552484817614,0.9990927469741084,True,
