信号时间,信号类型,交易方向,开仓价,开仓张力,首次开仓盈亏,最优平仓盈亏,最优平仓周期,最差平仓盈亏,盈亏波动,是好机会,好机会数,好机会平均盈亏,最优平仓张力,张力变化%,价格优势
2025-09-30 08:00:00,LOW_OSCILLATION,long,113055.01,-1.237521196574897,0.04524346156796478,10.312342637447037,29,0.04524346156796478,10.267099175879071,True,25,6.833052334434367,-0.6108187718401942,50.6417527610222,10.312342637447037
2025-09-30 12:00:00,LOW_OSCILLATION,long,113106.16,-1.2271843336398525,1.1085426293315959,10.262456085504096,28,0.8335266620314841,9.428929423472612,True,26,6.853532727402017,-0.6108187718401942,50.22599660896143,10.262456085504096
2025-09-30 16:00:00,LOW_OSCILLATION,long,114359.99,-1.2159828604640708,-0.27200072332990954,9.05355098404608,27,-0.27200072332990954,9.32555170737599,True,24,6.143076131783498,-0.6108187718401942,49.767485077291326,9.05355098404608
2025-09-30 20:00:00,LOW_OSCILLATION,long,114048.93,-1.2039152826595307,0.11222376220452507,9.350986458180722,26,0.11222376220452507,9.238762695976197,True,25,6.506124345050855,-0.6108187718401942,49.26397391593419,9.350986458180722
2025-10-01 00:00:00,LOW_OSCILLATION,long,114176.92,-1.190981370019355,0.3171394008526468,9.228406231311903,25,0.3171394008526468,8.911266830459256,True,26,6.466568590354205,-0.6108187718401942,48.71298685131678,9.228406231311903
2025-10-01 04:00:00,LOW_OSCILLATION,long,114539.02,-1.1771821605316213,1.9648849798086256,8.883095036084647,24,1.9648849798086256,6.918210056276021,True,27,6.189170131554131,-0.6108187718401942,48.111788275457265,8.883095036084647
2025-10-01 08:00:00,LOW_OSCILLATION,long,116789.58,-1.1625199623925595,0.5429850847995122,6.784894679816472,23,0.5429850847995122,6.24190959501696,True,21,4.942931593399895,-0.6108187718401942,47.457351993932214,6.784894679816472
2025-10-01 12:00:00,LOW_OSCILLATION,long,117423.73,-1.1469983540149158,0.01345554258922188,6.452077446356035,30,0.01345554258922188,6.438621903766813,True,19,4.753785824704215,-0.3482844140885898,69.63514264257954,6.452077446356035
2025-10-01 16:00:00,LOW_OSCILLATION,long,117439.53,-1.1306221820304834,0.9838765533206805,6.787561224061438,30,0.8942729930884395,5.893288230972998,True,20,4.842085965432593,-0.3141997127140036,72.2100169528133,6.787561224061438
2025-10-01 20:00:00,LOW_OSCILLATION,long,118594.99,-1.113397557288914,0.11720562563393278,5.747139908692596,29,-0.08873056104647463,5.835870469739071,True,18,4.0635949292630285,-0.3141997127140036,71.7800968165343,5.747139908692596
2025-10-02 00:00:00,LOW_OSCILLATION,long,118733.99,-1.0953318488581534,-0.2056951004510254,5.623343408235495,28,-0.2056951004510254,5.829038508686521,True,16,4.174649146381752,-0.3141997127140036,71.31465564143448,5.623343408235495
2025-10-02 04:00:00,LOW_OSCILLATION,long,118489.76,-1.076433676034926,0.23290620218996239,5.8410532690757435,27,0.23290620218996239,5.608147066885781,True,20,4.2053553826085945,-0.3141997127140036,70.81104765586979,5.8410532690757435
2025-10-02 08:00:00,LOW_OSCILLATION,long,118765.73,-1.0567128983769232,0.9641249205473691,5.595115695411464,26,0.7363066770187078,4.858809018392757,True,17,4.251145115187495,-0.3141997127140036,70.26631233548827,5.595115695411464
2025-10-02 12:00:00,LOW_OSCILLATION,long,119910.78,-1.0361806037713732,0.7719989812425592,4.5867685957842985,25,-0.22564276539606565,4.812411361180364,True,10,3.7491708418542538,-0.3141997127140036,69.67712852658939,4.5867685957842985
2025-10-02 16:00:00,LOW_OSCILLATION,long,120836.49,-1.0148490945578703,-0.2541781874001797,3.7855452438249344,24,-0.9899989647167,4.775544208541635,True,4,3.4006739189461674,-0.3141997127140036,69.03976025609127,3.7855452438249344
2025-10-02 20:00:00,LOW_OSCILLATION,long,120529.35,-0.9927318717263228,-0.25177270100602583,4.050017692786024,23,-0.7376958392291997,4.787713532015223,True,7,3.4461849215268154,-0.3141997127140036,68.34999241359883,4.050017692786024
2025-10-03 00:00:00,LOW_OSCILLATION,long,120225.89,-0.9698436172139858,-0.4871496480500107,4.312648465318076,22,-0.4871496480500107,4.7997981133680865,True,8,3.619547960925888,-0.3141997127140036,67.60305402466976,4.312648465318076
2025-10-03 04:00:00,LOW_OSCILLATION,long,119640.21,-0.9462001743284826,0.5803149292365782,4.823294776898161,21,0.5803149292365782,4.242979847661583,True,13,3.798510036563275,-0.3141997127140036,66.79352622852866,4.823294776898161
2025-10-03 08:00:00,LOW_OSCILLATION,long,120334.5,-0.9218185263267292,1.598502507593419,4.218499266627607,20,0.8297287976432336,3.388770468984373,True,7,3.613688747378588,-0.3141997127140036,65.91523128027927,4.218499266627607
2025-10-03 12:00:00,LOW_OSCILLATION,long,122258.05,-0.8967167731825236,0.32958156947538614,2.5787749763716947,19,-0.7566781901069138,3.3354531664786085,False,0,0.0,-0.3141997127140036,64.96109785045257,2.5787749763716947
2025-10-03 16:00:00,LOW_OSCILLATION,long,122660.99,-0.8709141065784808,-0.34973629350293456,2.2418048313485746,18,-1.0826914082464263,3.3244962395950006,False,0,0.0,-0.3141997127140036,63.9229964998058,2.2418048313485746
2025-10-03 20:00:00,LOW_OSCILLATION,long,122232.0,-0.8444307831607227,0.009809215262783264,2.6006364945349807,17,-0.7355275214346513,3.336164015969632,False,0,0.0,-0.3141997127140036,62.79153733146165,2.6006364945349807
2025-10-04 00:00:00,LOW_OSCILLATION,long,122243.99,-0.8172880960975198,0.0655165133271554,2.5905731643739642,16,-0.7452636321834784,3.3358367965574427,False,0,0.0,-0.3141997127140036,61.55581927422165,2.5905731643739642
2025-10-04 04:00:00,LOW_OSCILLATION,long,122324.08,-0.7895083449857246,-0.2867955352699215,2.5234034051185965,15,-0.8102492984210505,3.333652703539647,False,0,0.0,-0.3141997127140036,60.203116951261,2.5234034051185965
