timestamp,close,volume,tension,acceleration
2025-07-24 20:00:00,118340.99,1431.39777,0.9702371840645351,0.0
2025-07-25 00:00:00,115419.66,11127.20493,0.9772309562906887,0.0
2025-07-25 04:00:00,115320.01,8835.25163,0.9831506757954052,-0.0010740527214371243
2025-07-25 08:00:00,116543.58,7216.21136,0.9879905412340653,-0.0010798540660563738
2025-07-25 12:00:00,115727.08,6361.79335,0.9917460281362237,-0.0010843785365016734
2025-07-25 16:00:00,116688.6,3089.40882,0.9944138998441778,-0.0010876151942043055
2025-07-25 20:00:00,117614.31,1776.47864,0.9959922167088174,-0.001089554843314522
2025-07-26 00:00:00,117489.62,1222.24277,0.9964803435210023,-0.0010901900524546981
2025-07-26 04:00:00,117304.47,1006.48005,0.9958789551592757,-0.0010895151739115372
2025-07-26 08:00:00,117776.11,1549.30958,0.9941900404373624,-0.0010875263601867191
2025-07-26 12:00:00,118130.1,1303.59734,0.9914169041375072,-0.0010842215779418574
2025-07-26 16:00:00,118232.11,1051.39337,0.9875641672184002,-0.0010796006192517194
2025-07-26 20:00:00,117919.99,858.64895,0.9826377651891499,-0.0010736651101433958
2025-07-27 00:00:00,118182.83,1007.50696,0.9766449446434826,-0.0010664185164169782
2025-07-27 04:00:00,118095.95,808.21213,0.9695942579510916,-0.0010578661467237627
2025-07-27 08:00:00,118072.71,835.9696,0.9614955561058501,-0.0010480151528503567
2025-07-27 12:00:00,118585.74,1586.05165,0.9523599797333436,-0.0010368745272650859
2025-07-27 16:00:00,118960.0,3418.37234,0.9421999482629871,-0.0010244550978499856
2025-07-27 20:00:00,119415.55,1672.19651,0.9310291472727765,-0.0010107695198541267
2025-07-28 00:00:00,119287.99,1824.53168,0.9188625140174963,-0.0009958322650696072
2025-07-28 04:00:00,118900.0,2360.0622,0.905716221153994,-0.0009796596082221054
2025-07-28 08:00:00,118827.49,2060.1822,0.8916076586799014,-0.0009622696105902051
2025-07-28 12:00:00,118174.9,3792.61028,0.8765554141049341,-0.0009436821008748097
2025-07-28 16:00:00,118068.73,2575.55527,0.8605792508766388,-0.0009239186533279709
2025-07-28 20:00:00,118062.32,1348.80591,0.8437000850851574,-0.000903002563186095
2025-07-29 00:00:00,118764.85,2242.87768,0.8259399604742774,-0.0008809588193985363
2025-07-29 04:00:00,118882.37,2579.99271,0.8073220217886871,-0.0008578140747104168
2025-07-29 08:00:00,118592.38,1962.95351,0.7878704864899468,-0.0008335966131498562
2025-07-29 12:00:00,117400.01,4173.95638,0.7676106148762974,-0.0008083363149091749
2025-07-29 16:00:00,117525.29,2441.06334,0.7465686786439159,-0.0007820646187322033
2025-07-29 20:00:00,117950.76,1737.09083,0.7247719279297558,-0.0007548144817784985
2025-07-30 00:00:00,118161.87,1226.38506,0.70224855687849,-0.0007266203371056879
2025-07-30 04:00:00,118123.01,1232.08963,0.6790276677784624,-0.000697518048761836
2025-07-30 08:00:00,117579.99,2228.01795,0.6551392338138905,-0.0006675448645442339
2025-07-30 12:00:00,118000.01,3794.91612,0.630614060482757,-0.0006367393665616117
2025-07-30 16:00:00,116916.73,5721.15052,0.6054837457320356,-0.0006051414195880067
2025-07-30 20:00:00,117840.3,1384.17703,0.5797806388639944,-0.0005727921173196426
2025-07-31 00:00:00,118466.14,2307.57332,0.5535377982693492,-0.0005397337266040969
2025-07-31 04:00:00,118665.97,1907.96734,0.5267889480449768,-0.0005060096297272443
2025-07-31 08:00:00,118371.25,1290.20631,0.4995684335557847,-0.00047166426481964896
2025-07-31 12:00:00,118306.18,3457.28095,0.4719111760020893,-0.0004367430645032533
2025-07-31 16:00:00,116785.79,4228.22018,0.44385262605557774,-0.00040129239281622153
2025-07-31 20:00:00,115764.08,3818.7592,0.4154287166285036,-0.00036535948056254375
2025-08-01 00:00:00,115648.03,5440.32571,0.38667581484228014,-0.0003289923591493493
2025-08-01 04:00:00,115081.77,2952.50734,0.35763067326305953,-0.00029223979299713987
2025-08-01 08:00:00,115305.65,3338.52917,0.32833038047317986,-0.00025515121065905477
2025-08-01 12:00:00,115357.82,5325.96286,0.29881231104856737,-0.00021777663473282471
2025-08-01 16:00:00,113328.68,4135.47502,0.26911407501331097,-0.00018016661064390593
2025-08-01 20:00:00,113297.93,3294.30196,0.2392734668435961,-0.00014237213445847385
2025-08-02 00:00:00,113909.86,1422.97261,0.2093284140940954,-0.00010444457978583954
2025-08-02 04:00:00,113982.49,1674.39001,0.17931692572068672,-6.643562390795665e-05
2025-08-02 08:00:00,113787.12,1135.36227,0.14927704017404517,-2.839717323288582e-05
2025-08-02 12:00:00,112840.71,1922.72871,0.11924677333920446,9.618711800843394e-06
2025-08-02 16:00:00,112229.42,3414.70659,0.08926406639663853,4.755989227478441e-05
2025-08-02 20:00:00,112546.35,1937.17409,0.059366733680746867,8.537422667426187e-05
2025-08-03 00:00:00,113604.2,2106.5441,0.02959241061182153,0.00012300964696632805
2025-08-03 04:00:00,113700.0,764.27697,-2.149822230583845e-05,0.00016041423479796688
2025-08-03 08:00:00,113862.18,1260.20877,-0.029437870758761493,0.0001975362976717153
2025-08-03 12:00:00,113959.06,1131.56686,-0.058619918850235694,0.00023432444498145202
2025-08-03 16:00:00,114313.19,1254.96509,-0.08753123927791429,0.0002707276637956106
2025-08-03 20:00:00,114208.8,880.19867,-0.11613586431130676,0.00030669539428611337
2025-08-04 00:00:00,114570.61,1525.00586,-0.14439831174004336,0.00034217760465588
2025-08-04 04:00:00,114652.97,1221.27307,-0.17228363430329988,0.00037712486548008295
2025-08-04 08:00:00,114493.09,1188.64494,-0.19975746844323541,0.000411488423320977
2025-08-04 12:00:00,114826.0,2885.46126,-0.2267860823096575,0.00044522027351345805
2025-08-04 16:00:00,114777.62,1843.11618,-0.2533364229440539,0.00047827323202567773
2025-08-04 20:00:00,115055.03,1004.17785,-0.27937616257222053,0.0005106010062297661
2025-08-05 00:00:00,114256.85,1398.92395,-0.3048737439358518,0.0005421582645353529
2025-08-05 04:00:00,113969.7,2125.54323,-0.32979842459475034,0.0005729007047327594
2025-08-05 08:00:00,114827.07,1593.56232,-0.3541203201326947,0.0006027851209541857
2025-08-05 12:00:00,112934.0,4590.4684,-0.37781044620149146,0.0006317694691475584
2025-08-05 16:00:00,113616.52,1434.52074,-0.4008407593393343,0.0006598129309539624
2025-08-05 20:00:00,114129.75,899.77214,-0.4231841965012917,0.0006868759758854037
2025-08-06 00:00:00,113509.97,1061.53764,-0.4448147132415196,0.0007129204217294904
2025-08-06 04:00:00,114227.91,1437.03071,-0.4657073204887144,0.0007379094930331509
2025-08-06 08:00:00,114226.69,1280.29764,-0.48583811985828584,0.0007618078776233106
2025-08-06 12:00:00,115413.87,3509.68013,-0.5051843374468081,0.0007845817810491762
