timestamp,close,volume,tension,acceleration
2025-07-24 20:00:00,118340.99,1431.39777,0.9697607938788191,0.0
2025-07-25 00:00:00,115419.66,11127.20493,0.9767861069904763,0.0
2025-07-25 04:00:00,115320.01,8835.25163,0.9827375138493165,-0.001073906252817003
2025-07-25 08:00:00,116543.58,7216.21136,0.9876091831182706,-0.0010797375898861095
2025-07-25 12:00:00,115727.08,6361.79335,0.9913965602441697,-0.0010842921430550545
2025-07-25 16:00:00,116688.6,3089.40882,0.9940963784338028,-0.0010875589362658866
2025-07-25 20:00:00,117614.31,1776.47864,0.9957066678872901,-0.0010895287361458728
2025-07-26 00:00:00,117489.62,1222.24277,0.9962267632669828,-0.0010901940737946259
2025-07-26 04:00:00,117304.47,1006.48005,0.9956573093826502,-0.001089549264025269
2025-07-26 08:00:00,117776.11,1549.30958,0.9940002650763311,-0.001087590421986473
2025-07-26 12:00:00,118130.1,1303.59734,0.991258905292871,-0.0010843154771410513
2025-07-26 16:00:00,118232.11,1051.39337,0.9874378213248334,-0.0010797241845774685
2025-07-26 20:00:00,117919.99,858.64895,0.98254291922319,-0.0010738181336057417
2025-07-27 00:00:00,118182.83,1007.50696,0.9765814163679306,-0.001066600753616087
2025-07-27 04:00:00,118095.95,808.21213,0.9695618361954503,-0.0010580773172208513
2025-07-27 08:00:00,118072.71,835.9696,0.9614940010823855,-0.001048254940584581
2025-07-27 12:00:00,118585.74,1586.05165,0.9523890233883068,-0.001037142581013839
2025-07-27 16:00:00,118960.0,3418.37234,0.9422592946624918,-0.0010247510317362707
2025-07-27 20:00:00,119415.55,1672.19651,0.9311184730227513,-0.0010110929139255376
2025-07-28 00:00:00,119287.99,1824.53168,0.918981468717123,-0.000996182665887746
2025-07-28 04:00:00,118900.0,2360.0622,0.9058644278819676,-0.0009800365295271618
2025-07-28 08:00:00,118827.49,2060.1822,0.8917847145128186,-0.0009626725339936248
2025-07-28 12:00:00,118174.9,3792.61028,0.876760890667063,-0.0009441104766065855
2025-07-28 16:00:00,118068.73,2575.55527,0.860812694920284,-0.0009243719010233464
2025-07-28 20:00:00,118062.32,1348.80591,0.8439610191007965,-0.0009034800727085734
2025-07-29 00:00:00,118764.85,2242.87768,0.8262278833296012,-0.0008814599517077415
2025-07-29 04:00:00,118882.37,2579.99271,0.8076364093956302,-0.0008583381627756959
2025-07-29 08:00:00,118592.38,1962.95351,0.7882107924987695,-0.0008341429628897501
2025-07-29 12:00:00,117400.01,4173.95638,0.7679762713957322,-0.0008089042061765195
2025-07-29 16:00:00,117525.29,2441.06334,0.7469590969863762,-0.0007826533063187702
2025-07-29 20:00:00,117950.76,1737.09083,0.7251864993805321,-0.0007554231964880254
2025-07-30 00:00:00,118161.87,1226.38506,0.7026866534878726,-0.0007272482868154739
2025-07-30 04:00:00,118123.01,1232.08963,0.6794886431756753,-0.00069816441953785
2025-07-30 08:00:00,117579.99,2228.01795,0.655622424041685,-0.0006682088217928595
2025-07-30 12:00:00,118000.01,3794.91612,0.6311187848515107,-0.0006374200561840571
2025-07-30 16:00:00,116916.73,5721.15052,0.6060093076921548,-0.0006058379691816773
2025-07-30 20:00:00,117840.3,1384.17703,0.580326326895408,-0.0005735036373908375
2025-07-31 00:00:00,118466.14,2307.57332,0.5541028867868536,-0.0005404593118075729
2025-07-31 04:00:00,118665.97,1907.96734,0.5273726983181768,-0.0005067483601224332
2025-07-31 08:00:00,118371.25,1290.20631,0.5001700946423503,-0.0004724152071496901
2025-07-31 12:00:00,118306.18,3457.28095,0.47252998569303784,-0.0004375052734859608
2025-07-31 16:00:00,116785.79,4228.22018,0.44448781183128105,-0.0004020649124443221
2025-07-31 20:00:00,115764.08,3818.7592,0.4160794966240896,-0.00036614134543466736
2025-08-01 00:00:00,115648.03,5440.32571,0.387341398821111,-0.00032978259578714253
2025-08-01 04:00:00,115081.77,2952.50734,0.3583102635969466,-0.00029303742118580445
2025-08-01 08:00:00,115305.65,3338.52917,0.32902317312798063,-0.0002559552448015978
2025-08-01 12:00:00,115357.82,5325.96286,0.29951749657383464,-0.00021858608517999478
2025-08-01 16:00:00,113328.68,4135.47502,0.2698308395346269,-0.00018098048506176578
2025-08-01 20:00:00,113297.93,3294.30196,0.24000099305624747,-0.00014318943917165927
2025-08-02 00:00:00,113909.86,1422.97261,0.21006588225674042,-0.00010526432112764605
