timestamp,open,high,low,close,volume,tension,acceleration,dxy_fuel
2025-08-16 16:00:00,117676.7,117817.65,117629.94,117672.12,817.42683,,,0.6540682150561441
2025-08-16 20:00:00,117672.13,117713.51,117219.34,117380.66,832.93131,,,0.6540682150561441
2025-08-17 00:00:00,117380.66,117771.37,117172.21,117684.95,770.53091,,,0.6540682150561441
2025-08-17 04:00:00,117684.96,118230.82,117684.95,118005.98,1109.68335,,,0.6540682150561441
2025-08-17 08:00:00,118005.98,118484.0,117922.0,118308.01,1007.67549,,,0.6540682150561441
2025-08-17 12:00:00,118308.0,118575.0,118059.12,118246.16,974.27271,,,0.6540682150561441
2025-08-17 16:00:00,118246.15,118316.01,117321.53,117570.07,1326.17558,,,0.6540682150561441
2025-08-17 20:00:00,117570.07,117995.37,117371.65,117405.01,710.30388,,,0.6540682150561441
2025-08-18 00:00:00,117405.01,117543.75,115000.0,115319.0,5801.42298,,,-0.42157748023489516
2025-08-18 04:00:00,115319.0,115712.49,114878.71,115205.98,3433.42415,,,-0.42157748023489516
2025-08-18 08:00:00,115205.99,115402.51,114640.14,114947.27,2793.98984,,,-0.42157748023489516
2025-08-18 12:00:00,114947.27,116186.97,114825.0,116145.34,2772.17945,,,-0.42157748023489516
2025-08-18 16:00:00,116145.34,116800.0,115818.86,116313.99,1731.37273,,,-0.42157748023489516
2025-08-18 20:00:00,116314.0,116980.0,115980.32,116227.05,1213.55039,,,-0.42157748023489516
2025-08-19 00:00:00,116227.05,116725.69,114787.23,114810.0,2390.89748,,,0.05058366083000685
2025-08-19 04:00:00,114810.01,115483.24,114366.0,114978.14,2499.12321,,,0.05058366083000685
2025-08-19 08:00:00,114978.15,115650.0,114804.0,115508.71,1471.04277,,,0.05058366083000685
2025-08-19 12:00:00,115508.71,115875.84,113587.68,113786.38,5294.46316,,,0.05058366083000685
2025-08-19 16:00:00,113786.39,113897.58,112767.06,113132.48,3784.35052,,,0.05058366083000685
2025-08-19 20:00:00,113132.49,113589.48,112732.58,112872.94,2625.5971,0.776455352792296,-0.24964201011553044,0.05058366083000685
2025-08-20 00:00:00,112872.95,113636.13,112566.01,113525.91,3116.70576,0.5888154581342092,-0.18537913685275098,0.0926272133600955
2025-08-20 04:00:00,113525.9,113837.93,113432.0,113490.13,1367.41482,0.46181257358966926,-0.1329657519342043,0.0926272133600955
2025-08-20 08:00:00,113490.14,114016.77,113060.08,113666.68,2352.50644,0.410808011857256,-0.10744367495454232,0.0926272133600955
2025-08-20 12:00:00,113666.69,114326.35,112380.0,113353.94,4605.43198,0.4610508304582983,-0.12317488918967734,0.0926272133600955
2025-08-20 16:00:00,113353.94,114444.0,113264.01,114276.66,2624.00614,0.507319939140054,-0.1459803107327296,0.0926272133600955
2025-08-20 20:00:00,114276.66,114615.38,114000.0,114271.24,1570.2768,0.6087008170529308,-0.1889624724581992,0.0926272133600955
2025-08-21 00:00:00,114271.23,114821.76,113906.01,113954.62,1626.72781,0.7375359013352162,-0.24048160559728032,-0.21156689211525573
2025-08-21 04:00:00,113954.62,114033.84,113582.43,113896.03,1612.36321,0.833616105999059,-0.2791557462712454,-0.21156689211525573
2025-08-21 08:00:00,113896.03,113990.0,113000.0,113148.66,1509.65106,0.9081441169611252,-0.30423984600468645,-0.21156689211525573
2025-08-21 12:00:00,113148.65,113995.11,112608.64,112792.08,2521.11028,0.9120268408725936,-0.30192388864614306,-0.21156689211525573
2025-08-21 16:00:00,112792.08,112969.47,112015.67,112193.71,2468.80417,0.8620255740514035,-0.2765842843102989,-0.21156689211525573
2025-08-21 20:00:00,112193.71,112870.94,112067.46,112500.0,1101.03582,0.7364675051680669,-0.22572207063437721,-0.21156689211525573
2025-08-22 00:00:00,112500.0,113525.0,112335.6,112929.24,1610.19525,0.5865217625946999,-0.16379453132843014,0.8976858148979668
2025-08-22 04:00:00,112929.24,113394.76,112708.81,113094.83,1656.2572,0.47626063505374483,-0.10960502419141793,0.8976858148979668
2025-08-22 08:00:00,113094.83,113319.3,112177.27,112320.0,1932.43574,0.4755127301481178,-0.08475089545827807,0.8976858148979668
2025-08-22 12:00:00,112320.01,117296.12,111684.79,116370.75,11505.26127,0.3266210501692654,-0.03285719592644287,0.8976858148979668
2025-08-22 16:00:00,116370.75,117429.05,116116.0,116655.79,4307.94644,0.37539392331725624,-0.029390683324558853,0.8976858148979668
2025-08-22 20:00:00,116655.79,117174.43,116550.96,116935.99,2115.99447,0.5752278625736287,-0.06834023388218208,0.8976858148979668
2025-08-23 00:00:00,116936.0,117030.0,115458.2,115568.77,2647.58419,0.9268175501566248,-0.14684560986767442,0.8976858148979668
2025-08-23 04:00:00,115568.77,116034.53,115551.2,115799.47,2258.18362,1.2125810926356646,-0.21714929837201147,0.8976858148979668
2025-08-23 08:00:00,115799.46,115861.8,115223.43,115310.13,1313.89391,1.4427621705787668,-0.27543367516258865,0.8976858148979668
2025-08-23 12:00:00,115310.13,115486.97,114560.0,114812.87,3027.56166,1.5877212929742177,-0.31301745941922676,0.8976858148979668
2025-08-23 16:00:00,114812.88,115190.74,114684.11,115133.91,1105.55067,1.6046830697486965,-0.3205047984597258,0.8976858148979668
2025-08-23 20:00:00,115133.92,115454.12,115001.88,115438.05,976.58792,1.5274223807982203,-0.30353121503520586,0.8976858148979668
2025-08-24 00:00:00,115438.06,115666.68,114934.21,115036.0,1995.92433,1.4171949325607343,-0.2739517230817716,0.8976858148979668
2025-08-24 04:00:00,115036.01,115283.21,114846.14,114888.19,1715.6873,1.280175098027036,-0.23559120521243493,0.8976858148979668
2025-08-24 08:00:00,114888.19,115060.99,114600.0,114730.22,2223.47925,1.139269864959213,-0.19501333000176202,0.8976858148979668
2025-08-24 12:00:00,114730.22,114869.41,114350.57,114400.0,2662.01905,1.0192522022452877,-0.1588512722417761,0.8976858148979668
2025-08-24 16:00:00,114400.01,114917.1,110680.0,112600.0,8322.01988,0.9794101648156004,-0.13846713470859928,0.8976858148979668
2025-08-24 20:00:00,112600.0,113692.97,111632.85,113493.59,4256.85481,0.8821901327914369,-0.11452837420845341,0.8976858148979668
2025-08-25 00:00:00,113493.59,113667.28,112159.0,112916.84,2384.9729,0.8172971586939266,-0.09972940246789874,-0.7580063088126419
2025-08-25 04:00:00,112916.84,113059.52,111284.05,111511.55,4054.02521,0.8016967615958734,-0.09634034068899311,-0.7580063088126419
2025-08-25 08:00:00,111511.56,111850.13,110929.48,111214.97,4028.25788,0.7620401801966074,-0.0933159019842894,-0.7580063088126419
2025-08-25 12:00:00,111214.97,112580.0,110588.0,112200.64,4593.3206,0.6609391580152648,-0.08426799789019368,-0.7580063088126419
2025-08-25 16:00:00,112200.65,112937.26,110655.01,110716.13,3109.40411,0.6142846639661592,-0.08336445843260076,-0.7580063088126419
2025-08-25 20:00:00,110716.13,111092.54,109274.1,110111.98,7012.81309,0.5609428581367973,-0.0821516475947367,-0.7580063088126419
2025-08-26 00:00:00,110111.98,110111.98,108666.66,109879.56,4155.39206,0.48467497602231213,-0.0779052821788151,0.026438210824464303
2025-08-26 04:00:00,109879.57,110547.31,109765.93,110303.2,1910.05232,0.3730260532710244,-0.06886355581986242,0.026438210824464303
2025-08-26 08:00:00,110303.2,110455.13,109570.34,109876.52,1852.10166,0.27481190161510366,-0.06042395449711652,0.026438210824464303
2025-08-26 12:00:00,109876.53,110818.6,109393.93,109666.33,4559.68511,0.1828827795069605,-0.051917002670937684,0.026438210824464303
2025-08-26 16:00:00,109666.34,111162.59,109450.0,111116.03,3548.51055,0.1828827795069605,-0.051917002670937684,0.026438210824464303
2025-08-26 20:00:00,111116.03,112371.0,110918.26,111763.22,2426.69707,-0.12614988532183996,-0.014206893171607948,0.026438210824464303
2025-08-27 00:00:00,111763.22,111825.16,110918.26,111418.15,2172.27313,-0.37740664831241866,0.029888342082154185,-0.07650371027249336
2025-08-27 04:00:00,111418.15,111737.26,110622.5,110725.18,1809.80294,-0.48887008504214857,0.06280750704110785,-0.07650371027249336
2025-08-27 08:00:00,110725.19,111374.45,110345.42,111322.07,1594.26753,-0.4356861240842064,0.07652506945040444,-0.07650371027249336
2025-08-27 12:00:00,111322.07,112625.0,111019.02,112000.0,3310.1006,-0.2737333518194076,0.07598641442850818,-0.07650371027249336
2025-08-27 16:00:00,111999.99,112600.0,111541.23,112080.69,1902.42552,-0.037038417756957355,0.05678432314389603,-0.07650371027249336
2025-08-27 20:00:00,112080.68,112452.05,110921.79,111262.01,2603.73903,0.18827236340032266,0.01672687939438544,-0.07650371027249336
2025-08-28 00:00:00,111262.01,112042.04,110862.42,112000.01,1203.77782,0.425120726053775,-0.03307330671520714,0.5477121377377486
2025-08-28 04:00:00,112000.0,113360.0,111945.07,113114.11,2481.91862,0.5769941844199195,-0.07571269372401446,0.5477121377377486
2025-08-28 08:00:00,113114.11,113351.51,112826.22,112909.18,1419.04336,0.6100033265702685,-0.10787853838120703,0.5477121377377486
2025-08-28 12:00:00,112909.18,113485.9,112391.56,112678.53,3088.9335,0.6199666327898934,-0.13131120897144255,0.5477121377377486
2025-08-28 16:00:00,112678.53,113186.56,111901.35,111901.36,1813.29699,0.5885869345919705,-0.145216519621986,0.5477121377377486
2025-08-28 20:00:00,111901.36,112575.98,111872.06,112566.9,1097.30715,0.5175099800723081,-0.150363827117581,0.5477121377377486
2025-08-29 00:00:00,112566.9,112638.64,111302.27,111704.23,2123.00621,0.33963951900009903,-0.13648117741080662,-0.3457639667035008
2025-08-29 04:00:00,111704.24,111850.56,109899.99,110019.38,4260.9718,0.17415700537423975,-0.11199201410181805,-0.3457639667035008
2025-08-29 08:00:00,110019.38,110270.3,109414.18,110098.81,2848.31026,0.006381415445097781,-0.0860769587077086,-0.3457639667035008
2025-08-29 12:00:00,110098.81,111517.07,108103.0,108386.23,7729.2804,-0.20843214760124365,-0.04486289552911413,-0.3457639667035008
2025-08-29 16:00:00,108386.23,108832.0,107934.24,108212.01,2605.64538,-0.37591900498792663,-0.004285345919304795,-0.3457639667035008
2025-08-29 20:00:00,108212.01,108549.99,107463.9,108377.4,3013.0964,-0.5193457953201521,0.04238630139447924,-0.3457639667035008
2025-08-30 00:00:00,108377.4,108436.21,107350.1,108436.2,3244.13736,-0.6209978689243038,0.08651344708372616,-0.3457639667035008
2025-08-30 04:00:00,108436.21,108697.28,108120.0,108524.26,3052.32523,-0.6771788008657534,0.1196821754601336,-0.3457639667035008
2025-08-30 08:00:00,108524.26,108777.43,108400.0,108680.01,1416.9539,-0.669621958054755,0.14020959493287877,-0.3457639667035008
2025-08-30 12:00:00,108680.01,108926.15,108190.52,108869.98,1540.53972,-0.6675357526780393,0.14540116689238003,-0.3457639667035008
2025-08-30 16:00:00,108869.98,108900.0,108625.46,108828.33,677.58629,-0.6745287000733876,0.139263893858516,-0.3457639667035008
2025-08-30 20:00:00,108828.32,108838.27,108468.77,108816.33,776.84909,-0.6900233786785129,0.12344121427530264,-0.3457639667035008
2025-08-31 00:00:00,108816.33,109480.02,108801.35,109223.84,1756.83146,-0.6741534640912399,0.10449184613402895,-0.3457639667035008
2025-08-31 04:00:00,109223.84,109231.41,108523.49,108708.26,1177.25929,-0.6645895780353199,0.08441783338948372,-0.3457639667035008
2025-08-31 08:00:00,108708.25,109100.0,108303.21,108389.76,1590.89462,-0.5370352929131312,0.06346673779962542,-0.3457639667035008
2025-08-31 12:00:00,108389.77,108858.43,108191.29,108818.69,2441.88905,-0.36153214868419437,0.03658504533145979,-0.3457639667035008
2025-08-31 16:00:00,108818.69,109237.51,108555.0,108930.0,1232.50315,-0.2235134636859234,0.010220745364932948,-0.3457639667035008
2025-08-31 20:00:00,108930.0,109230.0,108076.93,108246.35,1290.13839,-0.1455188277467553,-0.014036307345001858,-0.3457639667035008
2025-09-01 00:00:00,108246.36,108482.98,107393.0,107660.01,3206.34097,-0.10098847524721824,-0.03379074741766322,-0.3457639667035008
2025-09-01 04:00:00,107660.0,109432.99,107255.0,109432.99,2904.1728,-0.12532353072774596,-0.044079951482846644,-0.3457639667035008
2025-09-01 08:00:00,109432.99,109912.4,108186.41,108782.88,3111.29125,-0.2578121854102162,-0.028757858500957828,-0.3457639667035008
2025-09-01 12:00:00,108782.89,109520.0,108566.0,108784.33,2266.34513,-0.33425003908600165,-0.013298437798362706,-0.3457639667035008
2025-09-01 16:00:00,108784.33,109329.65,108391.3,109217.64,1553.15049,-0.4054723757256651,0.002114268698119981,-0.3457639667035008
2025-09-01 20:00:00,109217.65,109442.95,107459.49,109237.42,3012.30155,-0.47371423241295346,0.018542745134662364,-0.3457639667035008
2025-09-02 00:00:00,109237.43,110623.97,108883.8,110322.18,3166.02008,-0.5043953814843573,0.030635924399857517,-0.43090088032071056
2025-09-02 04:00:00,110322.19,110610.5,110000.0,110233.92,1952.71608,-0.5207139604407995,0.042667571975676055,-0.43090088032071056
2025-09-02 08:00:00,110233.91,110711.1,109563.87,109733.34,2462.01591,-0.4640005714284185,0.04412116739455291,-0.43090088032071056
2025-09-02 12:00:00,109733.33,111771.52,108393.39,110829.17,6768.89317,-0.3310483579507712,0.0357592580570541,-0.43090088032071056
2025-09-02 16:00:00,110829.16,111119.58,110200.0,110806.0,2585.23037,-0.2003049633880005,0.028056770724353308,-0.43090088032071056
2025-09-02 20:00:00,110806.01,111538.17,110716.77,111240.01,1575.41195,-0.03800358621655591,0.01411472019315102,-0.43090088032071056
2025-09-03 00:00:00,111240.01,111782.21,110892.14,111054.01,2263.61693,0.10754436431920743,-0.0006601110116458142,0.5278052750243878
2025-09-03 04:00:00,111054.0,111151.99,110528.71,111099.88,1539.69973,0.244915275599317,-0.016785433948544093,0.5278052750243878
2025-09-03 08:00:00,111099.87,111708.0,110889.29,111437.77,1514.83708,0.34746041964777163,-0.029225393104030495,0.5278052750243878
2025-09-03 12:00:00,111437.77,112500.0,111031.61,112222.74,3550.00487,0.41266144567673313,-0.03419782414067718,0.5278052750243878
2025-09-03 16:00:00,112222.73,112575.27,111686.24,112193.74,1957.30873,0.4229221088423481,-0.03271374426862833,0.5278052750243878
2025-09-03 20:00:00,112193.74,112250.0,111613.98,111705.71,948.2535,0.4916138912599515,-0.028086656888439365,0.5278052750243878
2025-09-04 00:00:00,111705.72,112180.0,111136.0,111148.97,1484.75903,0.6135450319471839,-0.031218797985546276,-0.34859769661808254
2025-09-04 04:00:00,111148.97,111318.84,110279.68,110463.36,2293.72804,0.7725714818745884,-0.0405791178313607,-0.34859769661808254
2025-09-04 08:00:00,110463.36,111154.93,110415.72,110810.0,1251.00126,0.9156161548144712,-0.05716428640890525,-0.34859769661808254
2025-09-04 12:00:00,110810.0,111123.99,109329.12,109510.31,3057.95062,0.9709678580906871,-0.06847712096634673,-0.34859769661808254
2025-09-04 16:00:00,109510.32,110218.39,109363.26,109799.99,2124.63495,1.0023477315365754,-0.07910105984318905,-0.34859769661808254
2025-09-04 20:00:00,109800.0,111765.31,109755.59,110730.87,1991.06146,0.9577506340761792,-0.07578929068252582,-0.34859769661808254
2025-09-05 00:00:00,110730.87,111482.09,110435.75,111311.77,1665.5758,0.8178938861902962,-0.062401896684786906,0.7188476720878467
2025-09-05 04:00:00,111311.78,112999.0,111144.51,112954.32,3481.17531,0.6150884416309799,-0.04378579082004186,0.7188476720878467
2025-09-05 08:00:00,112954.32,112985.0,112131.02,112354.0,1956.82884,0.40455883935174675,-0.015138163877823074,0.7188476720878467
2025-09-05 12:00:00,112354.0,113384.62,110286.91,110716.82,9805.88987,0.32061842388601974,0.0025598679659099843,0.7188476720878467
2025-09-05 16:00:00,110716.82,111627.51,110206.96,111614.54,2167.09419,0.38723456885333407,0.0029978306204785365,0.7188476720878467
2025-09-05 20:00:00,111614.54,111700.0,110375.6,110659.99,2510.84487,0.447911010258487,-0.002499274630105297,0.7188476720878467
2025-09-06 00:00:00,110660.0,111307.7,110552.56,111082.22,800.18218,0.575414872614235,-0.018969814243270516,0.7188476720878467
2025-09-06 04:00:00,111082.23,111082.23,110687.69,110825.6,687.98406,0.6753725573005069,-0.03734171414251461,0.7188476720878467
2025-09-06 08:00:00,110825.59,110968.0,110675.58,110781.02,621.90211,0.7691169237974358,-0.057096074963428334,0.7188476720878467
2025-09-06 12:00:00,110781.03,110999.83,110358.11,110384.15,886.00942,0.7987782100722204,-0.0764539022012154,0.7188476720878467
2025-09-06 16:00:00,110384.16,110402.0,109977.0,110038.41,1391.66059,0.7653844551175243,-0.09046517045888958,0.7188476720878467
2025-09-06 20:00:00,110038.42,110282.82,110034.44,110187.97,612.56061,0.6608895870753241,-0.0953253261332404,0.7188476720878467
2025-09-07 00:00:00,110187.98,110733.12,110180.0,110629.15,948.63792,0.4664956719057319,-0.08845451796761644,0.7188476720878467
2025-09-07 04:00:00,110629.15,110911.42,110463.1,110753.42,872.74711,0.2145743299147677,-0.06897882270241548,0.7188476720878467
2025-09-07 08:00:00,110753.41,111377.19,110720.01,111292.13,1214.41306,-0.048291783222162495,-0.04285393575198693,0.7188476720878467
2025-09-07 12:00:00,111292.12,111412.0,111042.6,111329.99,837.52385,-0.28860415347931295,-0.012424641192327945,0.7188476720878467
2025-09-07 16:00:00,111329.99,111371.35,110861.2,111259.99,940.48526,-0.46628982200525054,0.013381366221615343,0.7188476720878467
2025-09-07 20:00:00,111259.99,111600.0,111001.45,111137.34,867.49224,-0.5701648749441235,0.03162194426349274,0.7188476720878467
2025-09-08 00:00:00,111137.35,111372.0,110621.78,111052.11,1701.47085,-0.5944956516936362,0.04191081336591951,-0.48926480080949875
2025-09-08 04:00:00,111052.11,111609.04,110899.69,111280.39,1330.12513,-0.5164914287759803,0.04535084137650114,-0.48926480080949875
2025-09-08 08:00:00,111280.4,112186.98,111252.9,112052.43,2723.68786,-0.4999509932407242,0.038563244038478495,-0.48926480080949875
2025-09-08 12:00:00,112052.43,112924.37,111877.64,112631.75,3018.22348,-0.5226490900794665,0.0353805927273001,-0.48926480080949875
2025-09-08 16:00:00,112631.74,112670.06,111978.67,112097.31,1681.81458,-0.5796915985643636,0.0362116750939363,-0.48926480080949875
2025-09-08 20:00:00,112097.31,112512.71,111896.0,112065.23,1127.08021,-0.5836889394002911,0.039569010653660475,-0.48926480080949875
2025-09-09 00:00:00,112065.23,112104.41,111111.0,111708.0,2091.77038,-0.588157017588442,0.04425743540594829,-0.06936481166327346
2025-09-09 04:00:00,111708.01,113293.29,111624.12,112991.11,2906.5944,-0.5646603079419209,0.05015250443149122,-0.06936481166327346
2025-09-09 08:00:00,112991.11,113176.51,112403.91,112433.59,1848.92022,-0.5511018643539668,0.06118919127279987,-0.06936481166327346
2025-09-09 12:00:00,112433.59,112950.0,110766.66,110880.76,4662.13241,-0.49266281821515456,0.06609296760089645,-0.06936481166327346
2025-09-09 16:00:00,110880.76,111388.04,110788.0,111301.53,2121.49527,-0.38230116791989904,0.06284243516980653,-0.06936481166327346
2025-09-09 20:00:00,111301.53,111745.69,111090.07,111546.39,1748.3698,-0.29830554992365527,0.06192504964958462,-0.06936481166327346
2025-09-10 00:00:00,111546.38,111586.26,110917.45,111545.88,1667.04272,-0.24053160270432053,0.06135543456118106,0.07408631444996597
2025-09-10 04:00:00,111545.88,112602.35,111372.42,112553.65,2477.2586,-0.2042662390635597,0.05975496182493564,0.07408631444996597
2025-09-10 08:00:00,112553.65,112859.8,112097.2,112299.99,2579.59736,-0.23161165104034778,0.061661126148701534,0.07408631444996597
2025-09-10 12:00:00,112300.0,114313.13,112299.99,113853.99,6630.72074,-0.18586578025293293,0.060643171232417525,0.07408631444996597
2025-09-10 16:00:00,113853.99,114074.46,113155.03,113574.52,2628.46871,-0.22343796902811547,0.057983569698560056,0.07408631444996597
2025-09-10 20:00:00,113574.53,114025.78,113528.01,113960.0,1534.3301,-0.20825688110680843,0.04709877047410835,0.07408631444996597
2025-09-11 00:00:00,113960.0,114434.23,113669.82,114400.01,1596.62879,-0.14561768995325206,0.033651576638407815,0.11100232078213425
2025-09-11 04:00:00,114400.01,114459.65,113957.2,114083.58,1954.14285,-0.0623331380655179,0.014891443458241449,0.11100232078213425
2025-09-11 08:00:00,114083.58,114200.0,113776.0,113999.99,1512.60333,0.008578430435428901,-0.01276009563854108,0.11100232078213425
2025-09-11 12:00:00,113999.99,114715.02,113430.0,114180.31,5143.69337,0.09018964640157406,-0.03597926823557446,0.11100232078213425
2025-09-11 16:00:00,114180.32,114605.54,114102.0,114419.99,1437.71411,0.1499568062470942,-0.05425224379071908,0.11100232078213425
2025-09-11 20:00:00,114420.0,115488.09,114246.04,115482.69,2031.94874,0.1752362845304715,-0.06669680696367142,0.11100232078213425
2025-09-12 00:00:00,115482.69,116331.81,115045.45,115194.14,3703.00155,0.11240249742336789,-0.06937948324347062,-0.22676144490919067
2025-09-12 04:00:00,115194.14,115656.87,115086.7,115086.7,1630.41759,0.0627571206706989,-0.06768159793907139,-0.22676144490919067
2025-09-12 08:00:00,115086.7,115273.12,114888.01,114913.45,1958.78975,0.01602592253497741,-0.06094633145601483,-0.22676144490919067
2025-09-12 12:00:00,114913.45,115500.95,114740.99,115121.18,2042.13901,-0.07740613731854594,-0.05316767008687738,-0.22676144490919067
2025-09-12 16:00:00,115121.18,116665.63,115030.3,116632.51,3863.84437,-0.23485566188343301,-0.036973977855638857,-0.22676144490919067
2025-09-12 20:00:00,116632.51,116632.51,115752.68,116029.42,2125.91492,-0.45253435757567734,-0.00529277055687466,-0.22676144490919067
2025-09-13 00:00:00,116029.41,116298.78,115576.26,115957.0,2254.31226,-0.5714236929496828,0.024772714479745606,-0.22676144490919067
2025-09-13 04:00:00,115957.0,115957.01,115657.81,115778.71,1062.2047,-0.6425717424542863,0.050435215436895886,-0.22676144490919067
2025-09-13 08:00:00,115778.72,116166.71,115767.33,115974.11,1228.90503,-0.673801527633142,0.07088215408648835,-0.22676144490919067
2025-09-13 12:00:00,115974.11,116060.0,115603.98,115768.68,1373.33567,-0.6627223965149459,0.08794184152314055,-0.22676144490919067
2025-09-13 16:00:00,115768.68,115817.37,115127.27,115797.12,1589.96184,-0.5488835441853271,0.09824762716258739,-0.22676144490919067
2025-09-13 20:00:00,115797.12,115991.29,115797.11,115918.29,760.68444,-0.39607320055598727,0.09976106492463588,-0.22676144490919067
2025-09-14 00:00:00,115918.29,116109.0,115651.99,115679.98,879.64203,-0.24958951610381386,0.0943549467395921,-0.22676144490919067
2025-09-14 04:00:00,115679.99,115936.0,115449.59,115805.39,914.78349,-0.07788168402886525,0.08332609956254972,-0.22676144490919067
2025-09-14 08:00:00,115805.39,116165.19,115748.78,115794.91,840.40714,0.07865169371895583,0.06936500651098329,-0.22676144490919067
2025-09-14 12:00:00,115794.92,115878.49,115141.8,115224.01,2036.51269,0.22676502424299338,0.05385393474978062,-0.22676144490919067
2025-09-14 16:00:00,115224.01,115657.5,115193.9,115634.99,869.12927,0.31701039105807394,0.03265980026866348,-0.22676144490919067
2025-09-14 20:00:00,115634.99,116087.35,115135.0,115268.01,1167.12735,0.26855386748251114,0.022648556184396956,-0.22676144490919067
2025-09-15 00:00:00,115268.01,115594.9,114825.0,115445.45,1291.49944,0.2104700568877408,0.02142404119585023,0.4945614820355309
2025-09-15 04:00:00,115445.46,116757.99,115400.0,115806.62,2645.45158,0.06462400818765082,0.025383008152943837,0.4945614820355309
2025-09-15 08:00:00,115806.62,115806.62,114625.87,115070.0,3497.27876,-0.05720257213689586,0.04026621163071761,0.4945614820355309
2025-09-15 12:00:00,115070.01,115099.0,114384.0,114842.9,2995.41636,-0.08079593162363101,0.045079344601330784,0.4945614820355309
2025-09-15 16:00:00,114842.9,115570.0,114600.0,115307.78,1872.69025,-0.08051951870170594,0.04476558040885721,0.4945614820355309
2025-09-15 20:00:00,115307.78,115605.07,115200.07,115349.71,910.1751,-0.10894808551583433,0.04672154137748062,0.4945614820355309
2025-09-16 00:00:00,115349.71,115520.0,114945.01,115307.25,864.47636,-0.12272860415337429,0.04657865657058788,-0.05511248091290819
