时间,信号类型,量能比率,价格vsEMA%,张力,DXY燃料,Delta_Vol,Delta_EMA_Abs,V8_Score,Singularity_Score,V7.0.5通过,Hybrid_Action,Position_Size,Decision_Reason,黄金信号
2025-10-28 00:00:00,BEARISH_SINGULARITY,0.9648749571734409,0.5663452714793538,0.669404739,0.019526129,-0.03862634010295384,0.23614711721294135,0.26989935695803513,0.2587456978928314,True,ACTION_NORMAL,标准仓,V7.0.5趋势跟随,继续持空
2025-10-28 04:00:00,BEARISH_SINGULARITY,0.9589838377304196,0.7356022321412874,0.5816143088874332,0.019526129,-0.006105578136548396,0.16925696066193363,0.21615633891028516,0.25772056664031,True,ACTION_NORMAL,标准仓,V7.0.5趋势跟随,继续持空
2025-10-28 08:00:00,BEARISH_SINGULARITY,0.5366878896049646,0.8000486199417691,0.4149662677437958,0.019526129,-0.44035773233142517,0.06444638780048173,0.3679962185797579,0.20268253398326705,True,ACTION_NORMAL,标准仓,V7.0.5趋势跟随,继续持空
2025-10-28 20:00:00,OSCILLATION,1.2253731283745704,-0.539715923,-0.200967708,0.019526129,1.283213674294981,1.339764542941769,0.9633830837832761,0.17976190159163802,False,ACTION_V8_SNIPER,重仓,V8突变检测(做空),继续持空
2025-10-29 00:00:00,OSCILLATION,0.7824450007836176,-0.787836283,-0.345958433,-0.048890489,-0.36146388176349753,0.24812035999999993,0.4452645091625808,0.20991641275224115,False,HOLD,空仓,观望,空平/反多
2025-10-29 04:00:00,BULLISH_SINGULARITY,0.7468266972334671,0.1283131116713864,-0.45295841,-0.048890489,-0.0455217983557679,0.9161493946713863,0.5849646693136162,0.16298953744936978,True,ACTION_V8_SNIPER,重仓,V8突变检测(做多),继续持空
2025-10-29 08:00:00,BULLISH_SINGULARITY,0.710457317,-0.239340176,-0.560605269,-0.048890489,-0.04869855398607627,0.3676532876713864,0.30777341849400564,0.19319699033333335,True,ACTION_NORMAL,标准仓,V7.0.5趋势跟随,继续持空
2025-10-29 12:00:00,BULLISH_SINGULARITY,1.5502943326842384,-1.513517551,-0.63304222,-0.048890489,1.1821076306604332,1.274177375,1.0,0.38773829690000006,False,ACTION_V8_SNIPER,重仓,V8突变检测(做空),继续持空
2025-10-29 16:00:00,BULLISH_SINGULARITY,2.412526157684436,-2.068873175,-0.657612524,-0.048890489,0.5561729839438273,0.5553556239999997,0.7776778119999999,0.44818792009999997,False,ACTION_V8_SNIPER,重仓,V8突变检测(做空),空平/反多
2025-10-29 20:00:00,BULLISH_SINGULARITY,0.8362479646610524,-2.37323599,-0.660711411,-0.048890489,-0.6533724776424017,0.3043628150000002,0.5636811361214737,0.43499384331073687,True,ACTION_V8_SNIPER,重仓,V8突变检测(做空),继续持空
2025-10-30 00:00:00,BULLISH_SINGULARITY,0.7284757617128346,-1.563568413,-0.679121582,-0.696117013,-0.12887589268082708,0.8096675769999999,0.5792894256702075,0.4799696110808556,True,ACTION_V8_SNIPER,重仓,V8突变检测(做多),继续持空
2025-10-30 04:00:00,BULLISH_SINGULARITY,1.9653716394073664,-0.920791361,-0.719427254,-0.696117013,1.697923174253966,0.642777052,0.821388526,0.47518798949999996,False,ACTION_V8_SNIPER,重仓,V8突变检测(做多),空平/反多
2025-10-30 08:00:00,BULLISH_SINGULARITY,0.8911687385598726,-2.165708623,-0.791548191,-0.696117013,-0.5465647714197231,1.244917262,0.9188224984746497,0.5735151523373249,True,ACTION_V8_SNIPER,重仓,V8突变检测(做空),空平/反多
2025-10-30 12:00:00,BULLISH_SINGULARITY,1.9323720528443569,-3.59113959,-0.880062235,-0.696117013,1.168357090226333,1.425430967,1.0,0.7152358496,False,ACTION_V8_SNIPER,重仓(警惕反转),V8突变检测(做空) + 低位赶底,继续持多
2025-10-30 16:00:00,BULLISH_SINGULARITY,1.2770385558593946,-4.219461462,-0.964418354,-0.696117013,-0.339134224188527,0.6283218719999999,0.6879132779610354,0.7172429771239597,False,ACTION_V8_SNIPER,重仓(警惕反转),V8突变检测(做空) + 低位赶底,继续持多
2025-10-30 20:00:00,BULLISH_SINGULARITY,0.9489162882590424,-2.370344978,-1.048246179,-0.696117013,-0.25693998516711924,1.849116484,0.7806861628681439,0.6491682220839361,True,ACTION_V8_SNIPER,重仓(警惕反转),V8突变检测(做多) + 高位赶顶,继续持多
2025-10-31 00:00:00,BULLISH_SINGULARITY,1.2098961013741778,-1.408720248,-1.191675565,0.5210861421828454,0.27502933224378495,0.9616247299999998,0.8071494445294946,0.564084106328181,False,ACTION_V8_SNIPER,重仓,V8突变检测(做多),继续持多
2025-10-31 04:00:00,BULLISH_SINGULARITY,1.022805026137814,-1.094968455,-1.331425678,0.5210861421828454,-0.15463400123685753,0.313751793,0.3860303007271564,0.5481862112790901,False,HOLD,空仓,观望,继续持多
2025-10-31 08:00:00,BULLISH_SINGULARITY,0.6909683603076989,-0.200683466,-1.459125621,0.5210861421828454,-0.3244378521321453,0.8942849890000001,0.7339343204869804,0.4621752565904157,True,ACTION_V8_SNIPER,重仓,V8突变检测(做多),继续持多
2025-10-31 12:00:00,BULLISH_SINGULARITY,1.640211460790405,-0.355651797,-1.560663675,0.5210861421828454,1.3737866377267889,0.154968331,0.5774841655,0.5519151431365692,False,ACTION_V8_SNIPER,重仓,V8突变检测(做空),继续持多
2025-10-31 16:00:00,BULLISH_SINGULARITY,1.0015252159046524,-0.628254206,-1.598445727,0.5210861421828454,-0.38939262415467746,0.27260240900000005,0.5034734744467602,0.553500142163546,False,HOLD,空仓,观望,继续持多
2025-10-31 20:00:00,BULLISH_SINGULARITY,0.3565324683151745,-0.7497379,-1.543703869,0.5210861421828454,-0.6440104925434875,0.12148369399999992,0.40827950944202324,0.5117006234575807,True,ACTION_NORMAL,标准仓,V7.0.5趋势跟随,继续持多
2025-11-01 00:00:00,BULLISH_SINGULARITY,0.363758529,-0.171765482,-1.439026495,0.5210861421828454,0.020267609059485922,0.577972418,0.34964791163569153,0.4334496442365691,True,ACTION_NORMAL,标准仓,V7.0.5趋势跟随,继续持多
2025-11-01 04:00:00,BULLISH_SINGULARITY,0.3578896858238109,-0.282475072,-1.297261661,0.5210861421828454,-0.016133898474691367,0.11070959,0.11275375886132294,0.4157763802248232,True,ACTION_NORMAL,标准仓,V7.0.5趋势跟随,继续持多
2025-11-01 08:00:00,BULLISH_SINGULARITY,0.3211719998604731,-0.201362365,-1.086120408,0.5210861421828454,-0.10259498224660744,0.081112707,0.14493627616269422,0.36298901319393395,True,ACTION_NORMAL,标准仓,V7.0.5趋势跟随,继续持多
2025-11-01 12:00:00,BULLISH_SINGULARITY,0.4379618913606324,-0.040307076,-0.862048363,0.5210861421828454,0.3636365920780652,0.161055289,0.3571045185949234,0.30985506806061125,True,ACTION_NORMAL,标准仓,V7.0.5趋势跟随,继续持多
2025-11-01 16:00:00,BULLISH_SINGULARITY,0.361501137,-0.045210208,-0.634561681,0.5210861421828454,-0.1745831221138647,0.0049031320000000045,0.1554015908683188,0.2597506612365691,True,ACTION_NORMAL,标准仓,V7.0.5趋势跟随,多平/反空
2025-11-01 20:00:00,BULLISH_SINGULARITY,0.2674020709561994,-0.206479546,-0.443711863,0.5210861421828454,-0.260300885426539,0.161269338,0.27246880971674997,0.2314343603669824,True,ACTION_NORMAL,标准仓,V7.0.5趋势跟随,继续持空
2025-11-02 04:00:00,OSCILLATION,1.4722048956392404,0.4883027248230938,-0.209185992,0.5210861421828454,4.505585242383512,0.6947822708230937,0.843685121496779,0.2930316923614945,False,ACTION_V8_SNIPER,重仓,V8突变检测(做多),继续持空
2025-11-02 08:00:00,OSCILLATION,0.8059788294682005,0.6884511946759001,-0.17033268,0.5210861421828454,-0.45253623876978105,0.20014846985280632,0.4790598221173652,0.26086080586870586,False,HOLD,空仓,观望,继续持空
2025-11-02 12:00:00,OSCILLATION,0.6102727114417454,-0.261585295,-0.147282376,0.5210861421828454,-0.24281793872375723,0.9500364896759002,0.7020787029311037,0.20051708056601877,False,ACTION_V8_SNIPER,重仓,V8突变检测(做空),继续持空
2025-11-02 16:00:00,OSCILLATION,0.4425096180672989,-0.184785837,-0.099003847,0.5210861421828454,-0.27489856621331277,0.07679945799999999,0.26234015113696085,0.17199722274105567,False,HOLD,空仓,观望,继续持空
2025-11-02 20:00:00,OSCILLATION,0.6254367641824289,0.1277361339260979,-0.098419233,0.5210861421828454,0.4133856952399837,0.3125219709260979,0.4876839711646963,0.17837047270800746,False,HOLD,空仓,观望,继续持空
2025-11-03 00:00:00,OSCILLATION,1.6474624674368918,-2.022157917,-0.056461204,0.029475883,1.6340991796196298,2.1498940509260978,1.0,0.3194032091,False,ACTION_V8_SNIPER,重仓,V8突变检测(做空),空平/反多
2025-11-03 04:00:00,OSCILLATION,1.5823163317323476,-2.220107559,0.083455415,0.029475883,-0.03954332010118446,0.1979496420000002,0.3227008130607108,0.3445970155,False,HOLD,空仓,观望,继续持多
2025-11-03 08:00:00,OSCILLATION,1.4421609088513918,-1.749127052,0.1861458556735533,0.029475883,-0.08857610837367218,0.47098050700000016,0.48092403970438896,0.31418111352480343,False,HOLD,空仓,观望,继续持多
2025-11-04 08:00:00,OSCILLATION,1.655675133963417,-3.121502703,-0.056696158,-0.241015799,0.14805159660171244,1.372375651,0.7888309579610275,0.45954239139999997,False,ACTION_V8_SNIPER,重仓,V8突变检测(做空),继续持多
2025-11-04 12:00:00,OSCILLATION,2.1079967312178853,-4.004088914,-0.170787088,-0.241015799,0.2731946551445053,0.8825862110000005,0.8052098985867033,0.48236057740000005,False,ACTION_V8_SNIPER,重仓,V8突变检测(做空),继续持多
2025-11-04 16:00:00,OSCILLATION,3.251423858238802,-5.89306864,-0.261220038,-0.241015799,0.5424235768906089,1.8889797259999996,1.0,0.5004471674,False,ACTION_V8_SNIPER,重仓,V8突变检测(做空),继续持多
2025-11-04 20:00:00,OSCILLATION,2.615300462547725,-4.545081004,-0.299093913,-0.241015799,-0.19564456171384742,1.347987636,0.8173867370283086,0.5080219424,False,ACTION_V8_SNIPER,重仓,V8突变检测(做多),继续持多
2025-11-05 00:00:00,BULLISH_SINGULARITY,2.134093529916885,-3.587278611,-0.374925616,0.2803366026196298,-0.1839968063027323,0.9578023930000001,0.7892992802816394,0.5310524437239259,False,ACTION_V8_SNIPER,重仓,V8突变检测(做多),继续持多
2025-11-05 04:00:00,BULLISH_SINGULARITY,0.8713904498771712,-3.3745741,-0.46292152,0.2803366026196298,-0.5916812278086478,0.2127045110000001,0.5225376488169562,0.506744321182404,True,ACTION_NORMAL,标准仓,V7.0.5趋势跟随,黄金/空平反多
2025-11-05 08:00:00,BULLISH_SINGULARITY,0.6521208305330114,-2.996099418,-0.52637952,0.2803366026196298,-0.25163188255628394,0.3784746819999998,0.42716591460483844,0.50442788835946,True,ACTION_NORMAL,标准仓,V7.0.5趋势跟随,继续持多
2025-11-05 12:00:00,BULLISH_SINGULARITY,1.136897806313319,-1.287133095,-0.562987084,0.2803366026196298,0.743385202684102,1.708966323,0.9515863741751093,0.3731712339114806,False,ACTION_V8_SNIPER,重仓,V8突变检测(做多),继续持多
2025-11-05 16:00:00,BULLISH_SINGULARITY,0.9577618031042772,-0.924544448,-0.591028325,0.2803366026196298,-0.15756561602483518,0.36258864699999993,0.40353526686213803,0.3305782171975445,False,HOLD,空仓,观望,继续持多
2025-11-05 20:00:00,BULLISH_SINGULARITY,0.4646376668442248,-0.94337607,-0.577140782,0.2803366026196298,-0.514871374763275,0.018831621999999992,0.3713674999125633,0.29680892838020756,True,ACTION_NORMAL,标准仓,V7.0.5趋势跟随,多平/反空
2025-11-06 00:00:00,BULLISH_SINGULARITY,0.6393836247605954,-1.069660455,-0.524048888,0.1420314172730564,0.37609081309147546,0.12628438499999994,0.3740478303229646,0.282807681538651,True,ACTION_NORMAL,标准仓,V7.0.5趋势跟随,继续持空
2025-11-06 04:00:00,BULLISH_SINGULARITY,0.496188328,-1.35886012,-0.432940134,0.1420314172730564,-0.22395834240235984,0.28919966499999994,0.3451332816747492,0.28395954412127794,True,ACTION_NORMAL,标准仓,V7.0.5趋势跟随,继续持空
2025-11-06 16:00:00,OSCILLATION,0.9785321227566908,-2.482188386,-0.044466775,0.1420314172730564,0.9720982287126487,1.123328266,0.9304709497008922,0.3507539519050573,False,ACTION_V8_SNIPER,重仓,V8突变检测(做空),继续持空
2025-11-06 20:00:00,OSCILLATION,0.6040475822069921,-2.288508398,0.1159852714640563,0.1420314172730564,-0.3827003036902992,0.19367998799999997,0.40699985384177845,0.320724016361222,False,HOLD,空仓,观望,空平/反多
2025-11-07 00:00:00,OSCILLATION,0.6748723877459898,-1.575727057,0.2773770309121019,0.1186002827979388,0.11725037501222516,0.7127813409999999,0.5167238805401337,0.28175966095840743,False,HOLD,空仓,观望,继续持多
2025-11-07 04:00:00,BEARISH_SINGULARITY,0.5228239330819034,-1.345681091,0.411682425,0.1186002827979388,-0.22529956392483896,0.23004596599999982,0.3199125790991571,0.27547957953171465,True,ACTION_NORMAL,标准仓,V7.0.5趋势跟随,空平/反多
2025-11-07 08:00:00,BEARISH_SINGULARITY,1.1031211520720758,-2.623088764,0.4388277035695657,0.1186002827979388,1.1099285672893353,1.2774076729999997,0.9470828202762769,0.44733588381163925,True,ACTION_V8_SNIPER,重仓,V8突变检测(做空),继续持多
2025-11-07 12:00:00,BEARISH_SINGULARITY,1.4355931402027775,-2.038902417,0.4458438251622449,0.1186002827979388,0.30139208871681444,0.5841863469999997,0.6643408454237922,0.41248527263888857,True,ACTION_V8_SNIPER,重仓,V8突变检测(做多),继续持多
2025-11-07 16:00:00,BEARISH_SINGULARITY,1.1227131983826366,0.4388774767772667,0.4455518677571425,0.1186002827979388,-0.21794471780211114,2.477779893777267,0.7804619237989516,0.23156572434758538,True,ACTION_V8_SNIPER,重仓,V8突变检测(做多),继续持多
2025-11-07 20:00:00,BEARISH_SINGULARITY,0.5048012502792113,0.347585031,0.3937295623254374,0.1186002827979388,-0.5503738167446324,0.0912924457772667,0.4129530562591949,0.17087788880995597,True,ACTION_NORMAL,标准仓,V7.0.5趋势跟随,继续持多
2025-11-08 00:00:00,BEARISH_SINGULARITY,0.4520034792430314,-0.341335675,0.3657145939320628,0.1186002827979388,-0.1045912049682461,0.688920706,0.46748220654668515,0.16113010812886908,True,ACTION_NORMAL,标准仓,V7.0.5趋势跟随,继续持多
2025-11-08 04:00:00,BEARISH_SINGULARITY,0.4249808848278083,-0.519868763,0.3951509257831169,0.1186002827979388,-0.05978404073454861,0.17853308799999995,0.18180108641777024,0.18306917700473171,True,ACTION_NORMAL,标准仓,V7.0.5趋势跟随,继续持多
2025-11-08 08:00:00,BEARISH_SINGULARITY,0.4229561428328855,-0.907266086,0.4427776162982345,0.1186002827979388,-0.004764313095501183,0.38739732300000007,0.2529514017350188,0.23119926460809367,True,ACTION_NORMAL,标准仓,V7.0.5趋势跟随,继续持多
2025-11-08 12:00:00,BEARISH_SINGULARITY,0.7180056095202474,-0.950011012,0.5261842408787128,0.1186002827979388,0.6975887965857942,0.042744926000000016,0.41710654426936633,0.2718250465700135,True,ACTION_NORMAL,标准仓,V7.0.5趋势跟随,继续持多
2025-11-08 16:00:00,BEARISH_SINGULARITY,0.5056640581704214,-0.614812946,0.6324270031995074,0.1186002827979388,-0.2957380117011998,0.335198066,0.41246371444344276,0.24539768901085068,True,ACTION_NORMAL,标准仓,V7.0.5趋势跟随,继续持多
2025-11-08 20:00:00,BEARISH_SINGULARITY,0.2358989710044194,-0.271305765,0.7264162565498344,0.1186002827979388,-0.5334867740888249,0.34350718100000005,0.5032067866339226,0.21186048243651595,True,ACTION_NORMAL,标准仓,V7.0.5趋势跟随,继续持多
2025-11-09 00:00:00,BEARISH_SINGULARITY,0.5741873713393693,-0.820200527,0.7930335290379741,0.1186002827979388,1.4340393215560585,0.548894762,0.6510056971785825,0.3026259731564739,True,ACTION_V8_SNIPER,重仓,V8突变检测(做空),继续持多
2025-11-09 04:00:00,BEARISH_SINGULARITY,0.2996789214006263,-0.492952094,0.8643025877823345,0.1186002827979388,-0.4780816570354292,0.327248433,0.4904304002413411,0.2658543782760964,True,ACTION_NORMAL,标准仓,V7.0.5趋势跟随,继续持多
2025-11-09 08:00:00,BEARISH_SINGULARITY,0.5101730691411793,-0.185676576,0.8994173528967889,0.1186002827979388,0.7023989099959205,0.30727551799999997,0.5216608348854905,0.25618272268169084,True,ACTION_NORMAL,标准仓,V7.0.5趋势跟随,继续持多
2025-11-09 12:00:00,BEARISH_SINGULARITY,1.2793195830384492,1.1756061086734748,0.9087435088106128,0.1186002827979388,1.5076188070688326,1.361282684673475,0.9705759444051266,0.40831734139162107,True,ACTION_V8_SNIPER,重仓,V8突变检测(做多),多平/反空
2025-11-09 16:00:00,BEARISH_SINGULARITY,0.7690908382758446,1.980004253006295,0.8878585245682347,0.1186002827979388,-0.39882821425338094,0.8043981443328201,0.7440414458218846,0.4505649093255871,True,ACTION_V8_SNIPER,重仓,V8突变检测(做多),继续持空
2025-11-09 20:00:00,BEARISH_SINGULARITY,1.0617095575204112,1.7156012955949076,0.8660894168404274,0.1186002827979388,0.38047354705272807,0.2644029574113873,0.5020468812733853,0.4392787066551914,True,ACTION_NORMAL,标准仓,V7.0.5趋势跟随,继续持空
2025-11-10 00:00:00,BEARISH_SINGULARITY,1.8325127151913247,2.6913804356280955,0.8802745154671436,-0.167744966,0.7260019015662812,0.9757791400331879,0.9878895700165939,0.5787419398562382,True,ACTION_V8_SNIPER,重仓,V8突变检测(做多),继续持空
2025-11-10 04:00:00,BEARISH_SINGULARITY,0.7671736984164703,2.806596544315936,0.8985705989898339,-0.167744966,-0.5813542290557188,0.11521610868784071,0.4598978807994497,0.545067680657325,True,ACTION_NORMAL,标准仓,V7.0.5趋势跟随,继续持空
2025-11-10 08:00:00,BEARISH_SINGULARITY,0.6893652031060056,2.2848320238277453,0.9787793000660576,-0.167744966,-0.10142226652330484,0.5217645204881909,0.4136509805722124,0.5037457358030532,True,ACTION_NORMAL,标准仓,V7.0.5趋势跟随,继续持空
2025-11-10 12:00:00,BEARISH_SINGULARITY,1.610948873066641,1.110212082270009,1.1014518018927857,-0.167744966,1.3368584109095525,1.1746199415577363,1.0,0.464860561805558,True,ACTION_V8_SNIPER,重仓,V8突变检测(做空),继续持空
2025-11-10 16:00:00,BEARISH_SINGULARITY,0.8206073555022515,1.6441162334626762,1.2562166749855217,-0.167744966,-0.4906062077934704,0.5339041511926672,0.6707301143393828,0.5039111085768554,True,ACTION_V8_SNIPER,重仓,V8突变检测(做多),继续持空
2025-11-10 20:00:00,BEARISH_SINGULARITY,0.8701676886267541,1.652507283,1.3461346356126682,-0.167744966,0.0603946976494858,0.008391049537323836,0.15645470184192062,0.5260378278643172,True,ACTION_NORMAL,标准仓,V7.0.5趋势跟随,继续持空
2025-11-11 00:00:00,BEARISH_SINGULARITY,1.6641939269156418,1.8773609844497448,1.371925571487396,-0.167744966,0.9124979571948618,0.2248537014497447,0.6124268507248724,0.5956702059424537,True,ACTION_V8_SNIPER,重仓,V8突变检测(做多),继续持空
2025-11-11 04:00:00,BEARISH_SINGULARITY,1.1116501905944831,0.2507826718053397,1.3215935923262927,-0.167744966,-0.332018839502211,1.626578312644405,0.8474313291139244,0.39705599155209137,True,ACTION_V8_SNIPER,重仓,V8突变检测(做空),继续持空
2025-11-11 08:00:00,BEARISH_SINGULARITY,0.6110541370051449,0.6833846708458835,1.266637869,-0.167744966,-0.4503179667712123,0.4326019990405438,0.5679656645170186,0.395951976551598,True,ACTION_V8_SNIPER,重仓,V8突变检测(做多),继续持空
2025-11-11 12:00:00,BEARISH_SINGULARITY,2.687223482891502,-0.988083026,1.1237556387869123,-0.167744966,3.3976847879010044,1.6714676968458835,1.0,0.45710842355738246,True,ACTION_V8_SNIPER,重仓,V8突变检测(做空),继续持空
2025-11-11 16:00:00,BEARISH_SINGULARITY,0.7653258608764207,-1.180845428,0.9854208583202558,-0.167744966,-0.7151982833772664,0.19276240200000005,0.49842464911685613,0.39973943172247917,True,ACTION_NORMAL,标准仓,V7.0.5趋势跟随,继续持空
2025-11-11 20:00:00,BEARISH_SINGULARITY,0.8274818654927114,-1.128156079,0.8191221574719922,-0.167744966,0.08121508470275927,0.052689348999999996,0.18540464072068377,0.36535449029391254,True,ACTION_NORMAL,标准仓,V7.0.5趋势跟随,继续持空
2025-11-12 00:00:00,BEARISH_SINGULARITY,0.799836422,-0.803514336,0.6360261941268754,0.1290679804804851,-0.03340912308241378,0.32464174300000004,0.28901120161611493,0.28669269665480546,True,ACTION_NORMAL,标准仓,V7.0.5趋势跟随,继续持空
2025-11-12 04:00:00,BEARISH_SINGULARITY,0.6364297277180043,-0.899276142,0.4331973756468078,0.1290679804804851,-0.20430014161320065,0.09576180599999995,0.2553182849969876,0.24480933393999219,True,ACTION_NORMAL,标准仓,V7.0.5趋势跟随,继续持空
2025-11-12 08:00:00,OSCILLATION,1.0206119680418837,0.8448838705125343,0.2566884900197162,0.1290679804804851,0.6036522550595039,1.7441600125125343,0.9360815957389179,0.22968047902075261,False,ACTION_V8_SNIPER,重仓,V8突变检测(做多),继续持空
2025-11-13 12:00:00,OSCILLATION,1.6601936900748446,-1.718257243,-0.110383897,0.019352282,0.6266649246334469,2.5631411135125344,1.0,0.2977729601,False,ACTION_V8_SNIPER,重仓,V8突变检测(做空),空平/反多
2025-11-13 16:00:00,OSCILLATION,3.003822293829009,-3.939460661,-0.099402154,0.019352282,0.8093203894140757,2.221203418,1.0,0.4237508872,False,ACTION_V8_SNIPER,重仓,V8突变检测(做空),继续持多
2025-11-13 20:00:00,OSCILLATION,1.3821507645666644,-2.682399098,-0.040948084,0.019352282,-0.5398693300179153,1.2570615630000002,0.9842867686088886,0.37244336730444433,False,ACTION_V8_SNIPER,重仓,V8突变检测(做多),继续持多
2025-11-14 00:00:00,OSCILLATION,1.3070954498678244,-2.924003352,-0.067313222,-0.377219835,-0.054303276185917036,0.2416042540000003,0.3276634860272603,0.468446643257855,False,HOLD,空仓,观望,继续持多
2025-11-14 20:00:00,BULLISH_SINGULARITY,0.9443282652090031,-5.129130516,-0.362882739,-0.377219835,-0.27753687360437596,2.205127164,0.792432559523826,0.5109757324806002,True,ACTION_V8_SNIPER,重仓,V8突变检测(做空),黄金/空平反多
2025-11-15 00:00:00,BULLISH_SINGULARITY,0.7881659511245503,-2.995741552,-0.397165529,-0.377219835,-0.16536867510779235,2.133388964,0.7043099985479488,0.5069956247416367,True,ACTION_V8_SNIPER,重仓,V8突变检测(做多),继续持多
2025-11-15 04:00:00,BULLISH_SINGULARITY,0.4589262660143857,-2.79441769,-0.489271576,-0.377219835,-0.4177288864615472,0.2013238620000002,0.4124894316788465,0.483335135600959,True,ACTION_NORMAL,标准仓,V7.0.5趋势跟随,继续持多
2025-11-15 08:00:00,BULLISH_SINGULARITY,0.4227347070105922,-3.120035526,-0.535895638,-0.377219835,-0.07886138075753335,0.32561783600000016,0.2664903740559324,0.5108054084007061,True,ACTION_NORMAL,标准仓,V7.0.5趋势跟随,继续持多
2025-11-15 12:00:00,BULLISH_SINGULARITY,0.360175864,-2.312708267,-0.52686072,-0.377219835,-0.1479860583319095,0.807327259,0.5404787130324791,0.43609866196666663,True,ACTION_NORMAL,标准仓,V7.0.5趋势跟随,继续持多
2025-11-15 16:00:00,BULLISH_SINGULARITY,0.3460650137606526,-2.325829394,-0.508456686,-0.377219835,-0.039177667494531054,0.013121126999999788,0.0762091658314722,0.4327892445173768,True,ACTION_NORMAL,标准仓,V7.0.5趋势跟随,继续持多
2025-11-15 20:00:00,BULLISH_SINGULARITY,0.3765569296285521,-2.493534827,-0.490002689,-0.377219835,0.08811036844362574,0.16770543300000007,0.18692652818331576,0.4479017828085701,True,ACTION_NORMAL,标准仓,V7.0.5趋势跟随,继续持多
2025-11-16 00:00:00,OSCILLATION,0.3700487504918867,-2.049339059,-0.499226661,-0.377219835,-0.01728338698503114,0.44419576800000016,0.281807749589937,0.4048931217994591,False,HOLD,空仓,观望,继续持多
2025-11-16 04:00:00,LOW_OSCILLATION,0.2514089853337512,-1.602561728,-0.535688119,-0.377219835,-0.32060577153803044,0.44677733099999983,0.4492733264673183,0.3595983626222501,True,ACTION_NORMAL,标准仓,V7.0.5趋势跟随,多平/反空
2025-11-16 08:00:00,LOW_OSCILLATION,0.5131124979554361,-1.891750067,-0.571376026,-0.377219835,1.0409473323885678,0.28918833900000007,0.5130091692273915,0.41310167876369575,True,ACTION_NORMAL,标准仓,V7.0.5趋势跟随,继续持空
2025-11-16 12:00:00,LOW_OSCILLATION,0.5144444084564758,-2.697275029,-0.56834558,-0.377219835,0.002595747533624337,0.805524962,0.47291251731437134,0.49313687979709836,True,ACTION_NORMAL,标准仓,V7.0.5趋势跟随,空平/反多
2025-11-16 16:00:00,LOW_OSCILLATION,1.724554899295272,-2.964816173,-0.556632024,-0.377219835,2.3522667774144477,0.26754114399999995,0.633770572,0.5832519891,True,ACTION_V8_SNIPER,重仓,V8突变检测(做空),继续持多
2025-11-16 20:00:00,LOW_OSCILLATION,1.2430054621729203,-2.46337261,-0.566417149,-0.377219835,-0.2792311438268122,0.501443563,0.5839945294191433,0.517931688611528,True,ACTION_V8_SNIPER,重仓,V8突变检测(做多),继续持多
2025-11-17 00:00:00,LOW_OSCILLATION,0.8559347347418327,-1.073463125,-0.612408414,0.030973045,-0.31139905592566125,1.389909485,0.8009640648543078,0.2930849199494555,True,ACTION_V8_SNIPER,重仓,V8突变检测(做多),继续持多
2025-11-17 04:00:00,BULLISH_SINGULARITY,0.8147971061565912,-0.824794752,-0.716510174,0.030973045,-0.04806164175315242,0.248668373,0.2618107857061036,0.2862959260771061,True,ACTION_NORMAL,标准仓,V7.0.5趋势跟随,继续持多
2025-11-17 08:00:00,BULLISH_SINGULARITY,0.743920035,-0.829883213,-0.812055724,0.030973045,-0.0869873869470637,0.005088461000000044,0.15392600066823825,0.30118874410000007,True,ACTION_NORMAL,标准仓,V7.0.5趋势跟随,继续持多
2025-11-17 12:00:00,BULLISH_SINGULARITY,1.8211390192998689,-2.263812929,-0.872424971,0.030973045,1.4480306129944045,1.4339297160000002,1.0,0.5070608961,False,ACTION_V8_SNIPER,重仓,V8突变检测(做空),继续持多
2025-11-17 16:00:00,BULLISH_SINGULARITY,2.457005983877765,-4.213281138,-0.857000818,0.030973045,0.34915893725804265,1.949468209,0.9094953623548256,0.5775947726,False,ACTION_V8_SNIPER,重仓,V8突变检测(做空),继续持多
2025-11-17 20:00:00,BULLISH_SINGULARITY,1.8098777077763484,-3.316675493,-0.788102008,0.030973045,-0.2633808303063584,0.8966056450000002,0.8063313206838152,0.5638150106,False,ACTION_V8_SNIPER,重仓,V8突变检测(做多),继续持多
2025-11-18 00:00:00,BULLISH_SINGULARITY,2.2647967487065075,-4.322256938,-0.753335949,0.048707211,0.2513534693396946,1.0055814449999998,0.8508120816038167,0.560408632,False,ACTION_V8_SNIPER,重仓,V8突变检测(做空),继续持多
2025-11-18 04:00:00,BULLISH_SINGULARITY,1.844453981386705,-4.2445469,-0.706831415,0.048707211,-0.18559845052756843,0.0777100380000002,0.3502140893165412,0.5511077252000001,False,HOLD,空仓,观望,继续持多
2025-11-18 08:00:00,BULLISH_SINGULARITY,1.1636983634023337,-2.886397883,-0.691663549,0.048707211,-0.36908246280699436,1.3581490169999997,0.8766092594711745,0.5142938311934889,False,ACTION_V8_SNIPER,重仓,V8突变检测(做多),继续持多
2025-11-18 12:00:00,BULLISH_SINGULARITY,1.366898773704175,-1.276511666,-0.733604823,0.048707211,0.17461604887690926,1.609886217,0.7870227991533689,0.3752401583136117,False,ACTION_V8_SNIPER,重仓,V8突变检测(做多),继续持多
