信号类型,方向,最优平仓盈亏%,信号前张力,信号前加速度,信号前量能比率,信号时张力,信号时加速度,信号时量能比率,最优开仓周期,开仓时张力,开仓时加速度,开仓时量能比率,价格优势%,最优平仓周期,平仓时张力,平仓时加速度,平仓时量能比率
BEARISH_SINGULARITY,short,1.1728995578016446,0.6246701319197164,-0.03585687369644805,0.7903698339502291,0.9059228787005932,-0.0523018742665059,0.9153657794991216,1,0.9870372456691516,-0.0662296119138201,0.5195106195374984,0.3138054102283322,1,0.9595783107924732,-0.0707098421747679,1.2658511858862884
BEARISH_SINGULARITY,short,1.1728995578016446,0.7197323927222697,-0.041521498795156396,0.7709067217384872,0.9870372456691516,-0.0662296119138201,0.5195106195374984,0,0.9870372456691516,-0.0662296119138201,0.5195106195374984,0.0,1,0.9595783107924732,-0.0707098421747679,1.2658511858862884
BEARISH_SINGULARITY,short,2.581494891032059,0.8073815497693836,-0.04826953562464065,0.745155621344837,0.9595783107924732,-0.0707098421747679,1.2658511858862884,4,0.3538574837787491,-0.0087681397384055,1.461637902800368,3.1449185012808467,9,0.5917108993894648,-0.0857561533279768,0.6235897639813041
BEARISH_SINGULARITY,short,2.581494891032059,0.8625948572059728,-0.05384866515143042,0.7652248599066374,0.85410119092831,-0.0610143945247236,0.8978365284025687,3,0.3538574837787491,-0.0087681397384055,1.461637902800368,2.87279625435303,9,0.5917108993894648,-0.0857561533279768,0.6235897639813041
BEARISH_SINGULARITY,short,2.581494891032059,0.8703186046717093,-0.05632054938201711,0.8415855058111877,0.7003169128914906,-0.046460143218319,0.8463131209436908,2,0.3538574837787491,-0.0087681397384055,1.461637902800368,2.0079766374092536,9,0.5917108993894648,-0.0857561533279768,0.6235897639813041
BEARISH_SINGULARITY,short,2.581494891032059,0.8130962714113735,-0.053744684674834536,0.8585255162543617,0.4716210894862228,-0.0257522419508708,0.7062758632570026,1,0.3538574837787491,-0.0087681397384055,1.461637902800368,1.4756301153058684,9,0.5917108993894648,-0.0857561533279768,0.6235897639813041
BEARISH_SINGULARITY,short,0.9396733338602683,0.45738319485557444,-0.013895972000451918,1.4061531107324632,0.6097920520830333,-0.0270096743746095,1.0098942366255668,1,0.6998876732829364,-0.0436367636543797,0.3338275052059753,0.381556152318463,4,0.5917108993894648,-0.0857561533279768,0.6235897639813041
BEARISH_SINGULARITY,short,0.9396733338602683,0.49542762548836,-0.0168767256177034,1.3440783843906254,0.6998876732829364,-0.0436367636543797,0.3338275052059753,0,0.6998876732829364,-0.0436367636543797,0.3338275052059753,0.0,4,0.5917108993894648,-0.0857561533279768,0.6235897639813041
BEARISH_SINGULARITY,short,0.7102961770565667,0.5644567030944772,-0.02532040377195498,1.149210891918672,0.7680319494154517,-0.059430208663915,0.2924329479686491,0,0.7680319494154517,-0.059430208663915,0.29243294796864916,0.0,3,0.5917108993894648,-0.0857561533279768,0.6235897639813041
BEARISH_SINGULARITY,short,0.6703404608478967,0.6322610094339186,-0.037158206043845565,1.0543590838263994,0.7834969066484352,-0.0756687592709099,0.2739010339112355,0,0.7834969066484352,-0.0756687592709099,0.2739010339112355,0.0,2,0.5917108993894648,-0.0857561533279768,0.6235897639813041
BEARISH_SINGULARITY,short,-0.11233024930590543,0.6848804204737761,-0.050961016726659696,0.5181427198917667,0.7301231025153798,-0.0859443872761429,0.3959197004013461,3,0.1210322328557106,-0.0555995240983728,0.46630166492510866,0.22195215526866857,1,-0.1384933983872969,-0.0303789162424261,0.42979523548545884
BEARISH_SINGULARITY,short,1.0456444362696984,0.697173763889117,-0.0629076577613223,0.48826086468234614,0.5917108993894648,-0.0857561533279768,0.6235897639813041,10,-0.5142097119765877,0.0309401949237588,1.4982310762518352,1.8302881693764836,7,-0.3829960572501151,0.0650254555608246,2.888088006725402
BEARISH_SINGULARITY,short,1.5546149287390147,0.6571626972619168,-0.07089563940950414,0.368915056065728,0.3697256523198328,-0.0749375642637005,0.293819384925858,10,-0.5438304329301421,0.0297055746723071,1.6816599986792313,2.217828316466851,6,-0.3829960572501151,0.0650254555608246,2.888088006725402
BULLISH_SINGULARITY,long,5.025028340298976,-0.17062889830981853,-0.020683696645357283,0.45172515178571243,-0.5524373245307223,0.0274058909445968,0.4876118254795937,2,-0.4829804285247015,0.0370007702263392,0.9462725283319072,0.18684164900608444,28,-0.4651797504821585,0.0013369117788586,1.460138919293378
BULLISH_SINGULARITY,long,5.025028340298976,-0.32531125427951096,-0.002503096270762417,0.4822293328515798,-0.558368483498322,0.0341460379838687,0.4768444713210623,1,-0.4829804285247015,0.0370007702263392,0.9462725283319072,0.07668889681901324,28,-0.4651797504821585,0.0013369117788586,1.460138919293378
BULLISH_SINGULARITY,long,5.025028340298976,-0.42598003117624633,0.012930286116689583,0.5622244767527128,-0.4829804285247015,0.0370007702263392,0.9462725283319072,0,-0.4829804285247015,0.0370007702263392,0.9462725283319072,0.0,28,-0.4651797504821585,0.0013369117788586,1.460138919293378
BULLISH_SINGULARITY,long,4.809580555927235,-0.4838556678381097,0.023422473761951546,0.6161917863071915,-0.4857472183584772,0.0325742096291457,0.7535990928123307,0,-0.4857472183584772,0.0325742096291457,0.7535990928123307,0.0,27,-0.4651797504821585,0.0013369117788586,1.460138919293378
BULLISH_SINGULARITY,long,4.08744370827121,-0.5124470295114799,0.02943913572473543,0.765553518486836,-0.5142097119765877,0.0309401949237588,1.4982310762518352,0,-0.5142097119765877,0.0309401949237588,1.4982310762518352,0.0,26,-0.4651797504821585,0.0013369117788586,1.460138919293378
BULLISH_SINGULARITY,long,5.187329163328245,-0.5229289333031587,0.03196211306333605,0.9740364988126601,-0.5438304329301421,0.0297055746723071,1.681659998679231,6,-0.3829960572501151,0.0650254555608246,2.888088006725402,1.5546149287390147,19,-0.4651797504821585,0.0013369117788586,1.460138919293378
BULLISH_SINGULARITY,long,5.187329163328245,-0.5225972174167097,0.03311676972407389,1.050149407651879,-0.5504470292120278,0.0343338309090238,0.9442892785149064,5,-0.3829960572501151,0.0650254555608246,2.888088006725402,1.08526243850098,19,-0.4651797504821585,0.0013369117788586,1.460138919293378
BULLISH_SINGULARITY,long,5.187329163328245,-0.5219077683684603,0.03408658795658532,1.1101208958207527,-0.5542317892088254,0.0399649473789373,0.836673400334305,4,-0.3829960572501151,0.0650254555608246,2.888088006725402,1.0569469227877382,19,-0.4651797504821585,0.0013369117788586,1.460138919293378
BULLISH_SINGULARITY,long,5.187329163328245,-0.5382908420650829,0.03669737446427823,1.2119341604568257,-0.581278870704437,0.0526654892724967,1.5571521161483448,3,-0.3829960572501151,0.0650254555608246,2.888088006725402,0.7405378307730917,19,-0.4651797504821585,0.0013369117788586,1.460138919293378
BULLISH_SINGULARITY,long,5.187329163328245,-0.5479461052658667,0.04156845331941068,1.4417197631144791,-0.5436787975631806,0.0618006827599404,2.1323127087582527,2,-0.3829960572501151,0.0650254555608246,2.888088006725402,1.8677133094807243,19,-0.4651797504821585,0.0013369117788586,1.460138919293378
BULLISH_SINGULARITY,long,5.187329163328245,-0.5365141971190909,0.04689823138208815,1.409705407229347,-0.4456182630959323,0.0629188632998236,1.3061449409410406,1,-0.3829960572501151,0.0650254555608246,2.888088006725402,1.3811086170956577,19,-0.4651797504821585,0.0013369117788586,1.460138919293378
BULLISH_SINGULARITY,long,5.187329163328245,-0.5097084678390863,0.05278487819684107,1.6107767419037087,-0.3829960572501151,0.0650254555608246,2.888088006725402,0,-0.3829960572501151,0.0650254555608246,2.888088006725402,0.0,19,-0.4651797504821585,0.0013369117788586,1.460138919293378
BULLISH_SINGULARITY,long,2.0477936846669396,-0.22546731676398238,-0.026819006696478496,0.9886428234370882,-0.5603252051864925,0.0270855472927339,0.8438159030817044,10,0.2173541866301958,0.0461472690295137,1.0609374327488084,0.6941429165120394,24,-0.7607988833733069,0.007054367018813,1.0642264629514093
BULLISH_SINGULARITY,long,2.0477936846669396,-0.3386299198701495,-0.007922416722630537,0.8972542842701405,-0.6129528151397056,0.0488287180228995,0.892426910246084,9,0.2173541866301958,0.0461472690295137,1.0609374327488084,0.6321222522141874,24,-0.7607988833733069,0.007054367018813,1.0642264629514093
BULLISH_SINGULARITY,long,1.6455569926619988,-0.4488048116567354,0.012810073638527583,0.8636012098829697,-0.6465978818855268,0.0679158472818818,0.4262905693784213,5,-0.1166505975412397,0.0866844890455704,0.4433208731438049,0.08527474524462267,27,-0.7607988833733069,0.007054367018813,1.0642264629514093
BULLISH_SINGULARITY,long,2.0477936846669396,-0.5372252012294613,0.03426110911703558,0.8204170626789687,-0.629643360780302,0.0830258692239649,0.4975662848722725,7,0.2173541866301958,0.0461472690295137,1.0609374327488084,0.6467822861499052,24,-0.7607988833733069,0.007054367018813,1.0642264629514093
BULLISH_SINGULARITY,long,1.6455569926619988,-0.5738992634598662,0.05367749880857817,0.7814989016243715,-0.5286965672850125,0.0938720992511303,0.568754822874369,3,-0.1166505975412397,0.0866844890455704,0.4433208731438049,0.0766183047090086,27,-0.7607988833733069,0.007054367018813,1.0642264629514093
BULLISH_SINGULARITY,long,2.184374728426173,-0.5623847009874163,0.06968103983207065,0.6501831762255896,-0.3960923756474586,0.0973581579198135,0.6722445669006868,10,-0.091844663885142,0.0426634234989687,2.0552677972332742,0.6279258067903548,19,-0.7607988833733069,0.007054367018813,1.0642264629514093
LOW_OSCILLATION,long,0.7483770700955682,-0.3170283238808466,-0.04268974033331533,1.2534516964570075,-0.7607988833733069,0.007054367018813,1.064226462951409,7,-0.6501879955248384,0.0911574481144616,0.6513305603654788,2.090802489735812,5,-0.9102830352200922,0.072832781954379,0.4602568676654739
BULLISH_SINGULARITY,long,0.7483770700955682,-0.4897472599917824,-0.02620830958511811,0.9437268367922972,-0.8932457374573024,0.0295487700779963,0.8361055147219159,6,-0.6501879955248384,0.0911574481144616,0.6513305603654788,1.9796388614375497,5,-0.9102830352200922,0.072832781954379,0.4602568676654739
BULLISH_SINGULARITY,long,0.7483770700955682,-0.6440899095393112,-0.005746497528644364,0.8685959600600918,-0.9863690255242752,0.0545538079575373,0.6529802063964203,5,-0.6501879955248384,0.0911574481144616,0.6513305603654788,1.664261767796703,5,-0.9102830352200922,0.072832781954379,0.4602568676654739
BULLISH_SINGULARITY,long,0.7483770700955682,-0.7716949761238392,0.017509395723454068,0.7473888728080977,-0.9899285288805456,0.0790377616187847,0.6380706630574847,4,-0.6501879955248384,0.0911574481144616,0.6513305603654788,1.5836026014557716,5,-0.9102830352200922,0.072832781954379,0.4602568676654739
BULLISH_SINGULARITY,long,0.7483770700955682,-0.864997811476189,0.04022200239145285,0.7385236376065155,-0.9537670492615472,0.0913135809952151,0.7289035824244772,3,-0.6501879955248384,0.0911574481144616,0.6513305603654788,1.5266875870381336,5,-0.9102830352200922,0.072832781954379,0.4602568676654739
BULLISH_SINGULARITY,long,0.7483770700955682,-0.9066245707282713,0.05971089132733026,0.7507478701013626,-0.8556381998726509,0.0967570602956352,0.5842007910564682,2,-0.6501879955248384,0.0911574481144616,0.6513305603654788,1.0907711277625014,5,-0.9102830352200922,0.072832781954379,0.4602568676654739
BULLISH_SINGULARITY,long,0.7483770700955682,-0.9004195488823729,0.07386454493054062,0.7777968661257756,-0.7235687522979161,0.0919762886380752,1.2265204390978877,1,-0.6501879955248384,0.0911574481144616,0.6513305603654788,0.6548874767299717,5,-0.9102830352200922,0.072832781954379,0.4602568676654739
BULLISH_SINGULARITY,long,0.7483770700955682,-0.8599099252269622,0.08413265793661817,0.7470010403997028,-0.6501879955248384,0.0911574481144616,0.6513305603654788,0,-0.6501879955248384,0.0911574481144616,0.6513305603654788,0.0,5,-0.9102830352200922,0.072832781954379,0.4602568676654739
BULLISH_SINGULARITY,long,0.4692191086664666,-0.7922228856552181,0.08933609637687938,0.7032587905768594,-0.5802467880938101,0.0857744385991045,0.3905267074593596,1,-0.5958317618672219,0.0822376835839874,0.3643659414484349,0.16204803533405146,3,-0.9102830352200922,0.072832781954379,0.4602568676654739
BULLISH_SINGULARITY,long,0.4692191086664666,-0.7265400911529974,0.08986941670441316,0.657641336975351,-0.5958317618672219,0.0822376835839874,0.3643659414484349,0,-0.5958317618672219,0.0822376835839874,0.3643659414484349,0.0,3,-0.9102830352200922,0.072832781954379,0.4602568676654739
BULLISH_SINGULARITY,long,-0.5054138904989167,-0.6793697113438198,0.08709182633981931,0.6012688113235342,-0.6707447704064823,0.0746480388076519,0.3906684285135758,10,-0.3528546309540486,0.0546827682151681,0.510919113441992,0.6348875936719436,1,-0.1685576225458039,0.0285068432586227,2.720522422999454
BULLISH_SINGULARITY,long,-1.0727267160919252,-0.6695312935643116,0.0829255859258513,0.5734392823732116,-0.7966076931956015,0.0717596178118271,0.4172236173545329,10,-0.1685576225458039,0.0285068432586227,2.720522422999454,1.0735407837122959,16,-0.0663027369431581,0.0086778009899363,0.5701617640986058
BULLISH_SINGULARITY,long,0.7998756487624905,-0.7006503407180077,0.07973500147856859,0.44572868713447594,-0.9102830352200922,0.072832781954379,0.4602568676654739,10,-0.0837711854265603,0.0225698077306727,5.1077622262860665,2.9888774306776034,15,-0.0663027369431581,0.0086778009899363,0.5701617640986058
BULLISH_SINGULARITY,long,0.7998756487624905,-0.7615990103269704,0.07782793001736854,0.4212509388149039,-1.015880013178614,0.0797150193472613,0.504464070448046,9,-0.0837711854265603,0.0225698077306727,5.1077622262860665,2.7501771793054526,15,-0.0663027369431581,0.0086778009899363,0.5701617640986058
BULLISH_SINGULARITY,long,0.7998756487624905,-0.8452132657210409,0.07858082259244616,0.422988277782906,-1.0819323204582336,0.0902917940495702,0.4009507412673723,8,-0.0837711854265603,0.0225698077306727,5.1077622262860665,2.7364159230493876,15,-0.0663027369431581,0.0086778009899363,0.5701617640986058
BULLISH_SINGULARITY,long,1.1568644763915317,-0.9336091034433137,0.0813666337194182,0.4693301366136607,-1.1262067882008593,0.0989525503458196,0.6424170944329632,10,-0.1976971734347972,0.0316714392154884,1.6289635615146874,3.066074254204296,12,-0.0663027369431581,0.0086778009899363,0.5701617640986058
BULLISH_SINGULARITY,long,1.1568644763915317,-0.9980522561508978,0.0868659641989959,0.5036558627495097,-1.0574036866519858,0.1076440216851182,0.5966227853286702,9,-0.1976971734347972,0.0316714392154884,1.6289635615146874,3.1887398603146067,12,-0.0663027369431581,0.0086778009899363,0.5701617640986058
BULLISH_SINGULARITY,long,1.1568644763915317,-1.0158680051058766,0.09277842168549083,0.5400688395508715,-0.9035021869254742,0.1072343627307967,0.6357014781627034,8,-0.1976971734347972,0.0316714392154884,1.6289635615146874,3.010766547192149,12,-0.0663027369431581,0.0086778009899363,0.5701617640986058
BULLISH_SINGULARITY,long,1.1568644763915317,-0.9829815610454818,0.09676383116437187,0.5580297398417899,-0.7129643708577235,0.0967452388276653,0.5680222694109844,7,-0.1976971734347972,0.0316714392154884,1.6289635615146874,2.950456589326511,12,-0.0663027369431581,0.0086778009899363,0.5701617640986058
BULLISH_SINGULARITY,long,1.1568644763915317,-0.897767626998205,0.09671401517650596,0.5859284750839643,-0.5045964088949538,0.0794161234200658,0.6718564819010923,6,-0.1976971734347972,0.0316714392154884,1.6289635615146874,2.9071255164853227,12,-0.0663027369431581,0.0086778009899363,0.5701617640986058
BULLISH_SINGULARITY,long,1.1568644763915317,-0.7762546787475076,0.09077917753743896,0.6042565371130676,-0.3528546309540486,0.0546827682151681,0.510919113441992,5,-0.1976971734347972,0.0316714392154884,1.6289635615146874,2.698366924756941,12,-0.0663027369431581,0.0086778009899363,0.5701617640986058
BULLISH_SINGULARITY,long,0.9613851665822558,-0.19126562781134795,0.0309764874425095,2.180573449677885,-0.3817475223911127,0.0478901283848592,1.4455716549672275,0,-0.3817475223911127,0.0478901283848592,1.4455716549672275,0.0,10,-0.0663027369431581,0.0086778009899363,0.5701617640986058
BULLISH_SINGULARITY,long,1.5805072916831808,-0.2515404446435987,0.03611291284355177,1.568715662336955,-0.4454200864200647,0.0533883601369263,1.4366155022404876,3,-0.3378668715605465,0.0347493091180641,1.2354167920151993,1.2687579367005866,6,-0.0663027369431581,0.0086778009899363,0.5701617640986058
BULLISH_SINGULARITY,long,1.5805072916831808,-0.3121525781781902,0.041655755826442466,1.4008089335900193,-0.4598015308615255,0.0541905887801258,1.0089783330540525,2,-0.3378668715605465,0.0347493091180641,1.2354167920151993,1.169009450592123,6,-0.0663027369431581,0.0086778009899363,0.5701617640986058
BULLISH_SINGULARITY,long,1.5805072916831808,-0.35888034987442724,0.04509573203742315,1.2310063118868573,-0.3920333719162456,0.0447054719875366,1.0489449086748217,1,-0.3378668715605465,0.0347493091180641,1.2354167920151993,1.0868853625182224,6,-0.0663027369431581,0.0086778009899363,0.5701617640986058
BEARISH_SINGULARITY,short,2.4803716168820165,0.03722584674718669,-0.0018440467983283162,0.8808515607520793,0.3510707379084591,-0.0295471339627648,1.1394473566140793,0,0.3510707379084591,-0.0295471339627648,1.1394473566140793,0.0,4,0.4373635635805704,-0.0513889115625864,0.8406212402499301
BEARISH_SINGULARITY,short,2.3178545908941106,0.14346321506176632,-0.010478607039017767,0.9126621002563001,0.4214387853350161,-0.0380891695500196,0.9035166338853362,1,0.5070226708389441,-0.0496845122315624,1.9693185870677123,0.2090473111326688,2,0.4373635635805704,-0.0513889115625864,0.8406212402499301
BEARISH_SINGULARITY,short,2.3178545908941106,0.25505001176042574,-0.020829624562477302,1.0560779735003798,0.5070226708389441,-0.0496845122315624,1.9693185870677123,0,0.5070226708389441,-0.0496845122315624,1.9693185870677123,0.0,2,0.4373635635805704,-0.0513889115625864,0.8406212402499301
BEARISH_SINGULARITY,short,0.5039514050053435,0.3548230390049816,-0.03134303489337785,1.360395052969328,0.5323354265241772,-0.054402660995467,2.396064240912296,2,0.3081703250865498,-0.0419730728439003,0.9379071356260549,0.2011795903438138,3,-0.0097726033876524,-0.0006769570603016,1.2398531206677523
BEARISH_SINGULARITY,short,0.30393969690485867,0.4141804606486348,-0.03974914014724473,1.4154144699116709,0.4373635635805704,-0.0513889115625864,0.8406212402499301,6,-0.1211004271879821,0.0147363274411744,0.3314425460487944,0.5954154196235067,3,-0.0117288317665831,-0.0057338003423782,0.5615855078118447
BEARISH_SINGULARITY,short,1.1552908777764401,0.2887996045948819,-0.04620710019725532,0.8381562185705561,0.3545264632503546,-0.0385408225756717,1.4502426865555131,6,1.089785759909492,-0.0982000101149772,1.5622726100430362,2.2518648949006685,2,1.3735266099817551,-0.1268854709870958,1.6287028316353922
BEARISH_SINGULARITY,short,1.1552908777764401,0.32482824478324773,-0.044866032486091965,0.9876979306327849,0.4846996733810367,-0.0435349792202885,1.1658785597962793,5,1.089785759909492,-0.0982000101149772,1.5622726100430362,2.244150253048405,2,1.3735266099817551,-0.1268854709870958,1.6287028316353922
BEARISH_SINGULARITY,short,1.1552908777764401,0.36486037037847846,-0.044197994121297206,1.1431339519564505,0.5401670490544025,-0.0487019765743164,1.3621454891352491,4,1.089785759909492,-0.0982000101149772,1.5622726100430362,2.0306779661016945,2,1.3735266099817551,-0.1268854709870958,1.6287028316353922
BEARISH_SINGULARITY,short,1.1552908777764401,0.42088694973840907,-0.04467067631233629,1.5347075694811518,0.6336521972194467,-0.0554111125529606,3.0485202637188324,3,1.089785759909492,-0.0982000101149772,1.5622726100430362,0.49274453398598483,2,1.3735266099817551,-0.1268854709870958,1.6287028316353922
BEARISH_SINGULARITY,short,1.1552908777764401,0.5075823281028091,-0.0485927927960971,1.6988846119566843,0.7654088730390721,-0.0667504741253252,1.6330018236225865,2,1.089785759909492,-0.0982000101149772,1.5622726100430362,0.09700211481062884,2,1.3735266099817551,-0.1268854709870958,1.6287028316353922
BEARISH_SINGULARITY,short,1.1552908777764401,0.6157703523315385,-0.05554640498888755,1.6023800593655955,0.9161678580449188,-0.0803390648847629,0.954491533365113,1,1.089785759909492,-0.0982000101149772,1.5622726100430362,0.0563633061667327,2,1.3735266099817551,-0.1268854709870958,1.6287028316353922
BEARISH_SINGULARITY,short,1.1552908777764401,0.7383135684413947,-0.06548960291210514,1.621051713280183,1.089785759909492,-0.0982000101149772,1.5622726100430362,0,1.089785759909492,-0.0982000101149772,1.5622726100430362,0.0,2,1.3735266099817551,-0.1268854709870958,1.6287028316353922
BEARISH_SINGULARITY,short,0.27200072332990954,0.8675413912012157,-0.07747256467474911,1.6589115323543544,1.2600666099399618,-0.1154327497961524,1.3930374742413103,3,1.3705655696021868,-0.1239028513095225,1.3226652530434286,0.5811472953686752,1,1.3234538981341706,-0.116896847008322,1.0096637392635288
BEARISH_SINGULARITY,short,0.2056951004510254,1.0064346513557745,-0.09050314707687901,1.7033377561043785,1.3735266099817551,-0.1268854709870958,1.6287028316353922,10,0.8085336274810345,-0.0671246226435213,1.4556526703061958,5.0232006524965245,1,0.8425842163215977,-0.0752711937217649,0.6264832229402423
BEARISH_SINGULARITY,short,0.2056951004510254,1.1307635822663424,-0.10243689239865326,1.4499931408023103,1.379625782682854,-0.1270135844836061,1.5284525719064228,9,0.8085336274810345,-0.0671246226435213,1.4556526703061958,4.9757060092925105,1,0.8425842163215977,-0.0752711937217649,0.6264832229402423
BEARISH_SINGULARITY,short,-1.9648849798086256,1.231623031693528,-0.11196228859601948,1.3982703790391173,1.3705655696021868,-0.1239028513095225,1.3226652530434286,3,1.0845764652309156,-0.0856251378977006,0.9469262567596733,0.15654950651884356,1,0.948272888419297,-0.0700604772395167,2.2412637385032337
BEARISH_SINGULARITY,short,0.22564276539606565,1.29950403837507,-0.11805525228327934,1.4074657466888532,1.3234538981341706,-0.116896847008322,1.0096637392635288,10,0.826689970412964,-0.0840132971853564,1.7281875066569399,5.139767641835839,4,0.7233403263556512,-0.0792823028435962,0.773482447233619
BEARISH_SINGULARITY,short,0.9899989647167,1.3245071794673942,-0.11934596091001792,1.314690923741947,1.2398046064634378,-0.1059442618754087,1.0056236723616,10,0.819648588776154,-0.0865371825324028,1.5769228133114217,5.832676166076302,3,0.7233403263556512,-0.0792823028435962,0.773482447233619
BEARISH_SINGULARITY,short,0.9899989647167,1.2952588220158867,-0.11437802559360928,1.2403390541616741,1.0845764652309156,-0.0856251378977006,0.9469262567596732,9,0.819648588776154,-0.0865371825324028,1.5769228133114217,5.498100123433919,3,0.7233403263556512,-0.0792823028435962,0.773482447233619
BEARISH_SINGULARITY,short,0.9899989647167,1.224383201755477,-0.10490719330234609,1.3424325386396478,0.948272888419297,-0.0700604772395167,2.2412637385032337,8,0.819648588776154,-0.0865371825324028,1.5769228133114217,3.4651293377371535,3,0.7233403263556512,-0.0792823028435962,0.773482447233619
BEARISH_SINGULARITY,short,0.9899989647167,1.1398699751300285,-0.09399483766647819,1.3858620804327348,0.8725464229301639,-0.0615394506683987,1.7890298226649457,7,0.819648588776154,-0.0865371825324028,1.5769228133114217,2.9063631346066163,3,0.7233403263556512,-0.0792823028435962,0.773482447233619
BEARISH_SINGULARITY,short,0.9899989647167,1.0460861749819943,-0.08286320937225013,1.403234526599837,0.8078627687139808,-0.057113081544154,1.4268999300460412,6,0.819648588776154,-0.0865371825324028,1.5769228133114217,2.8925183879737992,3,0.7233403263556512,-0.0792823028435962,0.773482447233619
BEARISH_SINGULARITY,short,0.7566781901069138,0.9562503008459168,-0.07339127574980633,1.3844416542784614,0.7844386533177055,-0.0600652452736593,0.8969065053352752,10,0.4727867217797255,-0.0513254156654321,1.5676431566364253,3.088713949889449,26,-0.6859973595598463,0.0669887729653505,0.5729369045228989
BEARISH_SINGULARITY,short,1.0826914082464263,0.8843718043488497,-0.0669213358778251,1.4594464872692274,0.8085336274810345,-0.0671246226435213,1.4556526703061958,10,0.3746813651402899,-0.0379070403604678,2.7200078107952175,3.3073932746638093,25,-0.6859973595598463,0.0669887729653505,0.5729369045228989
BEARISH_SINGULARITY,short,1.0826914082464263,0.8440397628639632,-0.06519567851516915,1.4060393149659889,0.8425842163215977,-0.0752711937217649,0.6264832229402423,9,0.3746813651402899,-0.0379070403604678,2.7200078107952175,3.520329520458148,25,-0.6859973595598463,0.0669887729653505,0.5729369045228989
BEARISH_SINGULARITY,short,1.0826914082464263,0.8268166409407959,-0.0670490611149591,1.1197998567665277,0.8449341568802928,-0.0811807728382564,0.5238269893064658,8,0.3746813651402899,-0.0379070403604678,2.7200078107952175,3.279784496756774,25,-0.6859973595598463,0.0669887729653505,0.5729369045228989
BEARISH_SINGULARITY,short,1.0826914082464263,0.8191738988545959,-0.0707947022011187,1.1096594707651934,0.826689970412964,-0.0840132971853564,1.72818750665694,7,0.3746813651402899,-0.0379070403604678,2.7200078107952175,2.2935469188008004,25,-0.6859973595598463,0.0669887729653505,0.5729369045228989
BEARISH_SINGULARITY,short,0.9899989647167,0.8211382021982915,-0.07569871903249352,1.1346632846427567,0.819648588776154,-0.0865371825324028,1.5769228133114217,0,0.819648588776154,-0.0865371825324028,1.5769228133114217,0.0,3,0.7233403263556512,-0.0792823028435962,0.773482447233619
BEARISH_SINGULARITY,short,0.7376958392291997,0.8243979522536732,-0.08034171888731596,1.1142125498982969,0.8039971536499956,-0.087923244402594,0.7742020968685157,0,0.8039971536499956,-0.087923244402594,0.7742020968685157,0.0,2,0.7233403263556512,-0.0792823028435962,0.773482447233619
BEARISH_SINGULARITY,short,1.0826914082464263,0.8205443707417194,-0.08349906705069533,1.0008169164671503,0.7854121384093111,-0.0860687116237975,0.7752788697193159,4,0.3746813651402899,-0.0379070403604678,2.7200078107952175,2.0254372831010077,25,-0.6859973595598463,0.0669887729653505,0.5729369045228989
BEARISH_SINGULARITY,short,1.0826914082464263,0.8006703890807282,-0.08416758523766721,1.025316787182713,0.7233403263556512,-0.0792823028435962,0.773482447233619,3,0.3746813651402899,-0.0379070403604678,2.7200078107952175,2.5248869088410983,25,-0.6859973595598463,0.0669887729653505,0.5729369045228989
BEARISH_SINGULARITY,short,2.281940747584633,0.7596784661126422,-0.08165573547171444,1.1297289304373679,0.5989826190717772,-0.0661096742425397,1.1502998488343943,10,0.0808587878778034,-0.0015133570376703,1.4406456119510238,2.860127394886754,28,-1.00599296725725,0.0455895648424401,1.7808844445239271
BEARISH_SINGULARITY,short,1.0826914082464263,0.7006945913404358,-0.07620775521839372,1.1029715387672818,0.4727867217797255,-0.0513254156654321,1.5676431566364253,1,0.3746813651402899,-0.0379070403604678,2.7200078107952175,0.32958156947538614,25,-0.6859973595598463,0.0669887729653505,0.5729369045228989
BEARISH_SINGULARITY,short,1.0826914082464263,0.6265333874011251,-0.06810273152307122,1.2934857050145812,0.3746813651402899,-0.0379070403604678,2.720007810795217,0,0.3746813651402899,-0.0379070403604678,2.7200078107952175,0.0,25,-0.6859973595598463,0.0669887729653505,0.5729369045228989
BULLISH_SINGULARITY,long,0.9626937165398685,-0.17525816575815792,0.013711196436323016,0.7627735856449679,-0.358772814620885,0.0317321601380146,0.9239220199335616,0,-0.358772814620885,0.0317321601380146,0.9239220199335617,0.0,2,-0.4349566335232456,0.0382675274612763,1.4884326734496307
BULLISH_SINGULARITY,long,1.7448269410741295,-0.2452613869546959,0.020136841580029367,0.891443499774386,-0.4136926457707922,0.0368663952809891,1.4687867445504037,8,-0.6859973595598463,0.0669887729653505,0.5729369045228989,2.9336400000000022,5,-1.216017124369165,0.1297004130650025,1.2084384978097278
BULLISH_SINGULARITY,long,1.7448269410741295,-0.30799723888790415,0.026008068315521216,1.0171949729681435,-0.4349566335232456,0.0382675274612763,1.4884326734496307,7,-0.6859973595598463,0.0669887729653505,0.5729369045228989,3.251601676123454,5,-1.216017124369165,0.1297004130650025,1.2084384978097278
BULLISH_SINGULARITY,long,1.7448269410741295,-0.3598998778482109,0.030692046747482934,1.0611592871695914,-0.4498326766750868,0.0375610650813551,0.7248137989961472,6,-0.6859973595598463,0.0669887729653505,0.5729369045228989,2.6677594651758287,5,-1.216017124369165,0.1297004130650025,1.2084384978097278
