方向,盈亏%,开仓时张力,开仓时加速度,开仓时量能比率,开仓时DXY燃料,开仓时张力加速度比,平仓时张力,平仓时加速度,平仓时量能比率,平仓时DXY燃料,平仓时张力加速度比
long,3.178513511650184,-1.4192620503574118,0.000831805728378,1.2658511858862886,-0.3485976966180825,1706.242217308285,-1.455326175100761,0.000578589240149,2.132312708758253,-0.0693648116632734,2515.301139589082
long,2.906302632632294,-1.4316087881266757,0.00083923327807,0.8978365284025687,-0.3485976966180825,1705.8532180932725,-1.455326175100761,0.000578589240149,2.132312708758253,-0.0693648116632734,2515.301139589082
long,2.04120133798281,-1.443110149893834,0.0008453760021054,0.8463131209436908,-0.3485976966180825,1707.0630657834897,-1.455326175100761,0.000578589240149,2.132312708758253,-0.0693648116632734,2515.301139589082
long,1.508681426950624,-1.4537612827958055,0.000850228865187,0.7062758632570026,0.7188476720878467,1709.847009811957,-1.455326175100761,0.000578589240149,2.132312708758253,-0.0693648116632734,2515.301139589082
long,0.03257068875275739,-1.4635586268175858,0.0008537888801911,1.461637902800368,0.7188476720878467,1714.1926543831346,-1.455326175100761,0.000578589240149,2.132312708758253,-0.0693648116632734,2515.301139589082
long,0.5670559125620811,-1.4724999157287746,0.0008560551105913,0.8430118824648702,0.7188476720878467,1720.0994392892296,-1.455326175100761,0.000578589240149,2.132312708758253,-0.0693648116632734,2515.301139589082
long,2.8335080433126585,-1.4805841759703418,0.0008570286696216,3.613217884009143,0.7188476720878467,1727.5783511700458,-1.3691532259011894,0.0003692265177264,3.0019413055953463,0.0740863144499659,3708.1660177932927
long,2.006414218075899,-1.4878117234957222,0.0008567127161867,0.8028808952378277,0.7188476720878467,1736.651850013499,-1.3691532259011894,0.0003692265177264,3.0019413055953463,0.0740863144499659,3708.1660177932927
long,2.982116662038371,-1.494184158573505,0.0008551124475977,1.009894236625567,0.7188476720878467,1747.3540032906474,-1.3436476946964977,0.000312074126517,0.6629625759035128,0.0740863144499659,4305.540192302047
long,2.9867876245181213,-1.4997043585622585,0.0008522350890292,0.3338275052059753,0.7188476720878467,1759.7308276412382,-1.3304558531040496,0.0002830389268437,0.6802382363434548,0.1110023207821342,4700.6108592220435
long,3.225256619409224,-1.5043764686711696,0.0008480898798424,0.2924329479686491,0.7188476720878467,1773.8408444995557,-1.3304558531040496,0.0002830389268437,0.6802382363434548,0.1110023207821342,4700.6108592220435
long,3.2667960630801107,-1.5082058907233895,0.0008426880566909,0.2739010339112355,0.7188476720878467,1789.7558636891931,-1.3304558531040496,0.0002830389268437,0.6802382363434548,0.1110023207821342,4700.6108592220435
long,3.6380766622744303,-1.5111992699421166,0.0008360428334932,0.395919700401346,0.7188476720878467,1807.562016443513,-1.3304558531040496,0.0002830389268437,0.6802382363434548,0.1110023207821342,4700.6108592220435
long,3.9818641508905857,-1.5133644797825394,0.0008281693783041,0.6235897639813041,0.7188476720878467,1827.361068193032,-1.2754461601129536,0.0001649954622886,0.5708771215329732,0.1110023207821342,7730.189318067553
long,4.805170655199475,-1.5147106048358756,0.0008190847870865,0.293819384925858,0.7188476720878467,1849.2720518271738,-1.261281310674183,0.0001352592755961,0.8229457282382253,0.1110023207821342,9324.915464138048
long,4.387216208386315,-1.5152479218347257,0.0008088080544861,0.4663016649251086,0.7188476720878467,1873.4332743477473,-1.261281310674183,0.0001352592755961,0.8229457282382253,0.1110023207821342,9324.915464138048
long,4.270089357060038,-1.5149878787920037,0.000797360041572,0.4297952354854588,0.7188476720878467,1900.0047654823488,-1.261281310674183,0.0001352592755961,0.8229457282382253,0.1110023207821342,9324.915464138048
long,3.7653695728529932,-1.5139430723085974,0.0007847634406843,0.6020606831739684,0.7188476720878467,1929.1712557206608,-1.261281310674183,0.0001352592755961,0.8229457282382253,0.1110023207821342,9324.915464138048
long,3.7300820740215617,-1.5121272230878005,0.0007710427373905,0.4307621167242867,0.7188476720878467,1961.1457961531555,-1.261281310674183,0.0001352592755961,0.8229457282382253,0.1110023207821342,9324.915464138048
long,4.828797845478855,-1.5095551496973902,0.0007562241696132,0.4876118254795937,0.7188476720878467,1996.1741641628703,-1.1894654150383823,-1.2266745011535464e-05,1.460138919293378,-0.2267614449091906,96966.6699617402
long,4.944485804680945,-1.506242740622942,0.000740335684038,0.4768444713210623,0.7188476720878467,2034.5402404588528,-1.1894654150383823,-1.2266745011535464e-05,1.460138919293378,-0.2267614449091906,96966.6699617402
long,5.025028340298976,-1.5022069246587009,0.0007234068897927,0.9462725283319068,-0.4892648008094987,2076.572598153128,-1.1894654150383823,-1.2266745011535464e-05,1.460138919293378,-0.2267614449091906,96966.6699617402
long,4.809580555927235,-1.4974656396848771,0.0007054690095826,0.7535990928123307,-0.4892648008094987,2122.652617399696,-1.1894654150383823,-1.2266745011535464e-05,1.460138919293378,-0.2267614449091906,96966.6699617402
long,4.08744370827121,-1.4920377998828185,0.0006865548282348,1.4982310762518352,-0.4892648008094987,2173.2245386999816,-1.1894654150383823,-1.2266745011535464e-05,1.460138919293378,-0.2267614449091906,96966.6699617402
long,3.552071241013297,-1.4859432614419124,0.0006666986388474,1.681659998679231,-0.4892648008094987,2228.8080023844605,-1.1894654150383823,-1.2266745011535464e-05,1.460138919293378,-0.2267614449091906,96966.6699617402
long,4.045770589856257,-1.4792027868144628,0.0006459361865434,0.9442892785149064,-0.4892648008094987,2290.01380884097,-1.1894654150383823,-1.2266745011535464e-05,1.460138919293378,-0.2267614449091906,96966.6699617402
long,4.075554924573839,-1.4718380075770403,0.0006243046099729,0.8366734003343053,-0.4892648008094987,2357.563894395927,-1.1894654150383823,-1.2266745011535464e-05,1.460138919293378,-0.2267614449091906,96966.6699617402
long,4.408377197693984,-1.4638713859589751,0.0006018423806426,1.557152116148345,-0.0693648116632734,2432.3168873484256,-1.1894654150383823,-1.2266745011535464e-05,1.460138919293378,-0.2267614449091906,96966.6699617402
long,3.222731416657464,-1.455326175100761,0.000578589240149,2.132312708758253,-0.0693648116632734,2515.301139589082,-1.1894654150383823,-1.2266745011535464e-05,1.460138919293378,-0.2267614449091906,96966.6699617402
long,3.7345778961607454,-1.446226378107104,0.0005545861354425,1.3061449409410406,-0.0693648116632734,2607.7579039244665,-1.1894654150383823,-1.2266745011535464e-05,1.460138919293378,-0.2267614449091906,96966.6699617402
long,5.187329163328245,-1.4365967059612197,0.0005298751522275,2.888088006725402,-0.0693648116632734,2711.198477456482,-1.1894654150383823,-1.2266745011535464e-05,1.460138919293378,-0.2267614449091906,96966.6699617402
long,4.7896736010726855,-1.4264625343687742,0.000504499446561,1.2558857555327798,-0.0693648116632734,2827.480870578711,-1.1894654150383823,-1.2266745011535464e-05,1.460138919293378,-0.2267614449091906,96966.6699617402
long,4.559645542988881,-1.4158498596015003,0.0004785031748284,1.009241460252695,-0.0693648116632734,2958.9142435873077,-1.1894654150383823,-1.2266745011535464e-05,1.460138919293378,-0.2267614449091906,96966.6699617402
long,4.560123601158546,-1.4047852534120886,0.0004519314221378,0.9547074521227572,0.0740863144499659,3108.4035864710254,-1.1894654150383823,-1.2266745011535464e-05,1.460138919293378,-0.2267614449091906,96966.6699617402
long,3.623925123707673,-1.3932958170933698,0.000424830129307,1.3468015247284346,0.0740863144499659,3279.6539627878324,-1.1894654150383823,-1.2266745011535464e-05,1.460138919293378,-0.2267614449091906,96966.6699617402
long,3.8579878769356877,-1.3814091347561428,0.0003972460185082,1.3429022455869464,0.0740863144499659,3477.4650226673766,-1.1894654150383823,-1.2266745011535464e-05,1.460138919293378,-0.2267614449091906,96966.6699617402
long,2.4404239148755256,-1.3691532259011894,0.0003692265177264,3.0019413055953463,0.0740863144499659,3708.1660177932927,-1.1894654150383823,-1.2266745011535464e-05,1.460138919293378,-0.2267614449091906,96966.6699617402
long,2.6924965212267598,-1.356556497362102,0.0003408196841339,1.1530830922245432,0.0740863144499659,3980.276259011915,-1.1894654150383823,-1.2266745011535464e-05,1.460138919293378,-0.2267614449091906,96966.6699617402
long,2.3451298701298655,-1.3436476946964977,0.000312074126517,0.6629625759035128,0.0740863144499659,4305.540192302047,-1.1894654150383823,-1.2266745011535464e-05,1.460138919293378,-0.2267614449091906,96966.6699617402
long,1.9514858434015872,-1.3304558531040496,0.0002830389268437,0.6802382363434548,0.1110023207821342,4700.6108592220435,-1.1894654150383823,-1.2266745011535464e-05,1.460138919293378,-0.2267614449091906,96966.6699617402
long,2.234265439426071,-1.3170102479504473,0.0002537635611541,0.8137197408781234,0.1110023207821342,5189.910805005932,-1.1894654150383823,-1.2266745011535464e-05,1.460138919293378,-0.2267614449091906,96966.6699617402
long,2.3092282727393125,-1.3033403449770142,0.0002242978198307,0.6323459420062114,0.1110023207821342,5810.757973308771,-1.1894654150383823,-1.2266745011535464e-05,1.460138919293378,-0.2267614449091906,96966.6699617402
long,2.147655756058113,-1.2894757502761285,0.0001946917274529,1.9915731964016123,0.1110023207821342,6623.166619075171,-1.1894654150383823,-1.2266745011535464e-05,1.460138919293378,-0.2267614449091906,96966.6699617402
long,2.0801697325790625,-1.2754461601129536,0.0001649954622886,0.5708771215329732,0.1110023207821342,7730.189318067553,-0.9152709605548248,-0.0005345247172415,1.7732914871818524,-0.0551124809129081,1712.3080206248019
long,1.140803006926833,-1.261281310674183,0.0001352592755961,0.8229457282382253,0.1110023207821342,9324.915464138048,-0.9152709605548248,-0.0005345247172415,1.7732914871818524,-0.0551124809129081,1712.3080206248019
long,1.3941507788503789,-1.2470109278245538,0.0001055334108583,1.4407581452477696,-0.2267614449091906,11816.266693956464,-0.9152709605548248,-0.0005345247172415,1.7732914871818524,-0.0551124809129081,1712.3080206248019
long,1.8036662794223823,-1.2326646769518588,7.5868023065917e-05,0.6282090157014464,-0.2267614449091906,16247.486452637275,-0.8985029823941504,-0.0005621521117382,1.4204325428467286,-0.3654630341412578,1598.3271495964646
long,1.9571512299038962,-1.2182721129809817,4.631309818226015e-05,0.7566711680962775,-0.2267614449091906,26305.130962878033,-0.8985029823941504,-0.0005621521117382,1.4204325428467286,-0.3654630341412578,1598.3271495964646
long,1.7731750143631284,-1.2038626306371762,1.691837292794318e-05,0.8022637892019527,-0.2267614449091906,71157.11633527241,-0.8985029823941504,-0.0005621521117382,1.4204325428467286,-0.3654630341412578,1598.3271495964646
long,0.4543930332974924,-1.1894654150383823,-1.2266745011535464e-05,1.460138919293378,-0.2267614449091906,96966.6699617402,-0.8985029823941504,-0.0005621521117382,1.4204325428467286,-0.3654630341412578,1598.3271495964646
long,0.9765281943148537,-1.175109392695773,-4.11932561841244e-05,0.8438159030817044,-0.2267614449091906,28526.7420337762,-0.8985029823941504,-0.0005621521117382,1.4204325428467286,-0.3654630341412578,1598.3271495964646
long,1.4010883344688148,-1.160823183001082,-6.981264791861008e-05,0.8924269102460839,-0.2267614449091906,16627.691652011374,-0.8819851508298725,-0.0005846253165551,1.3653131865694483,-0.3946251610726672,1508.6331806959079
long,1.5572379412415263,-1.146635050278409,-9.807697201802412e-05,0.4262905693784213,-0.2267614449091906,11691.175070817702,-0.8819851508298725,-0.0005846253165551,1.3653131865694483,-0.3946251610726672,1508.6331806959079
long,1.3861283350223623,-1.1325728564772737,-0.0001259389215375,0.4975662848722725,-0.2267614449091906,8993.032834095176,-0.8819851508298725,-0.0005846253165551,1.3653131865694483,-0.3946251610726672,1508.6331806959079
long,1.5676778900821924,-1.11866401458263,-0.0001533519064915,0.568754822874369,-0.2267614449091906,7294.751269653341,-0.8790765529360188,-0.0005836413129717,1.0642264629514093,-0.3946251610726672,1506.193159048431
long,1.542732668999024,-1.104935442816371,-0.0001802701283846,0.6722445669006868,-0.2267614449091906,6129.331868333892,-0.8790765529360188,-0.0005836413129717,1.0642264629514093,-0.3946251610726672,1506.193159048431
long,1.4365895149074441,-1.0914135197035482,-0.0002066486534366,0.3671873554312763,-0.2267614449091906,5281.493499005039,-0.8790765529360188,-0.0005836413129717,1.0642264629514093,-0.3946251610726672,1506.193159048431
long,1.6455569926619988,-1.0781240400751309,-0.0002324434844052,0.443320873143805,-0.2267614449091906,4638.220093946467,-0.8790765529360188,-0.0005836413129717,1.0642264629514093,-0.3946251610726672,1506.193159048431
long,1.535481206876466,-1.0650921720775768,-0.0002576116308632,0.4683431553785356,-0.2267614449091906,4134.4879053352015,-0.8790765529360188,-0.0005836413129717,1.0642264629514093,-0.3946251610726672,1506.193159048431
long,1.5446706595307118,-1.0523424152578682,-0.0002821111778454,0.4387581453091558,-0.2267614449091906,3730.240053921448,-0.8790765529360188,-0.0005836413129717,1.0642264629514093,-0.3946251610726672,1506.193159048431
long,2.0477936846669396,-1.0398985597909136,-0.0003059013527539,1.0609374327488086,-0.2267614449091906,3399.457212036326,-0.8790765529360188,-0.0005836413129717,1.0642264629514093,-0.3946251610726672,1506.193159048431
long,1.6851041367323092,-1.0277836469143449,-0.0003289425903856,0.4604982627337031,-0.2267614449091906,3124.5076708052147,-0.8790765529360188,-0.0005836413129717,1.0642264629514093,-0.3946251610726672,1506.193159048431
long,2.008840093621815,-1.0160199306337994,-0.0003511965960236,0.6912055273636672,-0.2267614449091906,2893.023287063762,-0.8790765529360188,-0.0005836413129717,1.0642264629514093,-0.3946251610726672,1506.193159048431
long,1.852052203010167,-1.004628840759715,-0.0003726264064609,0.7681881284608394,0.4945614820355309,2696.0752736269956,-0.8790765529360188,-0.0005836413129717,1.0642264629514093,-0.3946251610726672,1506.193159048431
long,1.534402782846095,-0.993630947334505,-0.0003931964488742,1.5453277794725973,0.4945614820355309,2527.059820045346,-0.8790765529360188,-0.0005836413129717,1.0642264629514093,-0.3946251610726672,1506.193159048431
long,2.184374728426173,-0.9830459265067464,-0.0004128725974514,2.0552677972332734,0.4945614820355309,2380.990970519574,-0.8790765529360188,-0.0005836413129717,1.0642264629514093,-0.3946251610726672,1506.193159048431
long,2.3864426969364265,-0.9728925279066544,-0.0004316222276666,1.6924527953443598,0.4945614820355309,2254.0371314198173,-0.8790765529360188,-0.0005836413129717,1.0642264629514093,-0.3946251610726672,1506.193159048431
long,1.973656937979379,-0.9631885435747212,-0.0004494142681586,1.0606765540828944,0.4945614820355309,2143.208642487533,-0.8790765529360188,-0.0005836413129717,1.0642264629514093,-0.3946251610726672,1506.193159048431
long,1.9365891773806723,-0.9539507784928802,-0.0004662192500921,0.532588859767354,0.4945614820355309,2046.1419778450388,-0.8790765529360188,-0.0005836413129717,1.0642264629514093,-0.3946251610726672,1506.193159048431
long,1.9741256512491607,-0.9451950227649693,-0.0004820093539299,0.5545085900488917,-0.0551124809129081,1960.9474692941988,-0.8790765529360188,-0.0005836413129717,1.0642264629514093,-0.3946251610726672,1506.193159048431
long,1.5051450276243075,-0.9369360254906166,-0.0004967584535585,1.2276279890296211,-0.0551124809129081,1886.0998112441375,-0.8790765529360188,-0.0005836413129717,1.0642264629514093,-0.3946251610726672,1506.193159048431
long,1.9913029848857386,-0.929187470373956,-0.0005104421576918,0.8956717299500698,-0.0551124809129081,1820.3580099569094,-0.8790765529360188,-0.0005836413129717,1.0642264629514093,-0.3946251610726672,1506.193159048431
long,1.4474502932896873,-0.9219619531057696,-0.0005230378484744,1.6596126869516474,-0.0551124809129081,1762.7059988009546,-0.8790765529360188,-0.0005836413129717,1.0642264629514093,-0.3946251610726672,1506.193159048431
long,0.6707527355280135,-0.9152709605548248,-0.0005345247172415,1.7732914871818524,-0.0551124809129081,1712.3080206248019,-0.8790765529360188,-0.0005836413129717,1.0642264629514093,-0.3946251610726672,1506.193159048431
long,0.6803725283622624,-0.9091248518012494,-0.0005448837973692,0.7463552484817614,-0.0551124809129081,1668.474739367683,-0.8790765529360188,-0.0005836413129717,1.0642264629514093,-0.3946251610726672,1506.193159048431
long,1.0410748148782167,-0.9035328410418308,-0.0005540979941568,0.9966812276446032,-0.3654630341412578,1630.637270970064,-0.8790765529360188,-0.0005836413129717,1.0642264629514093,-0.3946251610726672,1506.193159048431
long,0.35939833298168644,-0.8985029823941504,-0.0005621521117382,1.4204325428467286,-0.3654630341412578,1598.3271495964646,-0.8790765529360188,-0.0005836413129717,1.0642264629514093,-0.3946251610726672,1506.193159048431
long,1.1400751070054136,-0.8940421566233572,-0.0005690328768871,0.9255284749599136,-0.3654630341412578,1571.1608115056968,-0.8790765529360188,-0.0005836413129717,1.0642264629514093,-0.3946251610726672,1506.193159048431
long,1.4742052060783872,-0.89015605981236,-0.000574728959796,1.5110987315371258,-0.3654630341412578,1548.8275727889559,-0.8790765529360188,-0.0005836413129717,1.0642264629514093,-0.3946251610726672,1506.193159048431
long,1.6701307940838332,-0.8868491939930717,-0.0005792309917088,2.6944546727101777,-0.3654630341412578,1531.0803577287218,-0.8790765529360188,-0.0005836413129717,1.0642264629514093,-0.3946251610726672,1506.193159048431
long,0.9755204036425325,-0.8841248597531945,-0.0005825315794111,1.1037654667896537,-0.3654630341412578,1517.7286365264265,-0.8790765529360188,-0.0005836413129717,1.0642264629514093,-0.3946251610726672,1506.193159048431
long,0.0016158982616797375,-0.8819851508298725,-0.0005846253165551,1.3653131865694483,-0.3946251610726672,1508.6331806959079,-0.8790765529360188,-0.0005836413129717,1.0642264629514093,-0.3946251610726672,1506.193159048431
long,0.4249440219202985,-0.880430950698371,-0.0005855087918205,0.78209499363397,-0.3946251610726672,1503.7023576723432,-0.8790765529360188,-0.0005836413129717,1.0642264629514093,-0.3946251610726672,1506.193159048431
long,0.44434041724399215,-0.879461931160709,-0.0005851805938396,0.5108553960873861,-0.3946251610726672,1502.8897752576063,-0.8790765529360188,-0.0005836413129717,1.0642264629514093,-0.3946251610726672,1506.193159048431
long,-0.11340871121778527,-0.8790765529360188,-0.0005836413129717,1.064226462951409,-0.3946251610726672,1506.193159048431,-0.8792720682511512,-0.0005808935398226,0.836105514721916,-0.3946251610726672,1513.6544099279768
long,-0.32071462452047345,-0.8792720682511512,-0.0005808935398226,0.836105514721916,-0.3946251610726672,1513.6544099279768,-0.8800445254268856,-0.0005769418606019,0.6529802063964203,-0.3946251610726672,1525.3608474669716
long,-0.08195704016099718,-0.8800445254268856,-0.0005769418606019,0.6529802063964203,-0.3946251610726672,1525.3608474669716,-0.8813887754518807,-0.0005717928492606,0.6380706630574847,0.3133477898420416,1541.4477053912567
long,-0.057797400151379935,-0.8813887754518807,-0.0005717928492606,0.6380706630574847,0.3133477898420416,1541.4477053912567,-0.8832984805333508,-0.000565455056475,0.7289035824244772,0.3133477898420416,1562.102010440512
long,-0.4407237466573638,-0.8832984805333508,-0.000565455056475,0.7289035824244772,0.3133477898420416,1562.102010440512,-0.8857661246102563,-0.0005579389954353,0.5842007910564682,0.3133477898420416,1587.5680528821758
long,-0.3505571386743306,-0.8857661246102563,-0.0005579389954353,0.5842007910564682,0.3133477898420416,1587.5680528821758,-0.917789776317789,-0.0004736208651942,0.4602568676654739,0.3133477898420416,1937.815336622607
long,0.08858856565482189,-0.8887830258117037,-0.0005492571245419,1.2265204390978877,0.3133477898420416,1618.1547513889427,-0.917789776317789,-0.0004736208651942,0.4602568676654739,0.3133477898420416,1937.815336622607
long,0.7483770700955682,-0.8923393508400871,-0.000539423826936,0.6513305603654788,0.3133477898420416,1654.24533786113,-0.917789776317789,-0.0004736208651942,0.4602568676654739,0.3133477898420416,1937.815336622607
long,0.3064107129854091,-0.8964241312554876,-0.000528455387017,0.3905267074593597,0.3133477898420416,1696.309950241174,-0.917789776317789,-0.0004736208651942,0.4602568676654739,0.3133477898420416,1937.815336622607
long,0.4692191086664666,-0.9010252816347556,-0.0005163699638673,0.3643659414484348,0.3133477898420416,1744.9219448912538,-0.917789776317789,-0.0004736208651942,0.4602568676654739,0.3133477898420416,1937.815336622607
long,0.015633547575312358,-0.9061296195757392,-0.0005031875617159,0.3906684285135757,0.3133477898420416,1800.7790504315774,-0.917789776317789,-0.0004736208651942,0.4602568676654739,0.3133477898420416,1937.815336622607
long,0.07992644316715167,-0.9117228875141672,-0.0004889299974438,0.4172236173545329,0.3133477898420416,1864.7309272918258,-0.917789776317789,-0.0004736208651942,0.4602568676654739,0.3133477898420416,1937.815336622607
long,-0.14718930249669265,-0.917789776317789,-0.0004736208651942,0.4602568676654739,0.3133477898420416,1937.815336622607,-0.946452018511024,-0.0004024005257603,0.5966227853286702,0.3133477898420416,2352.0148655938933
long,0.09850305094121206,-0.9243139506195605,-0.0004572854981493,0.5044640704480461,0.3133477898420416,2021.3060645054163,-0.946452018511024,-0.0004024005257603,0.5966227853286702,0.3133477898420416,2352.0148655938933
long,0.11266740735214606,-0.9312780758488662,-0.0004399509275345,0.4009507412673723,0.3133477898420416,2116.77716209801,-0.946452018511024,-0.0004024005257603,0.5966227853286702,0.3133477898420416,2352.0148655938933
long,0.12670592855967508,-0.938663846917065,-0.0004216458388928,0.6424170944329632,0.3133477898420416,2226.1902296531675,-0.946452018511024,-0.0004024005257603,0.5966227853286702,0.3133477898420416,2352.0148655938933
long,-0.1834980098167844,-0.946452018511024,-0.0004024005257603,0.5966227853286702,0.3133477898420416,2352.0148655938933,-0.9546224369457096,-0.0003822468407264,0.6357014781627034,0.3133477898420416,2497.3978467201973
long,-0.062143474091816905,-0.9546224369457096,-0.0003822468407264,0.6357014781627034,0.3133477898420416,2497.3978467201973,-0.9631540735244424,-0.0003612181440474,0.5680222694109844,0.3133477898420416,2666.4055762327785
long,-0.04462847873408643,-0.9631540735244424,-0.0003612181440474,0.5680222694109844,0.3133477898420416,2666.4055762327785,-0.972025059353018,-0.0003393492498425,0.6718564819010923,0.3133477898420416,2864.379572974326
long,-0.21454788078114734,-0.972025059353018,-0.0003393492498425,0.6718564819010923,0.3133477898420416,2864.379572974326,-0.9812127215515593,-0.0003166763699659,0.5109191134419921,0.3133477898420416,3098.471545752584
long,-0.5054138904989167,-0.9812127215515593,-0.0003166763699659,0.5109191134419921,0.3133477898420416,3098.471545752584,-0.9906936208057536,-0.000293237055653,2.7205224229994545,0.0737135620795142,3378.473496808275
long,-1.0727267160919252,-0.9906936208057536,-0.000293237055653,2.7205224229994545,0.0737135620795142,3378.473496808275,-1.1608150278141105,0.0001512023972893,0.5701617640986058,-0.6118787027623548,7677.226344454638
long,0.7998756487624905,-1.0004435901969997,-0.0002690701370512,5.1077622262860665,0.0737135620795142,3718.151710037708,-1.1608150278141105,0.0001512023972893,0.5701617640986058,-0.6118787027623548,7677.226344454638
long,0.4810901639191711,-1.010437775248924,-0.0002442156606787,2.0164187055356657,0.0737135620795142,4137.48148845498,-1.1608150278141105,0.0001512023972893,0.5701617640986058,-0.6118787027623548,7677.226344454638
long,0.5358394901409778,-1.0206506751258326,-0.0002187148249841,2.0677606388937946,0.0737135620795142,4666.582044450033,-1.1608150278141105,0.0001512023972893,0.5701617640986058,-0.6118787027623548,7677.226344454638
long,1.1568644763915317,-1.031056184916776,-0.0001926099140348,1.6289635615146874,0.0737135620795142,5353.079513500478,-1.1608150278141105,0.0001512023972893,0.5701617640986058,-0.6118787027623548,7677.226344454638
long,0.682657116462083,-1.0416276389372257,-0.0001659442295061,0.8169639108698669,0.0737135620795142,6276.97414991424,-1.1608150278141105,0.0001512023972893,0.5701617640986058,-0.6118787027623548,7677.226344454638
long,0.9613851665822558,-1.0523378549787088,-0.0001387620210335,1.4455716549672275,0.1819661835326962,7583.759930425435,-1.1608150278141105,0.0001512023972893,0.5701617640986058,-0.6118787027623548,7677.226344454638
long,0.29169654327923233,-1.0631591794352615,-0.0001111084150697,1.436615502240488,0.1819661835326962,9568.664792566122,-1.1608150278141105,0.0001512023972893,0.5701617640986058,-0.6118787027623548,7677.226344454638
long,0.3930215614839839,-1.074063533234139,-8.302934232440329e-05,1.0089783330540525,0.1819661835326962,12935.951353651266,-1.1608150278141105,0.0001512023972893,0.5701617640986058,-0.6118787027623548,7677.226344454638
long,0.4764436267581205,-1.0850224584969723,-5.457146395615453e-05,1.0489449086748217,0.1819661835326962,19882.59760391867,-1.1608150278141105,0.0001512023972893,0.5701617640986058,-0.6118787027623548,7677.226344454638
long,1.5805072916831808,-1.0960071658563777,-2.578209657144725e-05,1.2354167920151988,0.1819661835326962,42510.397198269995,-1.1608150278141105,0.0001512023972893,0.5701617640986058,-0.6118787027623548,7677.226344454638
long,1.2689510959045918,-1.1069885823519925,3.290863790139653e-06,0.6336681073442904,0.1819661835326962,336382.3764656682,-1.1608150278141105,0.0001512023972893,0.5701617640986058,-0.6118787027623548,7677.226344454638
long,1.555222012571463,-1.117937399828988,3.259901861896175e-05,1.385471877090645,-0.6118787027623548,34293.590641367395,-1.1608150278141105,0.0001512023972893,0.5701617640986058,-0.6118787027623548,7677.226344454638
long,0.7429771705526413,-1.1288241237613152,6.209354466868433e-05,1.340625237435897,-0.6118787027623548,18179.41188225667,-1.1608150278141105,0.0001512023972893,0.5701617640986058,-0.6118787027623548,7677.226344454638
long,0.34552938676340517,-1.1396191224212575,9.172527238465732e-05,0.7126533968600118,-0.6118787027623548,12424.265339242307,-1.1608150278141105,0.0001512023972893,0.5701617640986058,-0.6118787027623548,7677.226344454638
long,0.4139169471710692,-1.1502926763163288,0.0001214447648714,1.1088233476032336,-0.6118787027623548,9471.735381384236,-1.2765576496711637,0.0008195087357021,3.048520263718833,0.1814357834513707,1557.7108504859254
long,0.7454945560311697,-1.1608150278141105,0.0001512023972893,0.5701617640986058,-0.6118787027623548,7677.226344454638,-1.2704728633064577,0.0008295660297628,1.6330018236225865,0.1814357834513707,1531.4909455365805
long,0.8869354938353381,-1.1711564308753537,0.0001809484365384,0.5105047385958748,-0.6118787027623548,6472.321360051191,-1.2635496346566204,0.0008384422851315,0.9544915333651129,0.1814357834513707,1507.0204080397104
long,1.6261587129411048,-1.1812872008154751,0.0002106331211215,1.2435187607406708,0.1550379492523906,5608.268986975085,-1.2557802861271992,0.0008461198795839,1.5622726100430362,-0.2840928576798882,1484.163552267274
long,2.3349258169158027,-1.1911777640145425,0.0002402067410545,1.1394473566140797,0.1550379492523906,4958.968923125595,-1.2557802861271992,0.0008461198795839,1.5622726100430362,-0.2840928576798882,1484.163552267274
long,2.719752487696231,-1.200798707495936,0.0002696197176734,0.9035166338853362,0.1550379492523906,4453.67541312578,-1.2557802861271992,0.0008461198795839,1.5622726100430362,-0.2840928576798882,1484.163552267274
long,2.5054675639897406,-1.210120828294075,0.0002988226832547,1.9693185870677123,0.1550379492523906,4049.628412119687,-1.2557802861271992,0.0008461198795839,1.5622726100430362,-0.2840928576798882,1484.163552267274
long,4.5870427944403795,-1.2191151825319335,0.0003277665602801,2.3960642409122954,0.1550379492523906,3719.461745853855,-1.2557802861271992,0.0008461198795839,1.5622726100430362,-0.2840928576798882,1484.163552267274
long,4.937772542446865,-1.2277531341295485,0.000356402640244,0.8406212402499301,0.1550379492523906,3444.8485939638535,-1.2557802861271992,0.0008461198795839,1.5622726100430362,-0.2840928576798882,1484.163552267274
long,4.377057457833783,-1.2360064030652802,0.0003846826618829,0.9379071356260548,0.3837365672677548,3213.0546175786026,-1.2557802861271992,0.0008461198795839,1.5622726100430362,-0.2840928576798882,1484.163552267274
long,4.7740569385186715,-1.2438471131123507,0.0004125588886612,1.191828774249875,0.3837365672677548,3014.956524506779,-1.1773166727317603,0.0008652216970785,0.9469262567596733,0.0052288705599092,1360.7109908444015
long,7.015334429849681,-1.251247838973949,0.0004399841854723,1.037841770116892,0.3837365672677548,2843.8473024452,-1.1626501131343616,0.000862906298197,2.2412637385032337,0.0052288705599092,1347.3654272354502
long,7.700743792086747,-1.2581816527412255,0.0004669120943217,1.239853120667752,0.3837365672677548,2694.686361827982,-1.1471242326741868,0.000859320862776,1.7890298226649457,0.0052288705599092,1334.9195653977843
long,7.572742877765587,-1.2646221695995243,0.0004932969089777,0.7963718266804782,0.3837365672677548,2563.6125963576487,-1.1307438848134264,0.0008544674005857,1.4268999300460412,0.0052288705599092,1323.3318018198834
