时间,开盘价,最高价,最低价,收盘价,成交量,信号类型,置信度,描述,张力,加速度,DXY燃料,量能比率,价格vsEMA%,V7.0.5通过,过滤原因,交易方向,V705执行动作
2025-09-29 12:00:00,112100.0,114231.56,111901.26,113815.57,5064.79852,BEARISH_SINGULARITY,0.9,强奇点看空,0.4835409556775858,-0.0448017662096539,0.1814357834513707,3.0485202637188324,2.543464809475803,True,,做多(反向),做多(反向)
2025-09-29 16:00:00,113815.57,114390.93,113449.74,114265.55,2716.40525,BEARISH_SINGULARITY,0.9,强奇点看空,0.5455670499158408,-0.0467404738755131,0.1814357834513707,1.6330018236225865,2.660561794171433,True,,做多(反向),做多(反向)
2025-09-29 20:00:00,114265.56,114400.0,114020.0,114311.96,1504.84055,BEARISH_SINGULARITY,0.9,强奇点看空,0.6448678605747943,-0.0532430378842701,0.1814357834513707,0.954491533365113,2.4386243930813967,True,,做多(反向),做多(反向)
2025-09-30 00:00:00,114311.97,114792.0,114040.35,114376.39,2494.38118,BEARISH_SINGULARITY,0.7,奇点看空,0.7896974645012426,-0.065330665811703,-0.2840928576798882,1.5622726100430362,2.253256319309817,True,,做多(反向),做多(反向)
2025-09-30 04:00:00,114376.39,114376.4,113585.0,113699.23,2326.82117,BEARISH_SINGULARITY,0.7,奇点看空,0.9465351554662738,-0.081439950124173,-0.2840928576798882,1.3930374742413103,1.4885944846419727,True,,做多(反向),做多(反向)
2025-09-30 08:00:00,113699.24,113741.37,112656.27,113055.01,2869.29172,BEARISH_SINGULARITY,0.7,奇点看空,1.1312299800976773,-0.10107485124968,-0.2840928576798882,1.6287028316353922,0.8258357279552061,True,,做多(反向),做多(反向)
2025-09-30 12:00:00,113055.0,113677.23,112866.11,113106.16,2840.28661,BEARISH_SINGULARITY,0.7,奇点看空,1.3070235135414476,-0.1208947009055548,-0.2840928576798882,1.5284525719064228,0.7878034774445656,True,,做多(反向),做多(反向)
2025-09-30 16:00:00,113106.15,114563.46,112800.0,114359.99,2535.88761,BEARISH_SINGULARITY,0.7,奇点看空,1.4176301201576478,-0.134511457948402,-0.2840928576798882,1.3226652530434286,1.720521478279649,True,,做多(反向),做多(反向)
2025-09-30 20:00:00,114359.99,114754.87,113765.42,114048.93,1977.48804,BEARISH_SINGULARITY,0.7,奇点看空,1.420421352419989,-0.1348700720375619,-0.2840928576798882,1.0096637392635288,1.3045384113659209,True,,做多(反向),做多(反向)
2025-10-01 00:00:00,114048.94,114551.76,113966.67,114176.92,2042.57116,BEARISH_SINGULARITY,0.7,奇点看空,1.3981802130971814,-0.1321455249302384,0.0052288705599092,1.0056236723616,1.2814262044638058,True,,做多(反向),做多(反向)
2025-10-01 04:00:00,114176.93,114740.0,114151.0,114539.02,1996.43364,BEARISH_SINGULARITY,0.7,奇点看空,1.3337389948439795,-0.124041303305205,0.0052288705599092,0.9469262567596732,1.447788351170229,True,,做多(反向),做多(反向)
2025-10-01 08:00:00,114539.02,116795.85,114484.43,116789.58,5217.93036,BEARISH_SINGULARITY,0.7,奇点看空,1.2432699647979617,-0.1102376415587208,0.0052288705599092,2.2412637385032337,3.103224857309015,True,,做多(反向),做多(反向)
2025-10-01 12:00:00,116789.57,117649.99,116363.38,117423.73,4518.346,BEARISH_SINGULARITY,0.7,奇点看空,1.0665806788532513,-0.0887554975373046,0.0052288705599092,1.7890298226649457,3.302675326543381,True,,做多(反向),做多(反向)
2025-10-01 16:00:00,117423.73,118199.0,116724.56,117439.53,3814.32316,BEARISH_SINGULARITY,0.7,奇点看空,0.9213777941936632,-0.0701442322715139,0.0052288705599092,1.4268999300460412,2.9912626202935244,True,,做多(反向),做多(反向)
2025-10-01 20:00:00,117439.53,118649.1,117163.25,118594.99,2446.79084,BEARISH_SINGULARITY,0.7,奇点看空,0.8350401681434115,-0.0603987064640356,0.0052288705599092,0.8969065053352752,3.609416068955319,True,,做多(反向),做多(反向)
2025-10-02 00:00:00,118594.99,119456.92,118368.05,118733.99,4187.34775,BEARISH_SINGULARITY,0.7,奇点看空,0.758034165265088,-0.0552167286707635,-0.2073326101824496,1.4556526703061958,3.363581430149296,True,,做多(反向),做多(反向)
2025-10-02 04:00:00,118733.99,118930.29,118279.31,118489.76,1772.36438,BEARISH_SINGULARITY,0.7,奇点看空,0.7421820649532164,-0.0561981379549898,-0.2073326101824496,0.6264832229402423,2.8423457976991173,True,,做多(反向),做多(反向)
2025-10-02 08:00:00,118489.76,118926.49,118354.61,118765.73,1460.00845,BEARISH_SINGULARITY,0.7,奇点看空,0.7787053326831479,-0.0637651362149544,-0.2073326101824496,0.5238269893064658,2.780200170005313,True,,做多(反向),做多(反向)
2025-10-02 12:00:00,118765.72,119910.79,118516.39,119910.78,5099.16626,BEARISH_SINGULARITY,0.7,奇点看空,0.8188377680495513,-0.0740696404010481,-0.2073326101824496,1.72818750665694,3.399764054661556,True,,做多(反向),做多(反向)
2025-10-02 16:00:00,119910.78,121022.07,119359.63,120836.49,4869.11141,BEARISH_SINGULARITY,0.7,奇点看空,0.8276487727060601,-0.0810751227064015,-0.2073326101824496,1.5769228133114217,3.7830736598385326,True,,做多(反向),做多(反向)
2025-10-02 20:00:00,120836.49,120914.0,120072.46,120529.35,2282.83678,BEARISH_SINGULARITY,0.7,奇点看空,0.815570940212046,-0.0847103055557732,-0.2073326101824496,0.7742020968685157,3.17347371092946,True,,做多(反向),做多(反向)
2025-10-03 00:00:00,120529.35,120550.9,119820.0,120225.89,2268.65523,BEARISH_SINGULARITY,0.9,强奇点看空,0.806204959886524,-0.0885559448454067,0.4916139186254188,0.7752788697193159,2.6289196226364537,True,,做多(反向),做多(反向)
2025-10-03 04:00:00,120225.88,120324.53,119610.59,119640.21,2293.91523,BEARISH_SINGULARITY,0.9,强奇点看空,0.7944862382611341,-0.0890356877277528,0.4916139186254188,0.773482447233619,1.922307162467383,True,,做多(反向),做多(反向)
2025-10-03 08:00:00,119640.22,120515.89,119248.3,120334.5,3467.40526,BEARISH_SINGULARITY,0.9,强奇点看空,0.770006403586939,-0.087800495238397,0.4916139186254188,1.1502998488343943,2.2689381381843785,True,,做多(反向),做多(反向)
2025-10-03 12:00:00,120334.51,122366.0,119881.24,122258.05,4929.42106,BEARISH_SINGULARITY,0.9,强奇点看空,0.6906620363647622,-0.0807171768551991,0.4916139186254188,1.5676431566364253,3.5188453753540814,True,,做多(反向),做多(反向)
2025-10-03 16:00:00,122258.04,123894.99,121466.25,122660.99,9447.66952,BEARISH_SINGULARITY,0.9,强奇点看空,0.5514164174918461,-0.0649078014782525,0.4916139186254188,2.720007810795217,3.479611243593237,True,,做多(反向),做多(反向)
2025-10-03 20:00:00,122661.0,122734.92,121999.33,122232.0,1529.2617,BEARISH_SINGULARITY,0.9,强奇点看空,0.4194355133356947,-0.0472099080617385,0.4916139186254188,0.4487472114253196,2.8124303645573185,True,,做多(反向),做多(反向)
2025-10-06 20:00:00,125410.8,125534.0,124511.15,124658.54,2200.63705,BULLISH_SINGULARITY,0.6,奇点看涨,-0.4377891080258694,0.0409862833197033,-0.4259269128290524,0.7248137989961472,1.363739209093396,True,,做空(反向),做空(反向)
2025-10-07 00:00:00,124658.54,125082.27,124101.26,124329.74,1773.60979,BULLISH_SINGULARITY,0.6,奇点看涨,-0.4598668702346469,0.0417193819862075,-0.0166619081435165,0.6686714772110123,0.9909296880156406,True,,做空(反向),做空(反向)
2025-10-07 04:00:00,124329.74,124654.47,123567.6,123667.99,2455.2259,BULLISH_SINGULARITY,0.6,奇点看涨,-0.4712416920981106,0.0411220910542526,-0.0166619081435165,0.9097686839223856,0.410043286389077,True,,做空(反向),做空(反向)
2025-10-07 08:00:00,123668.0,124509.6,123322.9,124453.38,2444.73415,BULLISH_SINGULARITY,0.6,奇点看涨,-0.4785932483056209,0.0399650760061872,-0.0166619081435165,0.8940515484116474,0.9469983873452312,True,,做空(反向),做空(反向)
2025-10-07 20:00:00,121637.18,122292.62,121258.08,121332.95,1873.51346,BULLISH_SINGULARITY,0.6,奇点看涨,-0.5354660720292559,0.0475004332010625,-0.0166619081435165,0.5729369045228989,-1.2313066797506675,True,,做空(反向),做空(反向)
2025-10-08 00:00:00,121332.96,122229.66,121200.0,121374.75,2406.76826,BULLISH_SINGULARITY,0.6,奇点看涨,-0.5979860280256094,0.056653737076499,-0.0590898389468006,0.725324811584146,-1.0844901357736785,True,,做空(反向),做空(反向)
2025-10-08 04:00:00,121374.76,121910.24,121066.14,121597.06,2670.85944,BULLISH_SINGULARITY,0.6,奇点看涨,-0.6911805818290078,0.0704396798287964,-0.0590898389468006,0.7826769111610912,-0.8179900583773193,True,,做空(反向),做空(反向)
2025-10-08 20:00:00,123450.01,123737.0,122794.4,123306.0,1357.35135,BULLISH_SINGULARITY,0.6,奇点看涨,-1.1820536983212313,0.1280757260986059,-0.0590898389468006,0.4382697702109335,0.4705671459445507,True,,做空(反向),做空(反向)
2025-10-09 00:00:00,123306.01,123348.32,121475.98,122038.01,2319.17839,BULLISH_SINGULARITY,0.6,奇点看涨,-1.211819866572719,0.1302992337869932,-0.0237296550319637,0.7496409177858124,-0.5092916838218468,True,,做空(反向),做空(反向)
2025-10-09 04:00:00,122038.01,122264.0,121724.71,121906.1,1451.1479,BULLISH_SINGULARITY,0.6,奇点看涨,-1.177529809129905,0.1194343633220897,-0.0237296550319637,0.4687808666094385,-0.5584127538062013,True,,做空(反向),做空(反向)
2025-10-09 08:00:00,121906.09,122833.02,121145.49,122737.57,2689.44106,BULLISH_SINGULARITY,0.6,奇点看涨,-1.1265036606630494,0.1022262412636256,-0.0237296550319637,0.8735394094876858,0.1084109429318103,True,,做空(反向),做空(反向)
2025-10-09 20:00:00,120951.72,121900.0,120838.0,121662.4,2359.47103,BULLISH_SINGULARITY,0.6,奇点看涨,-1.0064542349090877,0.0508014252917654,-0.0237296550319637,0.7029685281033357,-0.4878627792796837,True,,做空(反向),做空(反向)
2025-10-10 00:00:00,121662.41,121874.13,120900.0,121026.01,2094.68145,BULLISH_SINGULARITY,0.95,超强奇点看涨,-1.066426809509194,0.0486764512669988,0.2334909150241095,0.649500633664997,-0.9132294355885552,True,,做空(反向),做空(反向)
2025-10-10 04:00:00,121026.0,121754.34,120855.41,120932.05,2566.54979,BULLISH_SINGULARITY,0.95,超强奇点看涨,-1.1505333249549472,0.056367173920273,0.2334909150241095,0.7913243256902585,-0.8967016055365403,True,,做空(反向),做空(反向)
2025-10-10 08:00:00,120932.05,121777.07,120916.44,121554.55,1553.83694,BULLISH_SINGULARITY,0.95,超强奇点看涨,-1.259380939436774,0.0742428967364845,0.2334909150241095,0.4807111226382789,-0.3498785618082296,True,,做空(反向),做空(反向)
2025-10-11 08:00:00,110384.6,112359.67,110162.23,112280.0,5929.13992,BULLISH_SINGULARITY,0.95,超强奇点看涨,-0.8467656285563235,0.1137433210108438,0.2334909150241095,0.9490983771030372,-4.962947658420422,True,,做空(反向),做空(反向)
2025-10-11 12:00:00,112280.01,112500.0,111793.2,111793.2,3681.24351,BULLISH_SINGULARITY,0.95,超强奇点看涨,-0.8146894982116503,0.1098835188184194,0.2334909150241095,0.5845425843928906,-4.888107977496802,True,,做空(反向),做空(反向)
2025-10-11 16:00:00,111793.21,112185.53,110865.82,111178.31,3138.91159,BULLISH_SINGULARITY,0.95,超强奇点看涨,-0.7965864827247295,0.1046848173917238,0.2334909150241095,0.4994960738710856,-4.921251874566858,True,,做空(反向),做空(反向)
2025-10-11 20:00:00,111178.3,111368.29,109561.59,110644.4,4022.93209,BULLISH_SINGULARITY,0.95,超强奇点看涨,-0.7801483482331076,0.0988948591566055,0.2334909150241095,0.636878998415674,-4.890720350133526,True,,做空(反向),做空(反向)
2025-10-12 00:00:00,110644.4,111368.14,109565.06,110676.0,4785.58424,BULLISH_SINGULARITY,0.95,超强奇点看涨,-0.7613774902823787,0.0927261407946752,0.2334909150241095,0.7517249172673295,-4.420838396534811,True,,做空(反向),做空(反向)
2025-10-12 04:00:00,110676.0,112125.51,110617.1,111525.2,2731.29761,BULLISH_SINGULARITY,0.95,超强奇点看涨,-0.7469966535709678,0.0868816612708303,0.2334909150241095,0.4244549640511518,-3.348044043086487,True,,做空(反向),做空(反向)
2025-10-12 08:00:00,111525.19,112133.33,111139.87,111848.36,2810.82095,BULLISH_SINGULARITY,0.95,超强奇点看涨,-0.7469300655196851,0.0819574969394291,0.2334909150241095,0.4351508726136527,-2.78392698448238,True,,做空(反向),做空(反向)
2025-10-12 16:00:00,113198.2,114700.0,113198.2,114342.28,6635.34892,BULLISH_SINGULARITY,0.95,超强奇点看涨,-0.6930449765922041,0.0744225022129264,0.2334909150241095,0.9431674584410836,-0.4196159682087397,True,,做空(反向),做空(反向)
2025-10-12 20:00:00,114342.28,115770.0,114217.75,114958.8,6271.83436,BULLISH_SINGULARITY,0.95,超强奇点看涨,-0.6420715207019114,0.0678081844851829,0.2334909150241095,0.8933645906755225,0.1061254376625061,True,,做空(反向),做空(反向)
2025-10-13 00:00:00,114958.81,115963.81,114619.45,114821.12,4123.60858,BULLISH_SINGULARITY,0.95,超强奇点看涨,-0.5600839374044783,0.0582390344289502,0.2334909150241095,0.5960744735979285,-0.0124553954413654,True,,做空(反向),做空(反向)
2025-10-13 04:00:00,114821.13,115554.83,114398.24,115399.67,3437.01313,BULLISH_SINGULARITY,0.95,超强奇点看涨,-0.4408902725762087,0.0446801008865678,0.2334909150241095,0.492986568437469,0.4443491445224154,True,,做空(反向),做空(反向)
2025-10-14 08:00:00,111724.41,112140.0,110012.24,111313.98,5281.83478,BEARISH_SINGULARITY,0.7,奇点看空,0.3693179652819656,-0.0549196799104941,-0.0284679799433173,1.1267612355125112,-2.5053916125309343,True,,做多(反向),做多(反向)
2025-10-14 12:00:00,111313.98,112943.82,109866.0,112900.43,7186.98731,BEARISH_SINGULARITY,0.7,奇点看空,0.3891912048094917,-0.0560941997429519,-0.0284679799433173,1.5324600014298515,-1.0106940317808977,True,,做多(反向),做多(反向)
2025-10-14 16:00:00,112900.44,113544.53,111692.31,112613.7,7436.01163,BEARISH_SINGULARITY,0.7,奇点看空,0.3517483674698205,-0.0494945068203923,-0.0284679799433173,1.5604890114646752,-1.1432690887498789,True,,做多(反向),做多(反向)
2025-10-16 00:00:00,110763.28,111867.17,110361.0,111329.48,2715.42468,BEARISH_SINGULARITY,0.7,奇点看空,0.4882893940587329,-0.0242931454377419,-0.1074373568872375,0.6285609449878707,-1.151157849737742,True,,做多(反向),做多(反向)
2025-10-16 04:00:00,111329.48,111773.7,110553.19,110584.2,3097.1426,BEARISH_SINGULARITY,0.7,奇点看空,0.5812725142867247,-0.0350762149450241,-0.1074373568872375,0.7442672541105334,-1.6430687880453887,True,,做多(反向),做多(反向)
2025-10-16 08:00:00,110584.21,111728.7,109635.15,111404.72,5282.11808,BEARISH_SINGULARITY,0.7,奇点看空,0.6636048957447869,-0.0487087359019779,-0.1074373568872375,1.2519072423131905,-0.8270143864911308,True,,做多(反向),做多(反向)
2025-10-16 12:00:00,111404.73,111982.45,108361.69,108549.21,8252.81169,BEARISH_SINGULARITY,0.7,奇点看空,0.7098983739396124,-0.059605797534792,-0.1074373568872375,1.8503868433506048,-3.0579566203056965,True,,做多(反向),做多(反向)
2025-10-16 16:00:00,108549.21,109254.0,107577.57,108197.66,8255.26892,BEARISH_SINGULARITY,0.7,奇点看空,0.7614065754335562,-0.0712527419923139,-0.1074373568872375,1.7773268113938387,-3.060609263389728,True,,做多(反向),做多(反向)
2025-10-16 20:00:00,108197.67,108500.0,107427.0,108194.28,2254.40655,BEARISH_SINGULARITY,0.7,奇点看空,0.7691370742308379,-0.077500105499466,-0.1074373568872375,0.5031505085765907,-2.779973827555619,True,,做多(反向),做多(反向)
2025-10-17 00:00:00,108194.27,109240.0,107934.4,109176.74,2417.89309,BEARISH_SINGULARITY,0.7,奇点看空,0.7439557724201341,-0.0774283370839318,-0.1830327934496225,0.5454268128901983,-1.7195902738486892,True,,做多(反向),做多(反向)
2025-10-17 04:00:00,109176.74,109236.01,105542.09,105633.75,8020.07533,BEARISH_SINGULARITY,0.7,奇点看空,0.6929519530737761,-0.0712416429089883,-0.1830327934496225,1.685740458102449,-4.462314865902274,True,,做多(反向),做多(反向)
2025-10-17 08:00:00,105633.75,106651.22,103528.23,105683.72,13908.33322,BEARISH_SINGULARITY,0.7,奇点看空,0.6793922902408688,-0.0673595004068116,-0.1830327934496225,2.6340680275935764,-4.013325818822744,True,,做多(反向),做多(反向)
2025-10-17 12:00:00,105683.71,106852.14,104533.21,106803.53,7847.34313,BEARISH_SINGULARITY,0.7,奇点看空,0.6314275634713848,-0.0606079795819236,-0.1830327934496225,1.4645416646776606,-2.718663795093284,True,,做多(反向),做多(反向)
2025-10-17 16:00:00,106803.52,107575.6,106071.42,106454.72,3916.46744,BEARISH_SINGULARITY,0.7,奇点看空,0.5681624670156491,-0.0500006000598904,-0.1830327934496225,0.7403591429583637,-2.75516398206753,True,,做多(反向),做多(反向)
2025-10-17 20:00:00,106457.24,107440.02,106342.47,106431.68,1810.55617,BEARISH_SINGULARITY,0.7,奇点看空,0.5285702009918395,-0.0409663434498398,-0.1830327934496225,0.3605870581070626,-2.518468525104233,True,,做多(反向),做多(反向)
2025-10-18 00:00:00,106431.68,107306.06,106322.2,107070.4,2668.3034,BEARISH_SINGULARITY,0.7,奇点看空,0.5169878196428109,-0.0350173488625933,-0.1830327934496225,0.5579015895941808,-1.7525483879322905,True,,做多(反向),做多(反向)
2025-10-18 04:00:00,107070.41,107499.0,106439.38,106665.0,2976.33507,BEARISH_SINGULARITY,0.7,奇点看空,0.4990512106337937,-0.0334713348082333,-0.1830327934496225,0.6174394660159471,-1.9261019920377247,True,,做多(反向),做多(反向)
2025-10-18 08:00:00,106665.01,107222.0,106605.93,107208.6,2336.72819,BEARISH_SINGULARITY,0.7,奇点看空,0.5060337711487006,-0.0367351635031726,-0.1830327934496225,0.4908105721726823,-1.2922036919403193,True,,做多(反向),做多(反向)
2025-10-18 12:00:00,107208.61,107300.0,106739.33,106948.75,1425.61863,BEARISH_SINGULARITY,0.7,奇点看空,0.5278738653980685,-0.0419996765944767,-0.1830327934496225,0.305918337001447,-1.3876211521064634,True,,做多(反向),做多(反向)
2025-10-18 16:00:00,106948.75,107091.87,106484.0,107080.14,911.25891,BEARISH_SINGULARITY,0.7,奇点看空,0.5600933539253724,-0.0514315903081967,-0.1830327934496225,0.2015730930897279,-1.1472399706408232,True,,做多(反向),做多(反向)
2025-10-18 20:00:00,107080.14,107339.03,106851.84,107185.01,804.94346,BEARISH_SINGULARITY,0.7,奇点看空,0.5978282409416469,-0.061442713938735,-0.1830327934496225,0.190228348932123,-0.9513385451313006,True,,做多(反向),做多(反向)
2025-10-19 00:00:00,107185.0,107367.16,106734.17,107275.78,1058.1121,BEARISH_SINGULARITY,0.7,奇点看空,0.6475768495829208,-0.0709126757746877,-0.1830327934496225,0.2569182839865265,-0.7854926484139723,True,,做多(反向),做多(反向)
2025-10-19 04:00:00,107275.79,107290.0,106558.61,106786.0,1247.19589,BEARISH_SINGULARITY,0.7,奇点看空,0.7023851147550395,-0.079709117485528,-0.1830327934496225,0.307167135715347,-1.1218418484143784,True,,做多(反向),做多(反向)
2025-10-19 08:00:00,106786.0,108260.5,106103.36,107783.47,5059.55867,BEARISH_SINGULARITY,0.7,奇点看空,0.7498260693889942,-0.0885741095895581,-0.1830327934496225,1.2111382825971575,-0.1793917554558667,True,,做多(反向),做多(反向)
2025-10-19 12:00:00,107783.47,108621.68,107355.02,108486.7,3636.47308,BEARISH_SINGULARITY,0.7,奇点看空,0.74684400449219,-0.0920603843938,-0.1830327934496225,0.8649022915716255,0.4267515960774907,True,,做多(反向),做多(反向)
2025-10-19 16:00:00,108486.71,109450.07,108240.0,108908.43,2430.56297,BEARISH_SINGULARITY,0.7,奇点看空,0.729705497094189,-0.0903084753421653,-0.1830327934496225,0.5983789883136338,0.7387507616874506,True,,做多(反向),做多(反向)
2025-10-19 20:00:00,108908.43,109370.99,108471.1,108642.78,2048.76152,BEARISH_SINGULARITY,0.7,奇点看空,0.7232380867973212,-0.0860028097665723,-0.1830327934496225,0.5460874204873566,0.445863854630624,True,,做多(反向),做多(反向)
2025-10-20 00:00:00,108642.77,110427.86,107402.52,110145.44,3683.55508,BEARISH_SINGULARITY,0.7,奇点看空,0.7656759179598064,-0.0830301141747867,0.0997443714116462,1.0455365694406515,1.6574775380648392,True,,做多(反向),做多(反向)
2025-10-20 04:00:00,110145.45,111445.67,109951.96,111169.92,3967.97672,BEARISH_SINGULARITY,0.7,奇点看空,0.7955143517635929,-0.0798609635906092,0.0997443714116462,1.0995272271616228,2.349279987581028,True,,做多(反向),做多(反向)
2025-10-20 08:00:00,111169.91,111679.25,110608.27,111016.75,3452.86704,BEARISH_SINGULARITY,0.7,奇点看空,0.8037425379037733,-0.0810259372215017,0.0997443714116462,0.9432642124307166,1.993759212975743,True,,做多(反向),做多(反向)
2025-10-20 12:00:00,111016.75,111705.56,110588.23,111144.55,3006.20504,BEARISH_SINGULARITY,0.7,奇点看空,0.8326691247922094,-0.0871442556251619,0.0997443714116462,0.8816218236144319,1.9062753000477,True,,做多(反向),做多(反向)
2025-10-20 16:00:00,111144.55,111303.05,109855.83,110803.22,3716.65669,BEARISH_SINGULARITY,0.7,奇点看空,0.8732451079309187,-0.0946307816995775,0.0997443714116462,1.281484694638985,1.439387848470714,True,,做多(反向),做多(反向)
2025-10-20 20:00:00,110803.22,111272.0,110418.25,110532.09,1366.18103,BEARISH_SINGULARITY,0.7,奇点看空,0.922972212359649,-0.1042800767880661,0.0997443714116462,0.5303053419799716,1.0765046169710395,True,,做多(反向),做多(反向)
2025-10-21 00:00:00,110532.09,110532.09,109052.09,109059.22,2405.81342,BEARISH_SINGULARITY,0.7,奇点看空,0.962199505501162,-0.1135591192211397,-0.2849848418852939,0.9620624732692544,-0.2446809010390571,True,,做多(反向),做多(反向)
2025-10-21 04:00:00,109059.23,109059.23,107473.72,108086.37,4930.3268,BEARISH_SINGULARITY,0.7,奇点看空,1.0142265220976974,-0.1230649997147719,-0.2849848418852939,1.85582841376656,-1.0275957718673725,True,,做多(反向),做多(反向)
2025-10-21 08:00:00,108086.38,108811.47,107484.22,108580.01,2989.72657,BEARISH_SINGULARITY,0.7,奇点看空,1.043412053555031,-0.1286011722632192,-0.2849848418852939,1.118598662311113,-0.521048534167739,True,,做多(反向),做多(反向)
2025-10-21 12:00:00,108580.0,113557.62,107922.06,113422.61,10002.10737,BEARISH_SINGULARITY,0.7,奇点看空,1.0015631858489895,-0.1248794698931886,-0.2849848418852939,3.307540779786577,3.5295685121396034,True,,做多(反向),做多(反向)
2025-10-21 16:00:00,113422.6,114000.0,111324.29,111780.39,10731.47816,BEARISH_SINGULARITY,0.7,奇点看空,0.8038111949130666,-0.102044025012524,-0.2849848418852939,3.1162015490698027,1.8336522128381223,True,,做多(反向),做多(反向)
2025-10-21 20:00:00,111780.4,111801.41,108045.81,108297.67,6168.56427,BEARISH_SINGULARITY,0.7,奇点看空,0.6539013585873622,-0.085595457414414,-0.2849848418852939,1.675823047480676,-1.213167490812123,True,,做多(反向),做多(反向)
2025-10-22 00:00:00,108297.66,108678.21,107841.2,108216.02,4851.56459,BEARISH_SINGULARITY,0.9,强奇点看空,0.5664555071556913,-0.0771405748302438,0.2124200108776399,1.2510702060105623,-1.1664442945669125,True,,做多(反向),做多(反向)
2025-10-22 04:00:00,108216.03,108638.99,107610.0,108321.63,3883.15964,BEARISH_SINGULARITY,0.9,强奇点看空,0.4586276476556469,-0.0617033803360869,0.2124200108776399,0.963122890173186,-0.9690744511856272,True,,做多(反向),做多(反向)
2025-10-25 16:00:00,111385.18,111731.78,111164.39,111623.45,963.51944,BULLISH_SINGULARITY,0.8,强奇点看涨,-0.4793640885111342,0.0320428879757702,0.0635494151304427,0.3549927572383025,1.0191690753026583,True,,做空(反向),做空(反向)
2025-10-25 20:00:00,111623.46,111683.64,111342.25,111646.27,565.73827,BULLISH_SINGULARITY,0.8,强奇点看涨,-0.5408385117637567,0.0539354433029154,0.0635494151304427,0.2411298176031565,0.9398598286369134,True,,做空(反向),做空(反向)
2025-10-26 00:00:00,111646.27,111899.56,111260.45,111260.46,1026.78183,BULLISH_SINGULARITY,0.8,强奇点看涨,-0.5620931695274407,0.0745518526138783,0.0635494151304427,0.4673277578538588,0.5344563188040257,True,,做空(反向),做空(反向)
2025-10-26 04:00:00,111260.46,111724.96,111260.46,111723.98,665.50994,BULLISH_SINGULARITY,0.8,强奇点看涨,-0.5476157538000664,0.0905914008394332,0.0635494151304427,0.3272045784490843,0.8617189637715246,True,,做空(反向),做空(反向)
2025-10-27 12:00:00,115362.02,115437.48,114503.99,114969.68,4493.43933,BEARISH_SINGULARITY,0.7,奇点看空,0.5961265916824819,-0.0498976640717766,0.099309174300762,1.888813296641448,1.8241513003147285,True,,做多(反向),做多(反向)
2025-10-27 16:00:00,114969.68,115790.0,114790.81,114942.64,2258.20754,BEARISH_SINGULARITY,0.7,奇点看空,0.6591719209459737,-0.0729673619150019,0.099309174300762,0.9437499183136332,1.625967434634534,True,,做多(反向),做多(反向)
2025-10-27 20:00:00,114942.64,114942.64,113830.01,114107.65,2236.06411,BEARISH_SINGULARITY,0.7,奇点看空,0.6714283784795345,-0.0908849008410617,0.099309174300762,1.003641973378769,0.8024923886922951,True,,做多(反向),做多(反向)
2025-10-28 00:00:00,114107.65,114547.2,113569.91,113908.24,2184.14279,BEARISH_SINGULARITY,0.7,奇点看空,0.669404739118706,-0.1013251023948713,0.0195261288139464,0.9648749571734409,0.5663452714793538,True,,做多(反向),做多(反向)
2025-10-28 04:00:00,113908.25,114364.99,113483.3,114188.37,2190.6787,BEARISH_SINGULARITY,0.7,奇点看空,0.5816143088874332,-0.1061158147046449,0.0195261288139464,0.9589838377304196,0.7356022321412874,True,,做多(反向),做多(反向)
2025-10-28 08:00:00,114188.38,114673.68,114113.3,114357.73,1236.93368,BEARISH_SINGULARITY,0.7,奇点看空,0.4149662677437958,-0.0970928790110473,0.0195261288139464,0.5366878896049646,0.8000486199417691,True,,做多(反向),做多(反向)
2025-10-29 04:00:00,112523.49,113577.9,112505.58,113577.9,2036.63326,BULLISH_SINGULARITY,0.6,奇点看涨,-0.4529584098579719,0.0378507481087337,-0.0488904886812853,0.7468266972334671,0.1283131116713864,True,,做空(反向),做空(反向)
2025-10-29 08:00:00,113577.9,113624.12,112732.91,113132.36,1970.99326,BULLISH_SINGULARITY,0.6,奇点看涨,-0.5606052690013019,0.0608374348299219,-0.0488904886812853,0.71045731656746,-0.2393401761938027,True,,做空(反向),做空(反向)
2025-10-29 20:00:00,110640.0,111800.0,109733.22,110021.29,2647.63091,BULLISH_SINGULARITY,0.6,奇点看涨,-0.6607114106067514,0.0846379753827915,-0.0488904886812853,0.8362479646610524,-2.37323599002445,True,,做空(反向),做空(反向)
2025-10-30 00:00:00,110021.3,111011.99,109703.43,110751.47,2342.18582,BULLISH_SINGULARITY,0.6,奇点看涨,-0.6791215822724076,0.0828448828759395,-0.6961170127471943,0.7284757617128346,-1.563568413331913,True,,做空(反向),做空(反向)
2025-10-30 08:00:00,111366.72,111467.01,109692.3,109717.29,2970.54213,BULLISH_SINGULARITY,0.6,奇点看涨,-0.7915481905419657,0.0862899825546098,-0.6961170127471943,0.8911687385598726,-2.165708622877658,True,,做空(反向),做空(反向)
2025-10-30 20:00:00,106536.39,108334.53,106316.17,108322.88,3182.96112,BULLISH_SINGULARITY,0.6,奇点看涨,-1.048246179175833,0.0835766454966753,-0.6961170127471943,0.9489162882590424,-2.3703449777881893,True,,做空(反向),做空(反向)
