timestamp,close,volume,tension,acceleration,dxy_fuel,ema20,price_vs_ema,avg_volume_20,volume_ratio
2025-07-24 20:00:00,118340.99,1431.39777,0.9702371840645351,0.0,0.0,118340.99,0.0,,
2025-07-25 00:00:00,115419.66,11127.20493,0.9772309562906887,0.0,0.0,118062.7680952381,-0.022387312595499847,,
2025-07-25 04:00:00,115320.01,8835.25163,0.9831506757954052,-0.0010740527214371243,0.0,117801.55303854877,-0.021065452657799202,,
2025-07-25 08:00:00,116543.58,7216.21136,0.9879905412340653,-0.0010798540660563738,0.0,117681.74608249651,-0.009671560121980494,,
2025-07-25 12:00:00,115727.08,6361.79335,0.9917460281362237,-0.0010843785365016734,0.0,117495.58740797303,-0.015051692127231479,,
2025-07-25 16:00:00,116688.6,3089.40882,0.9944138998441778,-0.0010876151942043055,0.0,117418.73146435655,-0.0062181855931409,,
2025-07-25 20:00:00,117614.31,1776.47864,0.9959922167088174,-0.001089554843314522,0.0,117437.35799156068,0.001506777838548032,,
2025-07-26 00:00:00,117489.62,1222.24277,0.9964803435210023,-0.0010901900524546981,0.0,117442.33532569776,0.0004026203512652037,,
2025-07-26 04:00:00,117304.47,1006.48005,0.9958789551592757,-0.0010895151739115372,0.0,117429.20529467893,-0.0010622169703517915,,
2025-07-26 08:00:00,117776.11,1549.30958,0.9941900404373624,-0.0010875263601867191,0.0,117462.24383804284,0.0026720599888243593,,
2025-07-26 12:00:00,118130.1,1303.59734,0.9914169041375072,-0.0010842215779418574,0.0,117525.84918680065,0.005141429033530576,,
2025-07-26 16:00:00,118232.11,1051.39337,0.9875641672184002,-0.0010796006192517194,0.0,117593.11212139107,0.0054339737003413794,,
2025-07-26 20:00:00,117919.99,858.64895,0.9826377651891499,-0.0010736651101433958,0.0,117624.24334792525,0.002514334151336085,,
2025-07-27 00:00:00,118182.83,1007.50696,0.9766449446434826,-0.0010664185164169782,0.0,117677.44207669428,0.004294688212005367,,
2025-07-27 04:00:00,118095.95,808.21213,0.9695942579510916,-0.0010578661467237627,0.0,117717.29997415197,0.00321660474655098,,
2025-07-27 08:00:00,118072.71,835.9696,0.9614955561058501,-0.0010480151528503567,0.0,117751.14854804227,0.0027308561820655122,,
2025-07-27 12:00:00,118585.74,1586.05165,0.9523599797333436,-0.0010368745272650859,0.0,117830.63344822872,0.006408406113704348,,
2025-07-27 16:00:00,118960.0,3418.37234,0.9421999482629871,-0.0010244550978499856,0.0,117938.19216744503,0.00866392653453803,,
2025-07-27 20:00:00,119415.55,1672.19651,0.9310291472727765,-0.0010107695198541267,0.0,118078.89291340264,0.01132003403502138,,
