time,price,qty,quote_qty,is_buyer_maker
2026-01-16 00:00:00.017,95567.4,6.343,606184.0181999999,False
2026-01-16 00:00:00.022,95567.5,0.006,573.405,False
2026-01-16 00:00:00.022,95567.7,0.002,191.1354,False
2026-01-16 00:00:00.022,95567.8,0.002,191.1356,False
2026-01-16 00:00:00.022,95567.9,0.227,21693.9133,False
2026-01-16 00:00:00.022,95568.5,0.002,191.137,False
2026-01-16 00:00:00.023,95568.8,0.003,286.70640000000003,False
2026-01-16 00:00:00.023,95569.0,0.002,191.138,False
2026-01-16 00:00:00.023,95569.1,0.007,668.9837,False
2026-01-16 00:00:00.023,95569.2,0.803,76742.06760000001,False
2026-01-16 00:00:00.024,95569.3,0.002,191.1386,False
2026-01-16 00:00:00.024,95569.4,0.004,382.2776,False
2026-01-16 00:00:00.024,95569.5,0.018,1720.251,False
2026-01-16 00:00:00.024,95569.7,0.003,286.7091,False
2026-01-16 00:00:00.026,95569.8,0.004,382.2792,False
2026-01-16 00:00:00.026,95569.9,0.002,191.13979999999998,False
2026-01-16 00:00:00.026,95570.0,0.521,49791.97,False
2026-01-16 00:00:00.029,95570.1,0.013,1242.4113,False
2026-01-16 00:00:00.029,95570.2,0.012,1146.8424,False
2026-01-16 00:00:00.029,95570.3,0.005,477.85150000000004,False
2026-01-16 00:00:00.055,95570.4,0.039,3727.2455999999997,True
2026-01-16 00:00:00.087,95570.5,0.036,3440.5379999999996,False
2026-01-16 00:00:00.115,95570.7,0.01,955.707,False
2026-01-16 00:00:00.115,95571.0,0.002,191.142,False
2026-01-16 00:00:00.125,95571.2,0.006,573.4272,False
2026-01-16 00:00:00.125,95571.6,0.002,191.1432,False
2026-01-16 00:00:00.125,95571.8,0.002,191.14360000000002,False
2026-01-16 00:00:00.125,95572.2,0.002,191.1444,False
2026-01-16 00:00:00.125,95572.4,0.004,382.2896,False
2026-01-16 00:00:00.125,95572.5,0.002,191.145,False
2026-01-16 00:00:00.125,95572.6,0.004,382.29040000000003,False
2026-01-16 00:00:00.125,95572.9,0.002,191.14579999999998,False
2026-01-16 00:00:00.169,95573.0,0.009,860.1569999999999,True
2026-01-16 00:00:01.380,95573.0,0.02,1911.46,True
2026-01-16 00:00:01.439,95573.1,0.133,12711.222300000001,False
2026-01-16 00:00:01.654,95573.1,0.111,10608.6141,False
2026-01-16 00:00:02.108,95573.0,0.002,191.14600000000002,True
2026-01-16 00:00:02.110,95573.1,0.002,191.14620000000002,False
2026-01-16 00:00:02.301,95573.1,0.156,14909.403600000001,False
2026-01-16 00:00:02.316,95573.0,0.009,860.1569999999999,True
2026-01-16 00:00:02.328,95573.1,0.003,286.71930000000003,False
2026-01-16 00:00:02.332,95573.0,0.224,21408.352,True
2026-01-16 00:00:02.438,95573.0,0.69,65945.37,True
2026-01-16 00:00:02.438,95572.9,0.008,764.5831999999999,True
2026-01-16 00:00:02.438,95572.7,0.002,191.1454,True
2026-01-16 00:00:02.438,95572.5,0.002,191.145,True
2026-01-16 00:00:02.447,95572.0,0.002,191.144,True
2026-01-16 00:00:02.447,95571.8,0.002,191.14360000000002,True
2026-01-16 00:00:02.447,95571.4,0.002,191.1428,True
2026-01-16 00:00:02.447,95571.3,0.002,191.14260000000002,True
2026-01-16 00:00:02.477,95571.2,0.006,573.4272,True
2026-01-16 00:00:02.491,95571.1,0.06,5734.2660000000005,True
2026-01-16 00:00:02.507,95571.0,0.002,191.142,True
2026-01-16 00:00:02.507,95570.8,0.003,286.7124,True
2026-01-16 00:00:02.507,95570.6,0.002,191.14120000000003,True
2026-01-16 00:00:02.507,95570.5,0.002,191.141,True
2026-01-16 00:00:02.507,95570.4,0.028,2675.9712,True
2026-01-16 00:00:02.507,95570.3,0.002,191.1406,True
2026-01-16 00:00:02.507,95570.2,0.028,2675.9656,True
2026-01-16 00:00:02.507,95570.1,0.03,2867.103,True
2026-01-16 00:00:02.507,95570.0,0.056,5351.92,True
2026-01-16 00:00:02.507,95569.9,0.005,477.8495,True
2026-01-16 00:00:02.524,95569.6,0.026,2484.8096,True
2026-01-16 00:00:02.524,95569.2,0.002,191.1384,True
2026-01-16 00:00:02.555,95569.2,0.024,2293.6608,False
2026-01-16 00:00:02.575,95569.1,0.026,2484.7966,True
2026-01-16 00:00:02.585,95569.2,0.002,191.1384,False
2026-01-16 00:00:02.596,95569.1,0.047,4491.7477,True
2026-01-16 00:00:02.596,95568.8,0.002,191.13760000000002,True
2026-01-16 00:00:02.596,95568.7,0.028,2675.9236,True
2026-01-16 00:00:02.596,95568.2,0.005,477.841,True
2026-01-16 00:00:02.596,95568.1,0.002,191.1362,True
2026-01-16 00:00:02.596,95568.0,0.002,191.136,True
2026-01-16 00:00:02.596,95567.7,0.004,382.2708,True
2026-01-16 00:00:02.596,95567.5,0.002,191.135,True
2026-01-16 00:00:02.596,95567.4,0.016,1529.0783999999999,True
2026-01-16 00:00:02.672,95567.3,0.41,39182.593,True
2026-01-16 00:00:02.689,95567.2,0.026,2484.7472,True
2026-01-16 00:00:02.701,95567.0,0.002,191.13400000000001,True
2026-01-16 00:00:02.709,95566.8,0.002,191.1336,True
2026-01-16 00:00:02.709,95566.6,0.005,477.833,True
2026-01-16 00:00:02.709,95566.3,0.002,191.1326,True
2026-01-16 00:00:02.718,95566.0,0.002,191.132,True
2026-01-16 00:00:02.718,95565.9,0.004,382.2636,True
2026-01-16 00:00:02.732,95565.8,0.108,10321.1064,True
2026-01-16 00:00:02.740,95565.5,0.04,3822.62,True
2026-01-16 00:00:02.756,95565.4,0.016,1529.0464,True
2026-01-16 00:00:02.761,95565.3,0.002,191.13060000000002,True
2026-01-16 00:00:02.766,95565.1,0.422,40328.472200000004,True
2026-01-16 00:00:02.770,95564.8,0.003,286.69440000000003,True
2026-01-16 00:00:02.770,95564.4,0.002,191.12879999999998,True
2026-01-16 00:00:02.770,95564.2,0.003,286.69259999999997,True
2026-01-16 00:00:02.770,95564.0,0.002,191.12800000000001,True
2026-01-16 00:00:02.770,95563.9,0.004,382.25559999999996,True
2026-01-16 00:00:02.770,95563.7,0.005,477.8185,True
2026-01-16 00:00:02.770,95563.6,0.002,191.12720000000002,True
2026-01-16 00:00:02.770,95563.5,0.006,573.381,True
2026-01-16 00:00:02.851,95563.4,0.037,3535.8457999999996,True
2026-01-16 00:00:02.888,95563.3,0.002,191.1266,True
2026-01-16 00:00:02.888,95563.1,0.006,573.3786,True
2026-01-16 00:00:02.888,95562.8,0.002,191.12560000000002,True
2026-01-16 00:00:02.888,95562.5,0.002,191.125,True
2026-01-16 00:00:02.888,95562.3,0.002,191.12460000000002,True
2026-01-16 00:00:02.888,95562.1,0.004,382.2484,True
2026-01-16 00:00:02.964,95562.1,0.512,48927.7952,False
2026-01-16 00:00:03.013,95562.0,0.014,1337.868,True
2026-01-16 00:00:03.252,95562.0,0.01,955.62,True
2026-01-16 00:00:03.747,95562.0,0.015,1433.4299999999998,True
2026-01-16 00:00:04.009,95562.1,0.03,2866.8630000000003,False
2026-01-16 00:00:04.151,95562.1,0.002,191.1242,False
2026-01-16 00:00:04.255,95562.1,0.063,6020.4123,False
2026-01-16 00:00:04.470,95562.1,0.743,71002.6403,False
2026-01-16 00:00:04.689,95562.0,0.004,382.248,True
2026-01-16 00:00:05.011,95562.0,0.002,191.124,True
2026-01-16 00:00:05.287,95562.1,0.004,382.2484,False
2026-01-16 00:00:05.455,95562.1,0.039,3726.9219000000003,False
2026-01-16 00:00:05.642,95562.0,0.148,14143.176,True
2026-01-16 00:00:05.806,95562.0,0.491,46920.942,True
2026-01-16 00:00:06.123,95562.0,0.005,477.81,True
2026-01-16 00:00:06.221,95562.1,0.002,191.1242,False
2026-01-16 00:00:06.522,95562.1,0.005,477.81050000000005,False
2026-01-16 00:00:06.671,95562.0,0.001,95.562,True
2026-01-16 00:00:06.703,95562.1,0.068,6498.2228000000005,False
2026-01-16 00:00:07.153,95562.0,0.048,4586.976,True
2026-01-16 00:00:07.360,95562.1,0.035,3344.6735000000003,False
2026-01-16 00:00:07.414,95562.0,0.008,764.496,True
2026-01-16 00:00:07.432,95562.1,0.5,47781.05,False
2026-01-16 00:00:07.543,95562.1,0.026,2484.6146,False
2026-01-16 00:00:07.561,95562.0,0.002,191.124,True
2026-01-16 00:00:07.664,95562.0,0.002,191.124,True
2026-01-16 00:00:08.015,95562.0,0.004,382.248,True
2026-01-16 00:00:08.059,95562.1,0.014,1337.8694,False
2026-01-16 00:00:08.102,95562.0,0.002,191.124,True
2026-01-16 00:00:08.299,95562.0,0.627,59917.374,True
2026-01-16 00:00:08.395,95562.1,0.003,286.6863,False
2026-01-16 00:00:08.536,95562.0,0.003,286.686,True
2026-01-16 00:00:08.624,95562.1,0.015,1433.4315000000001,False
2026-01-16 00:00:08.629,95562.0,0.041,3918.0420000000004,True
2026-01-16 00:00:09.025,95562.0,0.007,668.934,True
2026-01-16 00:00:09.158,95562.0,0.008,764.496,True
2026-01-16 00:00:09.174,95562.1,0.002,191.1242,False
2026-01-16 00:00:09.343,95562.0,0.001,95.562,True
2026-01-16 00:00:09.373,95562.1,0.062,5924.850200000001,False
2026-01-16 00:00:09.585,95562.1,0.003,286.6863,False
2026-01-16 00:00:09.704,95562.1,0.004,382.2484,False
2026-01-16 00:00:09.872,95562.1,0.477,45583.1217,False
2026-01-16 00:00:09.975,95562.1,0.02,1911.2420000000002,False
2026-01-16 00:00:09.981,95562.0,0.005,477.81,True
2026-01-16 00:00:10.051,95562.1,0.01,955.6210000000001,False
2026-01-16 00:00:10.056,95562.0,0.01,955.62,True
2026-01-16 00:00:10.108,95562.1,0.013,1242.3073,False
2026-01-16 00:00:10.235,95562.0,0.002,191.124,True
2026-01-16 00:00:10.245,95562.1,0.022,2102.3662,False
2026-01-16 00:00:10.324,95562.0,0.005,477.81,True
2026-01-16 00:00:10.358,95562.1,0.03,2866.8630000000003,False
2026-01-16 00:00:10.481,95562.1,0.102,9747.3342,False
2026-01-16 00:00:10.598,95562.0,0.016,1528.992,True
2026-01-16 00:00:10.608,95562.1,0.01,955.6210000000001,False
2026-01-16 00:00:10.717,95562.1,0.01,955.6210000000001,False
2026-01-16 00:00:10.760,95562.0,0.003,286.686,True
2026-01-16 00:00:10.764,95562.1,0.006,573.3726,False
2026-01-16 00:00:10.772,95562.0,0.787,75207.29400000001,True
2026-01-16 00:00:10.772,95561.8,0.004,382.2472,True
2026-01-16 00:00:10.772,95561.3,0.002,191.1226,True
2026-01-16 00:00:10.772,95560.8,0.004,382.2432,True
2026-01-16 00:00:10.772,95560.6,0.003,286.6818,True
2026-01-16 00:00:10.772,95560.4,0.002,191.1208,True
2026-01-16 00:00:10.772,95560.3,0.002,191.1206,True
2026-01-16 00:00:10.772,95560.2,0.006,573.3611999999999,True
2026-01-16 00:00:10.772,95560.1,0.017,1624.5217000000002,True
2026-01-16 00:00:10.772,95560.0,0.002,191.12,True
2026-01-16 00:00:10.773,95559.8,0.003,286.6794,True
2026-01-16 00:00:10.777,95559.7,0.004,382.23879999999997,True
2026-01-16 00:00:10.777,95559.4,0.003,286.6782,True
2026-01-16 00:00:10.778,95559.3,0.008,764.4744000000001,True
2026-01-16 00:00:10.778,95559.1,0.001,95.5591,True
2026-01-16 00:00:10.778,95559.0,0.002,191.118,True
2026-01-16 00:00:10.784,95558.9,0.006,573.3534,True
2026-01-16 00:00:10.784,95558.8,0.015,1433.382,True
2026-01-16 00:00:10.784,95558.7,0.007,668.9109,True
2026-01-16 00:00:10.784,95558.6,0.002,191.11720000000003,True
2026-01-16 00:00:10.787,95558.5,0.031,2962.3135,True
2026-01-16 00:00:10.787,95558.3,0.002,191.1166,True
2026-01-16 00:00:10.787,95558.1,0.002,191.11620000000002,True
2026-01-16 00:00:10.787,95558.0,0.207,19780.505999999998,True
2026-01-16 00:00:10.788,95557.9,0.005,477.7895,True
2026-01-16 00:00:10.788,95557.8,0.002,191.1156,True
2026-01-16 00:00:10.788,95557.7,0.004,382.2308,True
2026-01-16 00:00:10.788,95557.6,0.002,191.11520000000002,True
2026-01-16 00:00:10.788,95557.1,0.002,191.1142,True
2026-01-16 00:00:10.788,95557.0,0.002,191.114,True
2026-01-16 00:00:10.788,95556.8,0.002,191.11360000000002,True
2026-01-16 00:00:10.788,95556.6,0.002,191.1132,True
2026-01-16 00:00:10.790,95556.5,0.003,286.6695,True
2026-01-16 00:00:10.790,95556.1,0.002,191.1122,True
2026-01-16 00:00:10.795,95555.9,0.015,1433.3384999999998,True
2026-01-16 00:00:10.795,95555.8,0.002,191.1116,True
2026-01-16 00:00:10.807,95555.7,0.008,764.4456,True
2026-01-16 00:00:10.807,95555.6,0.003,286.6668,True
2026-01-16 00:00:10.807,95555.5,0.002,191.111,True
2026-01-16 00:00:10.813,95555.3,0.005,477.7765,True
2026-01-16 00:00:10.813,95555.2,0.002,191.1104,True
2026-01-16 00:00:10.813,95555.1,0.002,191.11020000000002,True
2026-01-16 00:00:10.813,95555.0,0.012,1146.66,True
2026-01-16 00:00:10.813,95554.5,0.009,859.9904999999999,True
2026-01-16 00:00:10.827,95554.5,0.01,955.5450000000001,False
2026-01-16 00:00:10.896,95554.4,0.041,3917.7304,True
2026-01-16 00:00:11.004,95554.4,0.004,382.2176,True
2026-01-16 00:00:11.046,95554.5,0.01,955.5450000000001,False
2026-01-16 00:00:11.159,95554.5,0.017,1624.4265,False
2026-01-16 00:00:11.259,95554.4,0.002,191.1088,True
2026-01-16 00:00:11.270,95554.5,0.01,955.5450000000001,False
2026-01-16 00:00:11.384,95554.5,0.01,955.5450000000001,False
2026-01-16 00:00:11.493,95554.5,0.01,955.5450000000001,False
2026-01-16 00:00:11.603,95554.5,0.01,955.5450000000001,False
2026-01-16 00:00:11.713,95554.5,0.01,955.5450000000001,False
2026-01-16 00:00:11.717,95554.4,0.018,1719.9791999999998,True
2026-01-16 00:00:11.822,95554.5,0.01,955.5450000000001,False
2026-01-16 00:00:11.931,95554.5,0.01,955.5450000000001,False
2026-01-16 00:00:11.946,95554.4,0.058,5542.1552,True
2026-01-16 00:00:12.041,95554.5,0.01,955.5450000000001,False
2026-01-16 00:00:12.166,95554.5,0.107,10224.3315,False
2026-01-16 00:00:12.276,95554.5,0.01,955.5450000000001,False
2026-01-16 00:00:12.312,95554.4,0.159,15193.149599999999,True
2026-01-16 00:00:12.323,95554.1,0.042,4013.2722000000003,True
2026-01-16 00:00:12.327,95554.0,0.046,4395.484,True
2026-01-16 00:00:12.331,95553.9,0.011,1051.0928999999999,True
2026-01-16 00:00:12.331,95553.6,0.004,382.2144,True
2026-01-16 00:00:12.331,95553.4,0.005,477.767,True
2026-01-16 00:00:12.335,95553.3,0.019,1815.5127,True
2026-01-16 00:00:12.385,95553.3,0.01,955.533,False
2026-01-16 00:00:12.494,95553.3,0.01,955.533,False
2026-01-16 00:00:12.609,95553.3,0.01,955.533,False
2026-01-16 00:00:12.717,95553.3,0.01,955.533,False
2026-01-16 00:00:12.826,95553.3,0.01,955.533,False
2026-01-16 00:00:12.862,95553.2,0.365,34876.918,True
2026-01-16 00:00:12.935,95553.3,0.031,2962.1523,False
2026-01-16 00:00:13.039,95553.2,0.026,2484.3831999999998,True
2026-01-16 00:00:13.039,95553.0,0.002,191.106,True
2026-01-16 00:00:13.039,95552.9,0.002,191.1058,True
2026-01-16 00:00:13.039,95552.6,0.004,382.21040000000005,True
2026-01-16 00:00:13.039,95552.3,0.002,191.1046,True
2026-01-16 00:00:13.039,95552.2,0.002,191.1044,True
2026-01-16 00:00:13.039,95552.1,0.054,5159.8134,True
2026-01-16 00:00:13.039,95552.0,0.004,382.208,True
2026-01-16 00:00:13.039,95551.7,0.008,764.4136,True
2026-01-16 00:00:13.039,95551.5,0.002,191.103,True
2026-01-16 00:00:13.039,95551.4,0.002,191.1028,True
2026-01-16 00:00:13.039,95551.3,0.002,191.10260000000002,True
2026-01-16 00:00:13.039,95551.0,0.004,382.204,True
2026-01-16 00:00:13.039,95550.9,0.004,382.2036,True
2026-01-16 00:00:13.039,95550.8,0.059,5637.4972,True
2026-01-16 00:00:13.044,95550.9,0.012,1146.6108,False
2026-01-16 00:00:13.133,95550.8,0.021,2006.5668000000003,True
2026-01-16 00:00:13.133,95550.7,0.004,382.20279999999997,True
2026-01-16 00:00:13.133,95550.6,0.002,191.1012,True
2026-01-16 00:00:13.179,95550.5,0.119,11370.5095,True
2026-01-16 00:00:13.179,95550.4,0.002,191.1008,True
2026-01-16 00:00:13.180,95550.3,0.016,1528.8048000000001,True
2026-01-16 00:00:13.180,95550.2,0.002,191.1004,True
2026-01-16 00:00:13.180,95550.1,0.002,191.10020000000003,True
2026-01-16 00:00:13.180,95550.0,0.014,1337.7,True
2026-01-16 00:00:13.180,95549.7,0.002,191.0994,True
2026-01-16 00:00:13.180,95549.4,0.006,573.2964,True
2026-01-16 00:00:13.180,95549.3,0.023,2197.6339,True
2026-01-16 00:00:13.198,95549.2,0.004,382.1968,True
2026-01-16 00:00:13.260,95549.2,0.01,955.492,False
2026-01-16 00:00:13.324,95549.1,0.021,2006.5311000000002,True
2026-01-16 00:00:13.374,95549.0,0.085,8121.665000000001,True
2026-01-16 00:00:13.374,95548.8,0.004,382.1952,True
2026-01-16 00:00:13.374,95548.7,0.002,191.0974,True
2026-01-16 00:00:13.374,95548.6,0.002,191.09720000000002,True
2026-01-16 00:00:13.374,95548.1,0.003,286.64430000000004,True
2026-01-16 00:00:13.374,95548.0,0.002,191.096,True
2026-01-16 00:00:13.374,95547.9,0.002,191.0958,True
2026-01-16 00:00:13.374,95547.8,0.002,191.09560000000002,True
2026-01-16 00:00:13.374,95547.4,0.007,668.8317999999999,True
2026-01-16 00:00:13.463,95547.3,0.039,3726.3447,True
2026-01-16 00:00:13.476,95547.4,0.012,1146.5688,False
2026-01-16 00:00:13.586,95547.4,0.01,955.4739999999999,False
2026-01-16 00:00:13.638,95547.3,0.309,29524.115700000002,True
2026-01-16 00:00:13.695,95547.4,0.01,955.4739999999999,False
2026-01-16 00:00:13.739,95547.3,0.002,191.0946,True
2026-01-16 00:00:13.805,95547.4,0.01,955.4739999999999,False
2026-01-16 00:00:13.904,95547.3,0.002,191.0946,True
2026-01-16 00:00:13.914,95547.4,0.01,955.4739999999999,False
2026-01-16 00:00:14.022,95547.3,0.156,14905.3788,True
2026-01-16 00:00:14.022,95547.4,0.01,955.4739999999999,False
2026-01-16 00:00:14.040,95547.3,0.004,382.1892,True
2026-01-16 00:00:14.132,95547.4,0.01,955.4739999999999,False
2026-01-16 00:00:14.136,95547.3,0.006,573.2838,True
2026-01-16 00:00:14.181,95547.4,0.031,2961.9694,False
2026-01-16 00:00:14.350,95547.4,0.01,955.4739999999999,False
2026-01-16 00:00:14.415,95547.3,0.005,477.73650000000004,True
2026-01-16 00:00:14.460,95547.4,0.016,1528.7584,False
2026-01-16 00:00:14.567,95547.4,0.031,2961.9694,False
2026-01-16 00:00:14.586,95547.3,0.089,8503.7097,True
2026-01-16 00:00:14.586,95547.2,0.018,1719.8495999999998,True
2026-01-16 00:00:14.586,95546.9,0.008,764.3752,True
2026-01-16 00:00:14.586,95546.8,0.07,6688.276000000001,True
2026-01-16 00:00:14.586,95546.5,0.002,191.09300000000002,True
2026-01-16 00:00:14.586,95546.4,0.002,191.09279999999998,True
2026-01-16 00:00:14.586,95546.3,0.004,382.1852,True
2026-01-16 00:00:14.586,95546.2,0.004,382.1848,True
2026-01-16 00:00:14.586,95546.0,0.002,191.092,True
2026-01-16 00:00:14.586,95545.9,0.006,573.2754,True
2026-01-16 00:00:14.586,95545.7,0.002,191.0914,True
2026-01-16 00:00:14.586,95545.6,0.003,286.63680000000005,True
2026-01-16 00:00:14.586,95545.4,0.002,191.0908,True
2026-01-16 00:00:14.586,95545.0,0.004,382.18,True
2026-01-16 00:00:14.586,95544.9,0.002,191.0898,True
2026-01-16 00:00:14.586,95544.4,0.002,191.0888,True
2026-01-16 00:00:14.586,95544.3,0.069,6592.556700000001,True
2026-01-16 00:00:14.586,95544.2,0.007,668.8094,True
2026-01-16 00:00:14.586,95544.1,0.004,382.17640000000006,True
2026-01-16 00:00:14.586,95544.0,0.004,382.176,True
2026-01-16 00:00:14.586,95543.6,0.004,382.17440000000005,True
2026-01-16 00:00:14.586,95543.5,0.836,79874.366,True
2026-01-16 00:00:14.586,95543.4,0.242,23121.5028,True
2026-01-16 00:00:14.678,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:14.768,95543.4,0.013,1242.0641999999998,True
2026-01-16 00:00:14.820,95543.5,0.031,2961.8485,False
2026-01-16 00:00:14.925,95543.5,0.091,8694.4585,False
2026-01-16 00:00:15.114,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:15.122,95543.4,0.003,286.6302,True
2026-01-16 00:00:15.124,95543.5,0.012,1146.522,False
2026-01-16 00:00:15.252,95543.4,0.002,191.08679999999998,True
2026-01-16 00:00:15.309,95543.5,2.603,248699.7305,False
2026-01-16 00:00:15.442,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:15.552,95543.5,0.012,1146.522,False
2026-01-16 00:00:15.661,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:15.697,95543.4,0.154,14713.683599999998,True
2026-01-16 00:00:15.772,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:15.882,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:15.913,95543.4,0.001,95.54339999999999,True
2026-01-16 00:00:15.943,95543.5,0.021,2006.4135,False
2026-01-16 00:00:15.970,95543.4,0.001,95.54339999999999,True
2026-01-16 00:00:15.991,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:16.114,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:16.180,95543.4,0.06,5732.603999999999,True
2026-01-16 00:00:16.223,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:16.289,95543.4,0.002,191.08679999999998,True
2026-01-16 00:00:16.332,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:16.347,95543.4,0.013,1242.0641999999998,True
2026-01-16 00:00:16.441,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:16.510,95543.4,0.003,286.6302,True
2026-01-16 00:00:16.550,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:16.556,95543.4,0.056,5350.4304,True
2026-01-16 00:00:16.658,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:16.767,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:16.984,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:17.070,95543.4,0.002,191.08679999999998,True
2026-01-16 00:00:17.093,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:17.202,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:17.279,95543.4,0.036,3439.5623999999993,True
2026-01-16 00:00:17.311,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:17.420,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:17.433,95543.4,0.013,1242.0641999999998,True
2026-01-16 00:00:17.529,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:17.639,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:17.699,95543.4,0.014,1337.6076,True
2026-01-16 00:00:17.748,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:17.805,95543.4,0.086,8216.732399999999,True
2026-01-16 00:00:17.880,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:17.989,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:18.102,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:18.211,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:18.322,95543.5,0.037,3535.1095,False
2026-01-16 00:00:18.431,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:18.456,95543.4,0.139,13280.5326,True
2026-01-16 00:00:18.537,95543.5,0.017,1624.2395000000001,False
2026-01-16 00:00:18.669,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:18.764,95543.4,0.013,1242.0641999999998,True
2026-01-16 00:00:18.782,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:18.839,95543.4,0.002,191.08679999999998,True
2026-01-16 00:00:18.891,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:19.001,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:19.110,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:19.165,95543.4,0.013,1242.0641999999998,True
2026-01-16 00:00:19.219,95543.5,0.164,15669.134,False
2026-01-16 00:00:19.329,95543.5,0.012,1146.522,False
2026-01-16 00:00:19.456,95543.5,0.254,24268.049,False
2026-01-16 00:00:19.600,95543.4,0.058,5541.5172,True
2026-01-16 00:00:19.653,95543.5,0.037,3535.1095,False
2026-01-16 00:00:19.762,95543.5,0.015,1433.1525,False
2026-01-16 00:00:19.871,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:19.980,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:20.007,95543.4,0.002,191.08679999999998,True
2026-01-16 00:00:20.087,95543.5,0.079,7547.9365,False
2026-01-16 00:00:20.204,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:20.229,95543.4,0.001,95.54339999999999,True
2026-01-16 00:00:20.313,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:20.403,95543.4,0.003,286.6302,True
2026-01-16 00:00:20.422,95543.5,0.017,1624.2395000000001,False
2026-01-16 00:00:20.531,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:20.559,95543.4,0.005,477.717,True
2026-01-16 00:00:20.641,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:20.744,95543.4,0.013,1242.0641999999998,True
2026-01-16 00:00:20.750,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:20.859,95543.5,0.013,1242.0655,False
2026-01-16 00:00:20.969,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:21.078,95543.5,0.11,10509.785,False
2026-01-16 00:00:21.188,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:21.297,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:21.409,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:21.518,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:21.626,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:21.736,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:21.846,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:21.854,95543.4,0.018,1719.7811999999997,True
2026-01-16 00:00:21.955,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:22.064,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:22.173,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:22.330,95543.4,0.005,477.717,True
2026-01-16 00:00:22.391,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:22.500,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:22.609,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:22.628,95543.4,0.001,95.54339999999999,True
2026-01-16 00:00:22.718,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:22.827,95543.5,0.254,24268.049,False
2026-01-16 00:00:22.936,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:23.019,95543.4,0.002,191.08679999999998,True
2026-01-16 00:00:23.022,95543.5,0.058,5541.523,False
2026-01-16 00:00:23.138,95543.5,0.031,2961.8485,False
2026-01-16 00:00:23.174,95543.4,0.026,2484.1283999999996,True
2026-01-16 00:00:23.271,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:23.380,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:23.489,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:23.541,95543.4,0.003,286.6302,True
2026-01-16 00:00:23.599,95543.5,0.01,955.4350000000001,False
2026-01-16 00:00:23.707,95543.5,0.01,955.4350000000001,False
